[00:00:00	]Ruslan Zhakov has gained a 'Deagle' #76348 from a container with the name 'Ruslan'ın Über Seksi Sandığı' #9258.
[17:36:34	]Michael Mansen closed the 'Buzdolabı' #8342 container.
[17:36:36	][ME] C24:i4.JURY-72: boğazını tutar ve duvara yaslar
[17:36:36	][Y] Natasha Kolarev: Hey.
[17:36:40	][IC] Decaf Cannon: Nereye gitti bu?
[17:36:41	][Y] C24:i4.JURY-72: <:: KONUŞ ULAN. ::>
[17:36:45	]Thomas Müller has gained level 8 in the Hız skill.
[17:36:46	][IC] Natasha Kolarev: Iyimisin dostum?
[17:36:46	][Y] C24:i4.JURY-72: <:: ŞEREFSIZ. ::>
[17:36:49	][Y] GÜVERCİN: CİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİK
[17:36:52	][Y] C24:i4.JURY-72: <:: VRAKLAMA. ::>
[17:36:52	]Michael Mansen has performed the 'Craft Parçala: Boş Kahve Fincanı' action, gaining 20 experience in crafting.
[17:36:52	]Michael Mansen has gained a 'Plastik Çöp' #138149.
[17:36:53	][IC] Natasha Kolarev: Hey?
[17:36:53	][IC] C24:i4.JURY-72: <:: AMCIK. ::>
[17:36:56	][ME] C24:i4.JURY-72: tutar
[17:36:58	]Michael Mansen opened the 'Büyük Kutu' #9024 container.
[17:36:59	][IC] C24:i4.JURY-72: <:: Gel sen şöyle. ::>
[17:36:59	]Timothy Hudson ran 'Consume' on item 'Tarihi Geçmiş Besin Çubuğu' (#124445)
[17:37:00	]Michael Mansen has transferred a 'Plastik Çöp' #138149 to a container with the name 'Büyük Kutu' #9024.
[17:37:01	]Michael Mansen closed the 'Büyük Kutu' #9024 container.
[17:37:02	][LOOC] GÜVERCİN: bir kere soundpad basıp cevap verebilirmiyim
[17:37:03	]Timothy Hudson ran 'Consume' on item 'Tarihi Geçmiş Besin Çubuğu' (#124449)
[17:37:03	][IC] Natasha Kolarev: Lan adam yukarı bakıyor ve konuşmuyor.
[17:37:04	]Igor Makarov opened the 'Orta Dosya Dolabı' #9259 container.
[17:37:06	][IC] Decaf Cannon: Benden uzak dur.
[17:37:07	][LOOC] C24:i4.JURY-72: yok
[17:37:07	]Igor Makarov closed the 'Orta Dosya Dolabı' #9259 container.
[17:37:07	][IC] Natasha Kolarev: Hey?
[17:37:08	]Igor Makarov opened the 'Büyük Kutu' #8832 container.
[17:37:08	]Igor Makarov closed the 'Büyük Kutu' #8832 container.
[17:37:09	]Michael Mansen ran 'fill' on item 'Su Şişesi' (#138119)
[17:37:09	]Igor Makarov opened the 'Büyük Kutu' #8832 container.
[17:37:10	][IC] Theodore Kacynzski: Dalmışım.
[17:37:11	]Michael Mansen ran 'empty' on item 'Su Şişesi' (#138119)
[17:37:11	]Igor Makarov closed the 'Büyük Kutu' #8832 container.
[17:37:12	]Michael Mansen ran 'fill' on item 'Su Şişesi' (#138119)
[17:37:13	][IC] Natasha Kolarev: Uyan dostum uyan.
[17:37:13	]Igor Makarov opened the 'Büyük Metal Dolap' #9260 container.
[17:37:13	]Michael Mansen opened the 'Buzdolabı' #8342 container.
[17:37:15	]Igor Makarov closed the 'Büyük Metal Dolap' #9260 container.
[17:37:15	]Jack Downed has fired a toolgun with the name: faceposer
[17:37:16	]Michael Mansen has transferred a 'Su Şişesi' #138119 to a container with the name 'Buzdolabı' #8342.
[17:37:16	][IC] Natasha Kolarev: 7y hey.
[17:37:16	][LOOC] GÜVERCİN: git.
[17:37:16	][IC] Theodore Kacynzski: Alıştırma yapıyordum.
[17:37:17	]Michael Mansen has transferred a 'Su Şişesi' #130053 to a container with the name 'Buzdolabı' #8342.
[17:37:18	]Igor Makarov opened the 'Ruslan'ın Seksi Sandığı' #8555 container.
[17:37:18	]Michael Mansen has gained a 'Water Canteen' #110324 from a container with the name 'Buzdolabı' #8342.
[17:37:18	][Y] Natasha Kolarev: Hey.
[17:37:19	]Igor Makarov closed the 'Ruslan'ın Seksi Sandığı' #8555 container.
[17:37:20	]Igor Makarov opened the 'Orta Dosya Dolabı' #9259 container.
[17:37:21	]Michael Mansen closed the 'Buzdolabı' #8342 container.
[17:37:22	][Y] Natasha Kolarev: Hey!
[17:37:22	]Victorian created the character 'Nikolay Petrov'
[17:37:22	]Nikolay Petrov has gained a 'Açık Gri Kol Bandı' #138150.
[17:37:22	]Nikolay Petrov has gained a '#19650 Kimlik Kartı' #138151.
[17:37:22	]Nikolay Petrov has gained a 'Gözlükler' #138152.
[17:37:22	]Victorian loaded the character 'Nikolay Petrov'
[17:37:23	]Michael Mansen ran 'drinkquench' on item 'Water Canteen' (#110324)
[17:37:23	]Igor Makarov closed the 'Orta Dosya Dolabı' #9259 container.
[17:37:24	]Michael Mansen opened the 'Buzdolabı' #8342 container.
[17:37:24	]Michael Mansen closed the 'Buzdolabı' #8342 container.
[17:37:25	]Theodore Kacynzski has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[17:37:25	]Jack Downed has fired a toolgun with the name: faceposer
[17:37:26	][IC] Natasha Kolarev: Dur!
[17:37:27	]Michael Mansen opened the 'Buzdolabı' #8342 container.
[17:37:28	]Uzaylı Kurbağa exited observer at their location.
[17:37:29	][Y] Decaf Cannon: DUR.
[17:37:29	]Enistein has unloaded their "Uzaylı Kurbağa" character.
[17:37:30	]Michael Mansen has transferred a 'Water Canteen' #110324 to a container with the name 'Buzdolabı' #8342.
[17:37:30	][IC] Natasha Kolarev: Ulan!
[17:37:31	]Igor Makarov opened the 'Büyük Metal Dolap' #8977 container.
[17:37:31	]Nikolay Petrov entered observer.
[17:37:31	]Nikolay Petrov exited observer at their location.
[17:37:32	]Nikolay Petrov entered observer.
[17:37:32	]Theodore Kacynzski has used a context menu option with the name: gravity
[17:37:33	]Nikolay Petrov exited observer at their location.
[17:37:33	][ME] C24:i4.JURY-72: atar
[17:37:33	][Y] Natasha Kolarev: LAN!
[17:37:33	]Nikolay Petrov entered observer.
[17:37:34	]Enistein loaded the character 'Dispatch'
[17:37:34	]Theodore Kacynzski has used a context menu option with the name: collision_off
[17:37:35	]Igor Makarov has gained a 'Medikal Eldivenler' #79562 from a container with the name 'Büyük Metal Dolap' #8977.
[17:37:35	]Nikolay Petrov exited observer at their location.
[17:37:35	][Y] Decaf Cannon: LAN.
[17:37:36	]Dispatch entered observer.
[17:37:36	][IC] Timothy Hudson: Ulan?
[17:37:36	]Michael Mansen closed the 'Buzdolabı' #8342 container.
[17:37:37	]Igor Makarov has gained a 'Laboratuvar Önlüğü' #79561 from a container with the name 'Büyük Metal Dolap' #8977.
[17:37:37	][Y] Natasha Kolarev: O YÜZ NE İDİ ÖYLE?
[17:37:38	]Igor Makarov closed the 'Büyük Metal Dolap' #8977 container.
[17:37:38	]Jack Downed has fired a toolgun with the name: faceposer
[17:37:38	]Nikolay Petrov has spawned a industrial_uniform.
[17:37:40	]Nikolay Petrov ran 'take' on item 'Industrial Uniform MI' (#138153)
[17:37:40	]Nikolay Petrov has gained a 'Industrial Uniform MI' #138153.
[17:37:41	][Y] Decaf Cannon: OĞLUM NOLUYO.
[17:37:42	][IC] Timothy Hudson: He?
[17:37:45	][Y] Decaf Cannon: STALKER HERKEZDE Bİ SORUN VAR.
[17:37:46	][Y] Natasha Kolarev: KİMSİN SEN?
[17:37:47	]Decaf Cannon has gained a '30rnd MP Magazine' #137236.
[17:37:47	]Decaf Cannon has lost a '30rnd MP Magazine' #135139.
[17:37:49	]C24:i4.JURY-72 used command '/Radio Q-48 10-20'me 10-76 çabuk'.
[17:37:57	][IC] Decaf Cannon: UZAKLAŞ.
[17:37:58	]Mark Green used command '/ActStand'.
[17:37:58	]Nikolay Petrov has spawned a hatchet.
[17:37:59	][IC] Timothy Hudson: Dark Unity Lambda, çaktın?
[17:38:00	][IC] Decaf Cannon: AYNISI SENDEDE OLDU.
[17:38:00	]Nikolay Petrov ran 'take' on item 'Hatchet' (#138154)
[17:38:00	]Nikolay Petrov has gained a 'Hatchet' #138154.
[17:38:00	]Henry Adams opened the 'İnşaat Bölgesi Deposu' stash.
[17:38:01	]Michael Mansen used command '/ActCheer'.
[17:38:01	]Michael Mansen used command '/ExitAct'.
[17:38:02	]C24:i4.JURY-72 entered observer.
[17:38:03	]C24:i4.JURY-72 exited observer at their location.
[17:38:03	][Y] Natasha Kolarev: ULAN DUR TAMAM BIRAK ŞU LANET OLASI SİLAHI.
[17:38:03	]Mark Green used command '/ExitAct'.
[17:38:05	]Decaf Cannon has gained a '30rnd MP Magazine' #135139.
[17:38:05	]Decaf Cannon has lost a '30rnd MP Magazine' #137236.
[17:38:06	]Nikolay Petrov has spawned a paper.
[17:38:06	]Henry Adams closed the 'İnşaat Bölgesi Deposu' stash.
[17:38:07	]Mark Green used command '/ActStand 3'.
[17:38:07	]Nikolay Petrov ran 'Write' on item 'Kağıt' (#138155)
[17:38:09	]Nikolay Petrov ran 'Write' on item 'Kağıt' (#138155)
[17:38:10	]Theodore Kacynzski has gained a '5rnd AWP Magazine' #138118.
[17:38:10	]Theodore Kacynzski has lost a '5rnd AWP Magazine' #138117.
[17:38:12	][Y] GÜVERCİN: CİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİİK
[17:38:14	]Dispatch used command '/WaypointAddND Kamera Bozulması, arıza sebebi tespit edilemedi. 60 red'.
[17:38:15	][IC] Natasha Kolarev: Martha ya da frank ile bir ilişkin var mı?
[17:38:15	]Michael Mansen opened the 'Buzdolabı' #8342 container.
[17:38:16	][IC] C24:i4.JURY-72: <:: Seni gidi gidi. ::>
[17:38:16	][IC] Timothy Hudson: Üssüme giriyorum, nabıcanız gelceniz mi?
[17:38:16	]Michael Mansen closed the 'Buzdolabı' #8342 container.
[17:38:17	]Michael Mansen opened the 'Buzdolabı' #8342 container.
[17:38:17	]Mark Green used command '/ExitAct'.
[17:38:17	]Igor Makarov opened the 'Orta Dosya Dolabı' #9259 container.
[17:38:20	]Mark Green used command '/ActStand 5'.
[17:38:20	]Igor Makarov closed the 'Orta Dosya Dolabı' #9259 container.
[17:38:21	]Igor Makarov opened the 'Ruslan'ın Seksi Sandığı' #8555 container.
[17:38:22	]Michael Mansen has gained a 'Su Şişesi' #130054 from a container with the name 'Buzdolabı' #8342.
[17:38:22	][IC] Timothy Hudson: Onlar kim?
[17:38:23	][ME] C24:i4.JURY-72: tutar
[17:38:23	]Igor Makarov closed the 'Ruslan'ın Seksi Sandığı' #8555 container.
[17:38:23	]Dispatch used command '/Dispatch DETECTION SYSTEMS DOWN'.
[17:38:24	]Igor Makarov opened the 'Büyük Kutu' #8832 container.
[17:38:27	][IC] Natasha Kolarev: Tarikat?
[17:38:27	]Igor Makarov closed the 'Büyük Kutu' #8832 container.
[17:38:28	]Igor Makarov opened the 'Orta Dosya Dolabı' #9259 container.
[17:38:29	][IC] Decaf Cannon: Ne oluyor?
[17:38:30	]Igor Makarov closed the 'Orta Dosya Dolabı' #9259 container.
[17:38:33	][IC] Timothy Hudson: Tarikat?
[17:38:34	]Igor Makarov opened the 'Büyük Metal Dolap' #8977 container.
[17:38:36	]Timothy Hudson ran 'EquipUn' on item 'Açık Gri Kol Bandı' (#122794)
[17:38:36	][LOOC] GÜVERCİN: amına kodum sal beni
[17:38:37	]Igor Makarov closed the 'Büyük Metal Dolap' #8977 container.
[17:38:37	]Michael Mansen has transferred a 'Su Şişesi' #130054 to a container with the name 'Buzdolabı' #8342.
[17:38:37	]Michael Mansen closed the 'Buzdolabı' #8342 container.
[17:38:39	][IC] Natasha Kolarev: Tamam bu adam bir bok bilmiyor.
[17:38:40	][IC] Natasha Kolarev: Yaylan.
[17:38:40	]Jack Downed has fired a toolgun with the name: faceposer
[17:38:41	]Igor Makarov opened the 'Büyük Kutu' #9024 container.
[17:38:43	][ME] C24:i4.JURY-72: suyu ılık açar ve yıkamaya başlar
[17:38:43	]Igor Makarov closed the 'Büyük Kutu' #9024 container.
[17:38:46	][IC] C24:i4.JURY-72: <:: Seni gidi güzellik. ::>
[17:38:49	][IC] Decaf Cannon: Ne oluyor?
[17:38:49	]Thomas Müller used command '/PM jack senmi paslıyon stalkera bu eventi'.
[17:38:51	]Henry Adams opened the 'Dosya Dolabı' #8875 container.
[17:38:52	]Henry Adams closed the 'Dosya Dolabı' #8875 container.
[17:38:52	][IC] Natasha Kolarev: Tamam sıçayım bir bok yok etrafta bilmiyorum..
[17:38:54	][IC] Decaf Cannon: O anonsda neydi?
[17:38:54	]Timothy Hudson opened the 'Büyük Metal Dolap' #9410 container.
[17:38:55	]Henry Adams opened the 'Büyük Metal Dolap' #8883 container.
[17:38:58	][IC] Natasha Kolarev: Farkında de-.
[17:38:58	]Nikolay Petrov ran 'take' on item 'Yeni Kural Listesi' (#138155)
[17:38:58	]Nikolay Petrov has gained a 'Yeni Kural Listesi' #138155.
[17:38:59	][IC] Natasha Kolarev: O ses ne?
[17:39:00	]Nikolay Petrov entered observer.
[17:39:00	]Timothy Hudson ran 'EquipUn' on item 'Popper' (#138080)
[17:39:00	]Ruslan Zhakov ran 'drop' on item 'M40 Gaz Maskesi' (#83479)
[17:39:00	]Ruslan Zhakov has lost a 'M40 Gaz Maskesi' #83479.
[17:39:00	]Jack Downed used command '/PM thomas ?'.
[17:39:00	]Timothy Hudson has transferred a 'Popper' #138080 to a container with the name 'Büyük Metal Dolap' #9410.
[17:39:01	]Henry Adams has gained a 'MP5A3' #77552 from a container with the name 'Büyük Metal Dolap' #8883.
[17:39:02	]Timothy Hudson has transferred a '357 Rounds' #135222 to a container with the name 'Büyük Metal Dolap' #9410.
[17:39:02	]Igor Makarov ran 'take' on item 'M40 Gaz Maskesi' (#83479)
[17:39:02	]Igor Makarov has gained a 'M40 Gaz Maskesi' #83479.
[17:39:03	]Henry Adams closed the 'Büyük Metal Dolap' #8883 container.
[17:39:03	]Dispatch used command '/PlyUnwhitelist güvercin bird'.
[17:39:03	]Timothy Hudson has transferred a 'Gri Bere' #136041 to a container with the name 'Büyük Metal Dolap' #9410.
[17:39:04	]Henry Adams ran 'Equip' on item 'MP5A3' (#77552)
[17:39:05	]Jack Downed used command '/PM thomas ben roldeyim'.
[17:39:06	][ME] C24:i4.JURY-72: ağzına yem atar
[17:39:06	][IC] Michael Mansen: Altına loyalist pantolonu giysene.
[17:39:06	]Theodore Kacynzski has gained a '5rnd AWP Magazine' #138117.
[17:39:06	]Theodore Kacynzski has lost a '5rnd AWP Magazine' #138118.
[17:39:08	]C24:i3.QUICK-48 used command '/PM JURY-72 lan gece yarısı kırmızısı üst parti kıyafeti dimi'.
[17:39:09	]Henry Adams ran 'EquipUn' on item 'MP5A3' (#77552)
[17:39:11	]Nikolay Petrov ran 'Equip' on item 'Hatchet' (#138154)
[17:39:11	]Henry Adams opened the 'Dosya Dolabı' #8875 container.
[17:39:13	][Y] Natasha Kolarev: Karşıda.
[17:39:14	]C24:i3.QUICK-48 used command '/PM JURY-72 senin giydiğin'.
[17:39:16	]Timothy Hudson has gained a 'AKM' #132110 from a container with the name 'Büyük Metal Dolap' #9410.
[17:39:18	]Theodore Kacynzski ran 'combine' on item '5rnd AWP Magazine' (#138117)
[17:39:18	]Timothy Hudson has gained a '30rnd AKM Magazine' #111933 from a container with the name 'Büyük Metal Dolap' #9410.
[17:39:18	]Michael Mansen opened the 'Büyük Metal Dolap' #8977 container.
[17:39:19	]Theodore Kacynzski has gained a '5rnd AWP Magazine' #138118.
[17:39:19	]Theodore Kacynzski has lost a '5rnd AWP Magazine' #138117.
[17:39:19	]Timothy Hudson has gained a '30rnd AKM Magazine' #111932 from a container with the name 'Büyük Metal Dolap' #9410.
[17:39:19	]Nikolay Petrov exited observer at their location.
[17:39:19	][Y] Natasha Kolarev: Ha tamam.
[17:39:21	]Henry Adams closed the 'Dosya Dolabı' #8875 container.
[17:39:22	][Y] Natasha Kolarev: Dur dur.
[17:39:23	]C24:i4.JURY-72 used command '/PM 48 bilmem'.
[17:39:23	]Timothy Hudson has gained a 'Yeşil Direnişçi Üniforması' #106433 from a container with the name 'Büyük Metal Dolap' #9410.
[17:39:23	]Michael Mansen closed the 'Büyük Metal Dolap' #8977 container.
[17:39:24	]Timothy Hudson has gained a 'Askeri Şapka' #128496 from a container with the name 'Büyük Metal Dolap' #9410.
[17:39:25	]Timothy Hudson closed the 'Büyük Metal Dolap' #9410 container.
[17:39:25	]Henry Adams opened the 'Büyük Metal Dolap' #8883 container.
[17:39:26	][IC] Natasha Kolarev: Adam atış testi yapıyor.
[17:39:27	]Michael Mansen opened the 'Büyük Metal Dolap' #8977 container.
[17:39:27	]Henry Adams has transferred a 'MP5A3' #77552 to a container with the name 'Büyük Metal Dolap' #8883.
[17:39:27	]Mark Green used command '/ExitAct'.
[17:39:29	][IC] Natasha Kolarev: Çekil.
[17:39:32	]C24:i4.JURY-72 used command '/PM 48 işbirlikçi ceketi olm'.
[17:39:32	]Michael Mansen has gained a 'Küçük Çanta' #9264 from a container with the name 'Büyük Metal Dolap' #8977.
[17:39:32	]Michael Mansen has gained a 'Diplomat Pantolonu' #25254 from a container with the name 'Büyük Metal Dolap' #8977.
[17:39:32	]Michael Mansen has gained a 'Otoriter Pantolon' #15963 from a container with the name 'Büyük Metal Dolap' #8977.
[17:39:33	]Michael Mansen closed the 'Büyük Metal Dolap' #8977 container.
[17:39:33	]Henry Adams has gained a 'UMP-45' #76908 from a container with the name 'Büyük Metal Dolap' #8883.
[17:39:33	]Henry Adams ran 'Equip' on item 'UMP-45' (#76908)
[17:39:34	]C24:i3.QUICK-48 used command '/PM Jury amınabasam neyse itiraf ettin'.
[17:39:34	]Henry Adams closed the 'Büyük Metal Dolap' #8883 container.
[17:39:35	]Dispatch ran SAM command 'goto' with arguments: 'igor'
[17:39:35	]Timothy Hudson ran 'Equip' on item 'AKM' (#132110)
[17:39:35	]C24:i3.QUICK-48 used command '/ExitAct'.
[17:39:40	]Timothy Hudson has lost a '30rnd AKM Magazine' #111933.
[17:39:40	]Michael Mansen ran 'drop' on item 'Otoriter Pantolon' (#15963)
[17:39:40	]Michael Mansen has lost a 'Otoriter Pantolon' #15963.
[17:39:42	]Henry Adams opened the 'Dosya Dolabı' #8874 container.
[17:39:44	]Henry Adams closed the 'Dosya Dolabı' #8874 container.
[17:39:44	][IC] Michael Mansen: Şunuda giysene igor.
[17:39:45	]Igor Makarov ran 'take' on item 'Otoriter Pantolon' (#15963)
[17:39:45	]Igor Makarov has gained a 'Otoriter Pantolon' #15963.
[17:39:45	]Henry Adams opened the 'Dosya Dolabı' #8874 container.
[17:39:46	][IC] C24:i4.JURY-72: <:: Şöyle. ::>
[17:39:48	]Mark Green used command '/ActStand 5'.
[17:39:49	]Theodore Kacynzski ran 'combine' on item '5rnd AWP Magazine' (#138118)
[17:39:49	]Henry Adams closed the 'Dosya Dolabı' #8874 container.
[17:39:50	]Henry Adams opened the 'Dosya Dolabı' #8875 container.
[17:39:52	]Henry Adams has gained a 'T2 Yeşil Kevlar Üniforma' #128262 from a container with the name 'Dosya Dolabı' #8875.
[17:39:53	]Henry Adams has gained a 'Siyah Dolgulu Pantolon' #115085 from a container with the name 'Dosya Dolabı' #8875.
[17:39:54	]Henry Adams has gained a 'Onarım Kaplaması' #76718 from a container with the name 'Dosya Dolabı' #8875.
[17:39:55	]Henry Adams has gained a 'El Telsizi' #136704 from a container with the name 'Dosya Dolabı' #8875.
[17:39:55	][LOOC] GÜVERCİN: sanırım güvercin whitelistim gitti :/
[17:39:56	]Henry Adams has gained a 'Gaz Maskesi' #93854 from a container with the name 'Dosya Dolabı' #8875.
[17:39:56	]Nikolay Petrov entered observer.
[17:39:57	]Henry Adams has gained a 'Savaş Kaskı' #105922 from a container with the name 'Dosya Dolabı' #8875.
[17:39:57	]Henry Adams closed the 'Dosya Dolabı' #8875 container.
[17:39:57	]Thomas Müller used command '/ExitAct'.
[17:39:59	]Natasha Kolarev used command '/ActSitChair'.
[17:39:59	]Timothy Hudson has gained a '30rnd AKM Magazine' #111933.
[17:39:59	]Timothy Hudson has lost a '30rnd AKM Magazine' #111932.
[17:40:00	]Jack Downed has fired a toolgun with the name: faceposer
[17:40:01	]Jack Downed has fired a toolgun with the name: faceposer
[17:40:01	][LOOC] C24:i4.JURY-72: bilmem
[17:40:01	]Jack Downed has fired a toolgun with the name: faceposer
[17:40:01	]Thomas Müller used command '/ExitAct'.
[17:40:02	][IC] Decaf Cannon: Monolit.
[17:40:02	]Jack Downed has fired a toolgun with the name: faceposer
[17:40:03	]Nikolay Petrov exited observer at their location.
[17:40:04	]Timothy Hudson has gained a '30rnd AKM Magazine' #111932.
[17:40:04	]Timothy Hudson has lost a '30rnd AKM Magazine' #111933.
[17:40:05	][IC] Decaf Cannon: O yüzü sende gördün değilmi?
[17:40:06	][LOOC] GÜVERCİN: dur boost basmam lazım
[17:40:07	]Henry Adams ran 'EquipUn' on item 'Açık Gri Kol Bandı' (#126410)
[17:40:07	]Ruslan Zhakov ran 'take' on item 'Çiğ Headcrab Eti' (#138088)
[17:40:07	]Ruslan Zhakov has gained a 'Çiğ Headcrab Eti' #138088.
[17:40:09	][IC] Decaf Cannon: Aynısı onada oldu.
[17:40:09	]Mark Green used command '/ExitAct'.
[17:40:09	]Ruslan Zhakov ran 'Consume' on item 'Çiğ Headcrab Eti' (#138088)
[17:40:10	][IC] Michael Mansen: Şu topladığımız örnekleri getiriyim mi.
[17:40:12	]Nikolay Petrov has spawned a flashlight.
[17:40:12	]Ruslan Zhakov ran 'drinkquench' on item 'Water Canteen' (#118372)
[17:40:13	]Nikolay Petrov has spawned a flashlight.
[17:40:15	]Decaf Cannon used command '/ActSitChair'.
[17:40:16	]Michael Mansen opened the 'Ahşap Masa' #9465 container.
[17:40:17	]Henry Adams opened the 'Orta Dosya Dolabı' #8066 container.
[17:40:18	]Decaf Cannon used command '/ExitAct'.
[17:40:19	]Michael Mansen has gained a 'coarctateItemName' #136636 from a container with the name 'Ahşap Masa' #9465.
[17:40:19	]Henry Adams closed the 'Orta Dosya Dolabı' #8066 container.
[17:40:20	][LOOC] GÜVERCİN: ya da şu rolü yapak basarım
[17:40:21	]Michael Mansen has gained a 'coarctateItemName' #136634 from a container with the name 'Ahşap Masa' #9465.
[17:40:21	]Michael Mansen closed the 'Ahşap Masa' #9465 container.
[17:40:21	][IC] Theodore Kacynzski: Sen kimlerdensin.
[17:40:22	]Henry Adams opened the 'Orta Dosya Dolabı' #8066 container.
[17:40:23	][IC] Timothy Hudson: Senin tipine ne olmuş.
[17:40:23	]Decaf Cannon used command '/ActSitChair'.
[17:40:23	]Henry Adams has transferred a 'Gri Yün' #83636 to a container with the name 'Orta Dosya Dolabı' #8066.
[17:40:24	]Henry Adams has transferred a 'Gri Bere' #116796 to a container with the name 'Orta Dosya Dolabı' #8066.
