[00:03:08	]Kaan has connected.
[18:59:11	]Jhony Caston has spawned 'models/maxofs2d/gm_painting.mdl'.
[18:59:12	]Jack Broth entered observer.
[18:59:13	]Jack Broth exited observer at their location.
[18:59:14	]C24:i3.VICE-91 has critically hit Giovanni Roselli dealing 24 damage (CritChance was 0.96).
[18:59:14	]Giovanni Roselli has taken 24 damage from C24:i3.VICE-91.
[18:59:15	][IC] Danilo Zanna: Ben dedim ona.
[18:59:15	]Rüstem Bacaksız ran 'Use' on item '15 Kredi Kuponu' (#3234)
[18:59:17	]C24:i3.VICE-91 has critically hit Giovanni Roselli dealing 24 damage (CritChance was 0.96).
[18:59:17	]Giovanni Roselli has taken 24 damage from C24:i3.VICE-91.
[18:59:17	]Rüstem Bacaksız has used a coupon at a ration dispenser, gaining 15 credits.
[18:59:17	]Rüstem Bacaksız ran 'Use' on item '15 Kredi Kuponu' (#3234)
[18:59:19	]Jhony Caston has spawned 'models/maxofs2d/gm_painting.mdl'.
[18:59:21	]Giovanni Roselli was just knocked out due to: hit by stunstick owned by C24:i3.VICE-91
[18:59:21	][IC] Danilo Zanna: Çıkışta yol al diye dedim ben.
[18:59:24	]Jack Broth has used a context menu option with the name: rb655_door_lock
[18:59:25	]Jack Broth has used a context menu option with the name: rb655_door_lock
[18:59:27	]C24:i3.VICE-91 ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#192)
[18:59:27	]C24:i3.VICE-91 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[18:59:27	]Giovanni Roselli was disinfected by C24:i3.VICE-91 for 79 seconds.
[18:59:27	]Giovanni Roselli was bandaged by C24:i3.VICE-91 for 16 HP.
[18:59:27	]Jhony Caston has spawned 'models/props/cs_office/offpaintinga.mdl'.
[18:59:28	]Rüstem Bacaksız ran 'Use' on item '15 Kredi Kuponu' (#3234)
[18:59:29	]Rüstem Bacaksız ran 'Use' on item '15 Kredi Kuponu' (#3234)
[18:59:31	]C24:i3.VICE-91 ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#192)
[18:59:31	]C24:i3.VICE-91 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 20 experience in medicine.
[18:59:31	]Giovanni Roselli was disinfected by C24:i3.VICE-91 for 79 seconds.
[18:59:31	]Giovanni Roselli was bandaged by C24:i3.VICE-91 for 16 HP.
[18:59:32	]Rüstem Bacaksız has used a coupon at a ration dispenser, gaining 15 credits.
[18:59:38	]Jhony Caston has spawned 'models/maxofs2d/gm_painting.mdl'.
[18:59:40	]Jhony Caston has spawned 'models/props_interiors/painting_landscape01.mdl'.
[18:59:42	]Jack Broth has spawned 'models/props_c17/chair_stool01a.mdl'.
[18:59:42	][Y] Damian Black: Kimse yok mu.
[18:59:50	]Jack Broth has spawned 'models/props_c17/chair_stool01a.mdl'.
[18:59:54	][IC] Danilo Zanna: Falakaya yatırmış amk.
[18:59:54	]Rüstem Bacaksız ran 'drop' on item 'Boş Votka Şişesi' (#3225)
[18:59:54	]Rüstem Bacaksız has lost a 'Boş Votka Şişesi' #3225.
[18:59:55	]Rüstem Bacaksız ran 'drop' on item 'Boş Kavanoz' (#3236)
[18:59:55	]Rüstem Bacaksız has lost a 'Boş Kavanoz' #3236.
[18:59:56	]Rüstem Bacaksız ran 'drop' on item 'Boş Breen'in Suyu' (#3235)
[18:59:56	]Rüstem Bacaksız has lost a 'Boş Breen'in Suyu' #3235.
[18:59:57	]Jack Broth has used a context menu option with the name: remove
[19:00:06	]Haru Okamoto ran 'drop' on item 'CWU Management Access Keycard' (#505)
[19:00:06	]Haru Okamoto has lost a 'CWU Management Access Keycard' #505.
[19:00:09	][IC] Danilo Zanna: LAN KANALİZASYONA GÖTÜRÜYO.
[19:00:10	][IC] Danilo Zanna: LAN KANALİZASYONA GÖTÜRÜYO.
[19:00:10	][LOOC] Bernd Erich: gülmekten ağzımdaki suyu püskürttüm lol
[19:00:11	]Jack Broth entered observer.
[19:00:11	]Haru Okamoto ran 'take' on item 'CWU Management Access Keycard' (#505)
[19:00:11	]Haru Okamoto has gained a 'CWU Management Access Keycard' #505.
[19:00:12	][ME] Natalya Ivanova: Bitmiş sigarayı ileriye doğru fırlatır.
[19:00:14	]Haru Okamoto ran 'drop' on item 'CWU Management Access Keycard' (#505)
[19:00:14	]Haru Okamoto has lost a 'CWU Management Access Keycard' #505.
[19:00:14	]İlkokul Kundakçısı has unloaded their "Jack Broth" character.
[19:00:15	]Haru Okamoto ran 'drop' on item '#15813 Kimlik Kartı' (#335)
[19:00:15	]Haru Okamoto has lost a '#15813 Kimlik Kartı' #335.
[19:00:17	]Natalya Ivanova ran 'drop' on item 'Sigara' (#3197)
[19:00:17	]Natalya Ivanova has lost a 'Sigara' #3197.
[19:00:17	][LOOC] Danilo Zanna: GEL GEL
[19:00:18	]İlkokul Kundakçısı loaded the character 'Jack Broth'
[19:00:20	]Jack Broth entered observer.
[19:00:21	]Damian Black ran SAM command 'asay' with arguments: 'hapiste kaldım'
[19:00:23	]Jack Broth exited observer at their location.
[19:00:23	]Jack Broth entered observer.
[19:00:24	]Jack Broth exited observer at their location.
[19:00:26	]Jack Broth has spawned a usable entity class 'ix_chair' with model 'models/props_c17/chair_stool01a.mdl'.
[19:00:26	]Jack Broth has used a context menu option with the name: ixusableentitycreate
[19:00:27	]Jack Broth has spawned a usable entity class 'ix_chair' with model 'models/props_c17/chair_stool01a.mdl'.
[19:00:27	]Jack Broth has used a context menu option with the name: ixusableentitycreate
[19:00:29	]Jack Broth claimed a report by Damian Black (Wusten).
[19:00:29	]C24:i3.VICE-91 has hit Giovanni Roselli in the right leg dealing 0 damage (CritChance was 0.00).
[19:00:29	][IC] Lê Hòa Thái: Öleceğim.
[19:00:30	]Jack Broth entered observer.
[19:00:34	]Jhony Caston has spawned 'models/props/cs_office/offpaintingm.mdl'.
[19:00:35	]Jack Broth ran SAM command 'goto' with arguments: 'damian'
[19:00:36	][IC] Lê Hòa Thái: En azından belki orada ölmem...
[19:00:39	][IC] Danilo Zanna: LAN KANALİZASYONA GÖTÜRÜYO.
[19:00:40	][ME] C24:i3.VICE-91: Yerde yatan adamın cebine 20 kredilik kupon koyar
[19:00:45	]Haru Okamoto ran 'RequestCp' on item 'Talep Cihazı' (#513)
[19:00:46	]Jack Broth ran SAM command 'hp' with arguments: 'damian' '100'
[19:00:47	][IC] Danilo Zanna: Fuhuş var.
[19:00:49	]Damian Black is fully healed.
[19:00:49	][IC] Danilo Zanna: GEL.
[19:00:51	]Jack Broth ran SAM command 'bring' with arguments: 'damian'
[19:00:52	][IC] Danilo Zanna: Fuhuş var.
[19:00:54	]Giovanni Roselli used command '/Staff bi de sigara koysaydın amınakodumun beyini :D'.
[19:00:59	]Felix Campbell has gone afk.
[19:01:02	]Haru Okamoto ran 'take' on item '#15813 Kimlik Kartı' (#335)
[19:01:02	]Haru Okamoto has gained a '#15813 Kimlik Kartı' #335.
[19:01:05	]Haru Okamoto ran 'RequestCp' on item 'Talep Cihazı' (#513)
[19:01:05	][IC] Danilo Zanna: YÜRÜ.
[19:01:06	]C24:i3.VICE-91 entered observer.
[19:01:06	]Jack Broth exited observer at their location.
[19:01:07	]Jack Broth entered observer.
[19:01:08	]Jack Broth exited observer at their location.
[19:01:18	][IC] Danilo Zanna: Falakaya yatırmışlar amk.
[19:01:21	]C24:i3.VICE-91 is admin-searching Giovanni Roselli's inventory.
[19:01:21	]C24:i3.VICE-91 has used a context menu option with the name: ixviewinventory
[19:01:21	]Natalya Ivanova has acquired his ration, gaining 0 credits, 40 wages and a priority_ration ration.
[19:01:22	]Giovanni Roselli has gained a '20 Kredi Kuponu' #3173.
[19:01:22	]C24:i3.VICE-91 has transferred a '20 Kredi Kuponu' #3173 to a container with the name 'Giovanni Roselli's inventory' #12277.
[19:01:23	]C24:i3.VICE-91 has closed Giovanni Roselli's inventory.
[19:01:25	]Haru Okamoto ran 'drop' on item '#15813 Kimlik Kartı' (#335)
[19:01:25	]Haru Okamoto has lost a '#15813 Kimlik Kartı' #335.
[19:01:26	]Jack Broth ran 'drop' on item 'Mavi tulum pantolonu' (#3212)
[19:01:26	]Jack Broth has lost a 'Mavi tulum pantolonu' #3212.
[19:01:28	][IC] Danilo Zanna: Gio iyimisin gio.
[19:01:29	]Jack Broth ran 'take' on item 'Mavi tulum pantolonu' (#3212)
[19:01:29	]Jack Broth has gained a 'Mavi tulum pantolonu' #3212.
[19:01:33	]Haru Okamoto ran 'take' on item 'CWU Management Access Keycard' (#505)
[19:01:33	]Haru Okamoto has gained a 'CWU Management Access Keycard' #505.
[19:01:34	][IC] Lê Hòa Thái: Hayır.
[19:01:34	]Natalya Ivanova ran 'take' on item 'Öncelikli Loyalist Rasyonu' (#3241)
[19:01:34	]Natalya Ivanova has gained a 'Öncelikli Loyalist Rasyonu' #3241.
[19:01:37	]Natalya Ivanova ran 'Open' on item 'Öncelikli Loyalist Rasyonu' (#3241)
[19:01:37	]Natalya Ivanova has gained a 'Evrensel Birlik Çikolatası' #3242.
[19:01:37	]Natalya Ivanova has gained a 'Somon Biftek' #3243.
[19:01:37	]Natalya Ivanova has gained a 'Köpüklü Breen Suyu' #3244.
[19:01:37	]Natalya Ivanova has gained a '30 Kredi Kuponu' #3245.
[19:01:40	]Jack Broth entered observer.
[19:01:40	]Natalya Ivanova ran 'Use' on item '30 Kredi Kuponu' (#3245)
[19:01:40	]Rüstem Bacaksız has given himself a ciggie_pack.
[19:01:40	]Rüstem Bacaksız has gained a 'Benefactor Edition Sigara Paketi' #3246.
[19:01:41	]Rüstem Bacaksız has gained a 'Sigara' #3247.
[19:01:41	]Rüstem Bacaksız has gained a 'Sigara' #3248.
[19:01:41	]Rüstem Bacaksız has gained a 'Sigara' #3249.
[19:01:41	]Rüstem Bacaksız has gained a 'Sigara' #3250.
[19:01:41	]Rüstem Bacaksız has gained a 'Sigara' #3251.
[19:01:41	]Rüstem Bacaksız has gained a 'Sigara' #3252.
[19:01:41	]Rüstem Bacaksız has gained a 'Sigara' #3253.
[19:01:41	]Rüstem Bacaksız has gained a 'Sigara' #3254.
[19:01:41	][IC] Danilo Zanna: RÜZGARDA SACE GİOYA VURUYOR AMK.
[19:01:42	]Natalya Ivanova has used a coupon at a ration dispenser, gaining 30 credits.
[19:01:43	]Haru Okamoto ran 'take' on item '#15813 Kimlik Kartı' (#335)
[19:01:43	]Haru Okamoto has gained a '#15813 Kimlik Kartı' #335.
[19:01:46	]Rüstem Bacaksız has given himself a lighter.
[19:01:46	]Rüstem Bacaksız has gained a 'Plastik Çakmak' #3255.
[19:01:47	]Jhony Caston has spawned 'models/i24/nexus/carpet.mdl'.
[19:01:52	][ME] Danilo Zanna: koluna girer
[19:01:53	]Rüstem Bacaksız ran 'smoke' on item 'Sigara' (#3247)
[19:01:56	][ME] Bernd Erich: koluna girer
[19:01:58	]İlkokul Kundakçısı has unloaded their "Jack Broth" character.
[19:01:58	]Rüstem Bacaksız ran 'light' on item 'Plastik Çakmak' (#3255)
[19:02:00	]İlkokul Kundakçısı loaded the character 'C24:i1.TAP-1'
[19:02:01	][IC] Danilo Zanna: Sen bana girdin bernd.
[19:02:04	]C24:i1.TAP-1 used command '/Radio 10-8'.
[19:02:04	]C24:i3.VICE-91 exited observer at their location.
[19:02:05	]C24:i1.TAP-1 entered observer.
[19:02:09	]C24:i3.VICE-91 used command '/ActStand 4'.
[19:02:12	]Haru Okamoto ran 'drop' on item '#15813 Kimlik Kartı' (#335)
[19:02:12	]Haru Okamoto has lost a '#15813 Kimlik Kartı' #335.
[19:02:13	]Haru Okamoto ran 'drop' on item 'CWU Management Access Keycard' (#505)
[19:02:13	]Haru Okamoto has lost a 'CWU Management Access Keycard' #505.
[19:02:14	]C24:i1.TAP-1 exited observer at their location.
[19:02:15	]C24:i3.VICE-91 used command '/ExitAct'.
[19:02:17	]C24:i3.VICE-91 entered observer.
[19:02:19	]Felix Campbell entered observer.
[19:02:19	]Felix Campbell is no longer afk. Total time spent AFK: 375
[19:02:22	][IC] C24:i1.TAP-1: <:: Hıhı. ::>
[19:02:28	][IC] Danilo Zanna: Sivil Koruma bey.
[19:02:31	]Jhony Caston has spawned 'models/props_lab/crematorcase.mdl'.
[19:02:33	]Haru Okamoto ran 'RequestCp' on item 'Talep Cihazı' (#513)
[19:02:33	]Jhony Caston has spawned 'models/props_lab/monitor01a.mdl'.
[19:02:35	]Jhony Caston has spawned 'models/props_lab/desklamp01.mdl'.
[19:02:35	]Felix Campbell exited observer at their location.
[19:02:36	]Felix Campbell entered observer.
[19:02:36	]Lê Hòa Thái used command '/StaticCharActionSet Panik şekilde etrafta koşturuyor.'.
[19:02:37	][IC] Danilo Zanna: Dayak Manyağı etti.
[19:02:40	]Haru Okamoto ran 'take' on item '#15813 Kimlik Kartı' (#335)
[19:02:40	]Haru Okamoto has gained a '#15813 Kimlik Kartı' #335.
[19:02:43	]Haru Okamoto ran 'RequestCp' on item 'Talep Cihazı' (#513)
[19:02:47	][LOOC] Danilo Zanna: DWJAUJWAHNUIDHUINA
[19:02:49	]C24:i1.TAP-1 used command '/Radio 10-20'mde 10-107 vatandaş var'.
[19:02:54	][IC] Lê Hòa Thái: Hastane.
[19:02:54	][IC] Danilo Zanna: 107 Ne.
[19:03:04	]C24:i3.VICE-91 used command '/Radio 10-4'.
[19:03:05	]C24:i3.VICE-91 exited observer at their location.
[19:03:06	][WITA] Danilo Zanna: Seni gene dövcekler bence
[19:03:10	]Jhony Caston has spawned 'models/props_c17/Frame002a.mdl'.
[19:03:10	][ITA] Giovanni Roselli: bence de
[19:03:12	][IC] C24:i1.TAP-1: <:: VICE. ::>
[19:03:15	]Jhony Caston has spawned 'models/Gibs/HGIBS_spine.mdl'.
[19:03:17	]Natalya Ivanova used command '/PM STEAM_0:1:98500861 enis bey'.
[19:03:17	][IC] C24:i1.TAP-1: <:: Bu adamı sen mi dövdün? ::>
[19:03:17	]Jhony Caston has spawned 'models/Gibs/HGIBS.mdl'.
[19:03:18	][WITA] Giovanni Roselli: ama ben arsızım
[19:03:20	][IC] C24:i3.VICE-91: <:: Evet. ::>
[19:03:22	][IC] Danilo Zanna: Buydu döven buydu.
[19:03:23	]Jhony Caston has spawned 'models/Gibs/helicopter_brokenpiece_02.mdl'.
[19:03:28	]C24:i1.TAP-1 used command '/CharSetLanguage ^ ita'.
[19:03:31	]Natalya Ivanova used command '/PM STEAM_0:1:98500861 bana pc kullanabilme flagi verme şansın varmı araştırma rolü yapıcam notlarımı oraya alcam'.
[19:03:33	][ITA] C24:i1.TAP-1: resmi dili kullan
[19:03:34	]Lê Hòa Thái has gained level 13 in the Hız skill.
[19:03:35	][IC] C24:i3.VICE-91: <:: Keşke dövmekle kalmasaydım. ::>
[19:03:36	][IC] C24:i3.VICE-91: <:: Hak ettin. ::>
[19:03:39	][IC] C24:i1.TAP-1: <:: Sebep? ::>
[19:03:40	]Haru Okamoto ran 'take' on item 'CWU Management Access Keycard' (#505)
[19:03:40	]Haru Okamoto has gained a 'CWU Management Access Keycard' #505.
[19:03:41	][IC] Danilo Zanna: Neden herkes italyan ya.
[19:03:41	][IC] C24:i1.TAP-1: <:: Neden dövdün. ::>
[19:03:48	][IC] C24:i3.VICE-91: <:: Ben normal bir şekilde konuşacaktım. ::>
[19:03:50	]Jhony Caston has spawned 'models/props_junk/garbage_plasticbottle002a.mdl'.
[19:03:51	][LOOC] Danilo Zanna: neden herkes italyanca biliyor aq
[19:03:56	][IC] C24:i3.VICE-91: <:: Duvara geçirdim. ::>
[19:03:57	][IC] C24:i3.VICE-91: <:: Kaçmaya başladı. ::>
[19:03:58	][Y] Lê Hòa Thái: DOKTOR.
[19:03:58	][LOOC] Bernd Erich: harbi la
[19:04:00	][IC] Lê Hòa Thái: Doktor.
[19:04:02	][IC] Lê Hòa Thái: Doktor musunuz.
[19:04:07	][IC] Lê Hòa Thái: Yardım edin.
[19:04:07	][IC] C24:i3.VICE-91: <:: 505. ::>
[19:04:10	]Jhony Caston has spawned 'models/props_combine/breenclock.mdl'.
[19:04:13	][IT] Lê Hòa Thái: kişi nefesler içinde ve çok pis kokuyor.
[19:04:17	]Haru Okamoto ran 'drop' on item 'CWU Management Access Keycard' (#505)
[19:04:17	]Haru Okamoto has lost a 'CWU Management Access Keycard' #505.
[19:04:18	]Lê Hòa Thái used command '/StaticCharActionRemove'.
[19:04:18	][LOOC] C24:i1.TAP-1: [sdfujhsugjwıgoğü
[19:04:19	]Haru Okamoto ran 'drop' on item '#15813 Kimlik Kartı' (#335)
[19:04:19	]Haru Okamoto has lost a '#15813 Kimlik Kartı' #335.
[19:04:29	][IC] C24:i1.TAP-1: <:: 505 anladım. ::>
[19:04:30	][IC] Lê Hòa Thái: Ben iyi hissetmiyorum.
[19:04:33	][IC] C24:i1.TAP-1: <:: Iyi yapmışsın. ::>
[19:04:37	]C24:i3.VICE-91 used command '/ToggleRaise'.
[19:04:40	][IC] C24:i3.VICE-91: <:: Ne dedin. ::>
[19:04:40	]Jhony Caston has spawned 'models/props_lab/plotter.mdl'.
[19:04:41	][IC] C24:i3.VICE-91: <:: Sen. ::>
[19:04:42	]C24:i3.VICE-91 used command '/ToggleRaise'.
[19:04:43	][IC] C24:i1.TAP-1: <:: Daha dövme. ::>
[19:04:43	]Lê Hòa Thái used command '/ActSit 5'.
[19:04:45	][IC] C24:i3.VICE-91: <:: Amına koyummu. ::>
[19:04:45	][IC] C24:i3.VICE-91: <:: Dedin. ::>
[19:04:46	][IC] C24:i1.TAP-1: <:: Bırak gitsin. ::>
[19:04:49	]Jhony Caston has spawned 'models/props_lab/kennel_physics.mdl'.
[19:04:52	][IC] C24:i3.VICE-91: <:: Gel koyayım. ::>
[19:04:56	]Jhony Caston has spawned 'models/props_junk/garbage_coffeemug001a.mdl'.
[19:05:00	][IC] C24:i1.TAP-1: <:: Haha. ::>
[19:05:04	][IC] Danilo Zanna: Koyan koyana.
[19:05:05	][IC] C24:i1.TAP-1: <:: Siktir et bu adamları. ::>
[19:05:05	][IC] C24:i3.VICE-91: <:: Hmph. ::>
[19:05:11	][IC] C24:i3.VICE-91: <:: Ihlal girmedim. ::>
[19:05:13	][IC] C24:i3.VICE-91: <:: Gireyimmi. ::>
[19:05:16	][IC] C24:i1.TAP-1: <:: Kalsın. ::>
[19:05:18	]Jhony Caston has spawned 'models/props_combine/breenbust.mdl'.
[19:05:19	][IC] Lê Hòa Thái: Gece konduda geze-(nefes alır) ken bir kişi beni kaçırdı ve her şeyimi aldı sonrasında kanalizasyona attı.
[19:05:20	][PICKUP DISPENSER] Rasputin ta kendisi ( Giovanni Roselli ) picked up an item from the pickup dispenser.
[19:05:20	]Giovanni Roselli has gained a 'Bank Soda Üzüm' #3256.
[19:05:21	]Natalya Ivanova used command '/ExitAct'.
[19:05:21	][IC] C24:i3.VICE-91: <:: Anlaşıldı. ::>
[19:05:22	][IC] Haru Okamoto: Tüm Endüstriyel 24 Sakinlerinin dikkatine, belirlenmiş çalışma oturumunuz başlatılmak üzere hazır durumdadır. Lütfen, Görev ataması için Vardiya Depous 3'e ilerleyin. Katılım Zorunludur ve sadece 4 kişi içeri alınacaktır.
[19:05:22	][WITA] Danilo Zanna: neden herkes italyan aq
[19:05:23	][IC] Natalya Ivanova: .
[19:05:30	][IC] C24:i1.TAP-1: <:: Vardiya'ya gidelim. ::>
[19:05:34	]Haru Okamoto ran 'take' on item '#15813 Kimlik Kartı' (#335)
[19:05:34	]Haru Okamoto has gained a '#15813 Kimlik Kartı' #335.
[19:05:35	]Giovanni Roselli ran 'smoke' on item 'Sigara' (#2723)
[19:05:37	]Haru Okamoto ran 'take' on item 'CWU Management Access Keycard' (#505)
[19:05:37	]Haru Okamoto has gained a 'CWU Management Access Keycard' #505.
[19:05:37	]Jhony Caston has fired a toolgun with the name: remover
[19:05:38	][IC] Lê Hòa Thái: Günlerdir çıkış yeri arıyorum susuzluktan ölecek gibiyim ve yolu bulana kadar sülükler ile beslendim.
[19:05:38	]Giovanni Roselli ran 'light' on item 'Plastik Çakmak' (#2496)
[19:05:38	]Plastik Çakmak owned by Giovanni Roselli just broke due to usage.
[19:05:39	]Rüstem Bacaksız entered observer.
[19:05:41	][IC] Danilo Zanna: Hadi gidek.
[19:05:42	][IC] Lê Hòa Thái: Ölecek gibi hissediyorum.
[19:05:49	]Haru Okamoto used command '/ActStand 4'.
[19:05:51	]C24:i3.VICE-91 used command '/Radio 10-20 45.cadde 10-76 Vardiya'.
[19:05:54	]Haru Okamoto used command '/ActStand 4'.
[19:05:56	][IC] Danilo Zanna: Yankılandı.
[19:05:58	][IC] Danilo Zanna: Adamın sesi.
[19:05:59	][IC] Lê Hòa Thái: Duraksamasız öksürüyorum ve kalbim çok hızlı atıyor.
[19:06:01	][IC] Lê Hòa Thái: *Öksürme*.
[19:06:04	]Haru Okamoto used command '/ActStand 4'.
[19:06:05	]Wusten has unloaded their "Damian Black" character.
[19:06:09	]Wusten loaded the character 'C24:i4.VICTOR-4'
[19:06:10	][IC] Lê Hòa Thái: Etraf sarılaşmaya başladı.
[19:06:11	]Lê Hòa Thái used command '/ExitAct'.
[19:06:14	][IC] Danilo Zanna: Salam.
[19:06:15	]Lê Hòa Thái used command '/ActInjured'.
[19:06:18	][IC] Haru Okamoto: Sıra olun!
[19:06:25	]Natalya Ivanova used command '/PM dani sosis'.
[19:06:25	][ME] Bernd Erich: nabızını kontrol eder.
[19:06:25	]Rüstem Bacaksız exited observer at their location.
[19:06:27	]Haru Okamoto used command '/ActStand 4'.
[19:06:29	]C24:i4.VICTOR-4 used command '/Radio 10-8'.
[19:06:35	]Rüstem Bacaksız ran 'stopsmoke' on item 'Sigara' (#3247)
[19:06:35	][IT] Lê Hòa Thái: kalbi şiddetli şekilde atıyor ve çok hızlı ve derin şekilde nefes alıyor.
[19:06:35	]C24:i1.TAP-1 used command '/Radio 10-4'.
[19:06:36	]Rüstem Bacaksız ran 'drop' on item 'Sigara' (#3247)
[19:06:36	]Rüstem Bacaksız has lost a 'Sigara' #3247.
[19:06:37	]Natalya Ivanova used command '/ActStand 4'.
[19:06:46	][PICKUP DISPENSER] Rasputin ta kendisi ( Giovanni Roselli ) picked up an item from the pickup dispenser.
[19:06:46	]Giovanni Roselli has gained a 'Bank Soda Üzüm' #3257.
[19:06:50	]Giovanni Roselli ran 'Consume' on item 'Bank Soda Üzüm' (#3256)
[19:06:50	]Giovanni Roselli has updated their Zeka long boost target to 2 (current : 3).
[19:06:50	]Giovanni Roselli has updated their Çeviklik long boost target to 1 (current : 4).
[19:06:50	]Giovanni Roselli has gained a 'Plastik Çöp' #3258.
[19:06:56	][IC] Danilo Zanna: Endsütri cok severim.
[19:07:01	][IC] Haru Okamoto: Pekala, fazladan biri var mı?
[19:07:06	]Natalya Ivanova used command '/ExitAct'.
[19:07:18	]Natalya Ivanova used command '/PM danilo beni itmeye götü yemedi seni itti'.
[19:07:23	][Y] Haru Okamoto: Herkes içeri geçsin! CID kartlarınızı okutun ve ardından duvarda bekleyin!
[19:07:27	]Danilo Zanna used command '/PM natalya amcık'.
[19:07:36	][IC] C24:i4.VICTOR-4: <:: Yürü. ::>
[19:07:40	][IC] C24:i4.VICTOR-4: <:: Vatandaş. ::>
[19:07:42	]Danilo Zanna used command '/PM natalya nie 404 girion sölimmi seni'.
[19:07:46	][IC] Lê Hòa Thái: Sülük yemeden öncede hafifçe oluyordu gözlerimin bir kısmı sarılaşmaya başladı.
[19:07:47	]Natalya Ivanova used command '/PM danilo söleme nolr'.
[19:07:48	][IC] C24:i4.VICTOR-4: <:: İlerle! ::>
[19:07:49	]Felix Campbell has gone afk.
[19:07:54	]Natalya Ivanova used command '/PM danilo direnişçiyim ben'.
[19:07:54	][IC] C24:i3.VICE-91: <:: Yine bu salak adam. ::>
[19:07:55	]Danilo Zanna used command '/PM natalya gördüm seni 404 girerken'.
[19:07:55	][IC] Lê Hòa Thái: Ama şuan her şeyi sarı görüyorum. Odaklandığım yeri bile.
[19:07:57	]Natalya Ivanova used command '/ActStand 4'.
