[16:26:48	]Lynx has connected.
[20:47:22	]Gordon Mreefan has used a context menu option with the name: wncontainer_view
[20:47:22	][IC] Joe Breeman: Nah.
[20:47:24	]Gordon Mreefan admin-closed the 'Large Refrigerator' #2709 container.
[20:47:25	][IC] Joe Breeman: CP's!
[20:47:27	]Gordon Mreefan has used a context menu option with the name: wncontainer_checkowner
[20:47:27	][IC] C24:i5.UNION-46: <:: Just shut up about that. ::>
[20:47:28	]Joe Breeman has gained a '30rnd MP-şarjörü' #18957.
[20:47:28	]Joe Breeman has lost a '30rnd MP-şarjörü' #18958.
[20:47:35	][IC] Gordon Mreefan: U.
[20:47:40	]Gordon Mreefan has set the password of the 'Large Refrigerator' container (#2709).
[20:47:40	]Gordon Mreefan has used a context menu option with the name: wncontainer_setpassword
[20:47:40	]Joe Breeman has gained a '30rnd MP-şarjörü' #18958.
[20:47:40	]Joe Breeman has lost a '30rnd MP-şarjörü' #18957.
[20:47:46	]Joe Breeman ran 'combine' on item '30rnd MP-şarjörü' (#18958)
[20:47:52	][IC] Joe Breeman: Good God!
[20:47:54	]Revain (STEAM_0:1:608254786) deleted character 'OSG:APF-98'
[20:47:57	]John Hector opened the 'Large Refrigerator' #2709 container.
[20:47:59	]John Hector closed the 'Large Refrigerator' #2709 container.
[20:48:01	][IC] Gordon Mreefan: We need to go.
[20:48:04	][IC] Joe Breeman: Yeah!
[20:48:06	]Revain loaded the character 'Revain On Duty'
[20:48:09	]Revain On Duty entered observer.
[20:48:13	][IC] Joe Breeman: Let's go.
[20:48:16	]Revain On Duty exited observer at their location.
[20:48:21	]Joe Breeman has gained a '30rnd MP-şarjörü' #18957.
[20:48:21	]Joe Breeman has lost a '30rnd MP-şarjörü' #18958.
[20:48:22	]Gordon Mreefan has used a context menu option with the name: keepupright
[20:48:26	]Gordon Mreefan has used a context menu option with the name: ignite
[20:48:27	][ME] Revain On Duty: kafasına atlar ve cam şişeyle bayıltır
[20:48:28	]Gordon Mreefan has used a context menu option with the name: remove
[20:48:33	]Joe Breeman has gained a '30rnd MP-şarjörü' #18958.
[20:48:33	]Joe Breeman has lost a '30rnd MP-şarjörü' #18957.
[20:48:33	][ME] Revain On Duty: kafasına atlar ve cam şişeyle bayıltır
[20:48:36	]Joe Breeman has gained a '30rnd MP-şarjörü' #18957.
[20:48:36	]Joe Breeman has lost a '30rnd MP-şarjörü' #18958.
[20:48:38	][IC] Revain On Duty: Bayılttım ez.
[20:48:41	]John Hector used command '/ActSit 4'.
[20:48:42	]John Hector used command '/ExitAct'.
[20:48:42	][IT] Gordon Mreefan: hev suiti var
[20:48:43	][IC] Joe Breeman: Yok.
[20:48:45	]Joe Breeman has critically hit Revain On Duty in the left leg dealing 4 damage (CritChance was 0.84).
[20:48:45	]Revain On Duty has taken 4 damage from Joe Breeman.
[20:48:45	][IC] Revain On Duty: Mewo'nun yaptıgı max rol.
[20:48:46	]Revain On Duty is fully healed.
[20:48:47	]Console ran SAM command 'banid' with arguments: 'STEAM_0:0:737665124'
[20:48:58	][OOC] Revain On Duty: Kim banlandı
[20:49:06	]Console ran SAM command 'banid' with arguments: '76561199435595976'
[20:49:13	][OOC] Revain On Duty: Kim banlandı la
[20:49:14	]Revain On Duty entered observer.
[20:49:24	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[20:49:26	]John Hector has gained a 'Köpüklü Breen Suyu' #19046 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:26	]Revain On Duty exited observer at their location.
[20:49:27	]John Hector has gained a 'Köpüklü Breen Suyu' #19166 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:28	]John Hector has gained a 'Kahveli Dondurma' #19186 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:29	]John Hector has gained a 'Patates Krakerleri' #19254 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:30	]John Hector has gained a 'Yapay Viski' #19161 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:31	]John Hector has gained a 'Viski' #19162 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:32	]John Hector has gained a 'Headcrab Sandviç' #18459 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:34	]John Hector has gained a 'Bir Bardak Çay' #19250 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:35	]John Hector has gained a 'Bir Bardak Çay' #19251 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:35	]John Hector ran 'drop' on item 'Bank Soda Lager Bira' (#19188)
[20:49:38	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[20:49:40	]John Hector ran 'take' on item 'Bank Soda Lager Bira' (#19188)
[20:49:40	]John Hector has gained a 'Bank Soda Lager Bira' #19188.
[20:49:40	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[20:49:42	]John Hector has gained a 'Bank Sodası C8' #19160 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:43	]John Hector has gained a 'Evrensel Birlik Çikolatası' #19044 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:44	]John Hector has gained a 'Evrensel Birlik Çikolatası' #19159 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:45	]John Hector has gained a 'Evrensel Birlik Çikolatası' #19164 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:46	]John Hector has gained a 'Fırından Çıkmış Antlion Eti' #19237 from a container with the name 'Large Metal Cabinet' #2700.
[20:49:47	]Joe Breeman ran 'drop' on item 'Savaş Kaskı' (#19287)
[20:49:47	]Joe Breeman has lost a 'Savaş Kaskı' #19287.
[20:49:48	]Joe Breeman ran 'drop' on item 'T2 Yeşil Kevlar Üniforma' (#19284)
[20:49:48	]Joe Breeman has lost a 'T2 Yeşil Kevlar Üniforma' #19284.
[20:49:49	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[20:49:49	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[20:49:53	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[20:49:53	]Joe Breeman ran 'take' on item 'T2 Yeşil Kevlar Üniforma' (#19284)
[20:49:53	]Joe Breeman has gained a 'T2 Yeşil Kevlar Üniforma' #19284.
[20:49:54	]Joe Breeman ran 'take' on item 'Savaş Kaskı' (#19287)
[20:49:54	]Joe Breeman has gained a 'Savaş Kaskı' #19287.
[20:49:56	]John Hector opened the 'Large Refrigerator' #2709 container.
[20:49:59	]John Hector has transferred a 'Evrensel Birlik Çikolatası' #19164 to a container with the name 'Large Refrigerator' #2709.
[20:50:00	]John Hector has transferred a 'Evrensel Birlik Çikolatası' #19159 to a container with the name 'Large Refrigerator' #2709.
[20:50:01	]John Hector has transferred a 'Evrensel Birlik Çikolatası' #19044 to a container with the name 'Large Refrigerator' #2709.
[20:50:02	]John Hector has transferred a 'Fırından Çıkmış Antlion Eti' #19237 to a container with the name 'Large Refrigerator' #2709.
[20:50:06	]John Hector has transferred a 'Bank Sodası C8' #19160 to a container with the name 'Large Refrigerator' #2709.
[20:50:08	]John Hector has transferred a 'Yapay Viski' #19161 to a container with the name 'Large Refrigerator' #2709.
[20:50:10	]John Hector has transferred a 'Viski' #19162 to a container with the name 'Large Refrigerator' #2709.
[20:50:10	]Gordon Mreefan used command '/CharSetModel joe models/alyx.mdl'.
[20:50:11	]John Hector has transferred a 'Bir Bardak Çay' #19251 to a container with the name 'Large Refrigerator' #2709.
[20:50:12	]John Hector has transferred a 'Bir Bardak Çay' #19250 to a container with the name 'Large Refrigerator' #2709.
[20:50:14	]Joe Breeman has lost a '30rnd MP-şarjörü' #18957.
[20:50:16	]John Hector has transferred a 'Headcrab Sandviç' #18459 to a container with the name 'Large Refrigerator' #2709.
[20:50:18	]John Hector has transferred a 'Bank Soda Lager Bira' #19188 to a container with the name 'Large Refrigerator' #2709.
[20:50:20	]John Hector has transferred a 'Patates Krakerleri' #19254 to a container with the name 'Large Refrigerator' #2709.
[20:50:22	]John Hector has transferred a 'Köpüklü Breen Suyu' #19166 to a container with the name 'Large Refrigerator' #2709.
[20:50:25	]John Hector has transferred a 'Köpüklü Breen Suyu' #19046 to a container with the name 'Large Refrigerator' #2709.
[20:50:37	]John Hector has transferred a 'Kahveli Dondurma' #19186 to a container with the name 'Large Refrigerator' #2709.
[20:50:41	]John Hector closed the 'Large Refrigerator' #2709 container.
[20:50:58	][PICKUP DISPENSER] Lynx ( John Hector ) picked up an item from the pickup dispenser.
[20:50:58	]John Hector has gained a 'Bira' #19291.
[20:50:59	]Revain On Duty entered observer.
[20:50:59	]John Hector opened the 'Large Refrigerator' #2709 container.
[20:51:03	]John Hector has transferred a 'Bira' #19291 to a container with the name 'Large Refrigerator' #2709.
[20:51:15	]John Hector closed the 'Large Refrigerator' #2709 container.
[20:51:16	]Revain On Duty exited observer at their location.
[20:51:18	][IC] Revain On Duty: Sen niye.
[20:51:22	][IC] Revain On Duty: Alyx'sın ula.
[20:51:26	]John Hector opened the 'Large Refrigerator' #2709 container.
[20:51:28	]John Hector closed the 'Large Refrigerator' #2709 container.
[20:51:32	][PICKUP DISPENSER] Lynx ( John Hector ) picked up an item from the pickup dispenser.
[20:51:32	]John Hector has gained a 'Votka' #19292.
[20:51:33	][IC] Joe Breeman: Şam.
[20:51:33	]John Hector opened the 'Large Refrigerator' #2709 container.
[20:51:35	][IC] Joe Breeman: Keşan.
[20:51:36	]John Hector has transferred a 'Votka' #19292 to a container with the name 'Large Refrigerator' #2709.
[20:51:38	][IC] Joe Breeman: 3 sike 5 am.
[20:51:52	]John Hector closed the 'Large Refrigerator' #2709 container.
[20:51:55	][IC] Revain On Duty: Şam değil la.
[20:51:57	][IC] Joe Breeman: Edirne.
[20:51:59	][IC] Revain On Duty: Edirne keşan'dı.
[20:52:04	][IC] Joe Breeman: Edirne.
[20:52:05	][IC] Joe Breeman: Keşan.
[20:52:07	][IC] Revain On Duty: DUR.
[20:52:09	][IC] Joe Breeman: 3 sike 5 am.
[20:52:10	][IC] Revain On Duty: HAYIR.
[20:52:12	][IC] Joe Breeman: Yeah!
[20:52:18	][IC] Joe Breeman: Someday, this will all be a bad memory.
[20:52:18	][IC] Revain On Duty: SEN ALYX DEĞILMISIN.
[20:52:20	][IC] Revain On Duty: ERKEK SESI GELIYO.
[20:52:26	][IC] Joe Breeman: Yeah!
[20:52:27	][IC] Joe Breeman: Yeah!
[20:52:31	][IC] Revain On Duty: Sal lan beni.
[20:52:35	][IC] Joe Breeman: Yeah!
[20:52:36	][IC] Joe Breeman: Aaaaaaagh!
[20:52:50	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[20:52:52	]John Hector has gained a 'Şişlenmiş Yapay Et' #19248 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:54	]John Hector has gained a 'Şişlenmiş Yapay Et' #19247 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:55	]John Hector has gained a 'Somon Biftek' #19165 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:55	]John Hector has gained a 'Somon Biftek' #19045 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:56	]John Hector has gained a 'Benefactor Edition Sigara Paketi' #19228 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:56	]John Hector has gained a 'Sigara' #19236 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:56	]John Hector has gained a 'Sigara' #19232 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:56	]John Hector has gained a 'Sigara' #19235 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:56	]John Hector has gained a 'Sigara' #19229 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:56	]John Hector has gained a 'Sigara' #19231 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:56	]John Hector has gained a 'Sigara' #19233 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:56	]John Hector has gained a 'Sigara' #19230 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:56	]John Hector has gained a 'Sigara' #19234 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:57	]John Hector has gained a 'Simit' #19163 from a container with the name 'Large Metal Cabinet' #2700.
[20:52:58	]John Hector has gained a 'Çiğ Sığır Eti' #19227 from a container with the name 'Large Metal Cabinet' #2700.
[20:53:00	]John Hector has gained a 'Premium Breen'in Suyu' #19244 from a container with the name 'Large Metal Cabinet' #2700.
[20:53:01	]John Hector has gained a 'Pişmiş Erişte' #19245 from a container with the name 'Large Metal Cabinet' #2700.
[20:53:02	]John Hector has gained a 'Patates Cipsi' #19249 from a container with the name 'Large Metal Cabinet' #2700.
[20:53:03	]Revain loaded the character 'Sophia Emily'
[20:53:03	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[20:53:05	]Sophia Emily entered observer.
[20:53:06	]John Hector opened the 'Large Refrigerator' #2709 container.
[20:53:10	]Sophia Emily exited observer at their location.
[20:53:11	]John Hector has transferred a 'Patates Cipsi' #19249 to a container with the name 'Large Refrigerator' #2709.
[20:53:15	][IC] Sophia Emily: Yoo gidemezsiniz.
[20:53:17	][IC] Sophia Emily: Izin vermiyom.
[20:53:20	][IC] Sophia Emily: Hatta dur.
[20:53:22	][IC] Joe Breeman: 31.
[20:53:23	][IC] Joe Breeman: 31.
[20:53:24	][IC] Joe Breeman: 31.
[20:53:25	][IC] Sophia Emily: O zaman ota olayım :D.
[20:53:26	][IC] Joe Breeman: 31.
[20:53:26	]John Hector has transferred a 'Çiğ Sığır Eti' #19227 to a container with the name 'Large Refrigerator' #2709.
[20:53:27	][IC] Joe Breeman: 31.
[20:53:27	]John Hector has transferred a 'Somon Biftek' #19045 to a container with the name 'Large Refrigerator' #2709.
[20:53:27	][IC] Joe Breeman: 31.
[20:53:29	][IC] Joe Breeman: 31,ü.
[20:53:29	]John Hector has transferred a 'Somon Biftek' #19165 to a container with the name 'Large Refrigerator' #2709.
[20:53:31	]John Hector has transferred a 'Şişlenmiş Yapay Et' #19247 to a container with the name 'Large Refrigerator' #2709.
[20:53:32	]John Hector has transferred a 'Şişlenmiş Yapay Et' #19248 to a container with the name 'Large Refrigerator' #2709.
[20:53:39	][IC] Joe Breeman: Yok normal combine aksri olucan.
[20:53:41	]John Hector has transferred a 'Pişmiş Erişte' #19245 to a container with the name 'Large Refrigerator' #2709.
[20:53:42	][IC] Sophia Emily: Bomba almadığınız kalmıştı amk.
[20:53:47	]John Hector has transferred a 'Premium Breen'in Suyu' #19244 to a container with the name 'Large Refrigerator' #2709.
[20:53:49	][IC] Joe Breeman: Evine atıcaz onu.
[20:53:50	]John Hector has transferred a 'Benefactor Edition Sigara Paketi' #19228 to a container with the name 'Large Refrigerator' #2709.
[20:53:52	][IC] Sophia Emily: Yo.
[20:53:53	][IC] Joe Breeman: Yeah!
[20:53:54	][IC] Joe Breeman: Yeah!
[20:53:56	][IC] Joe Breeman: Yeah!
[20:53:57	]John Hector has transferred a 'Simit' #19163 to a container with the name 'Large Refrigerator' #2709.
[20:53:57	][IC] Joe Breeman: Yeah!
[20:53:58	][IC] Joe Breeman: Yeah!
[20:53:58	][IC] Sophia Emily: Sana atacaz.
[20:53:59	][IC] Sophia Emily: Yeah!
[20:54:00	][IC] Sophia Emily: Yeah!
[20:54:01	][IC] Sophia Emily: Yeah!
[20:54:02	][IC] Sophia Emily: Yeah!
[20:54:03	]John Hector closed the 'Large Refrigerator' #2709 container.
[20:54:04	][IC] Joe Breeman: Yeah!
[20:54:04	][IC] Sophia Emily: Yeah!
[20:54:05	][IC] Joe Breeman: Yeha.
[20:54:05	][IC] Sophia Emily: Yeah!
[20:54:06	][IC] Joe Breeman: Eah.
[20:54:07	][IC] Sophia Emily: Yeah!
[20:54:07	]John Hector opened the 'Large Metal Cabinet' #2700 container.
[20:54:07	]Joe Breeman has critically hit Sophia Emily in the right leg dealing 0 damage (CritChance was 0.84).
[20:54:07	]Joe Breeman has gained level 3 in the Silahlar skill.
[20:54:07	]Joe Breeman has critically hit Sophia Emily in the right leg dealing 4 damage (CritChance was 0.84).
[20:54:07	]Sophia Emily has taken 4 damage from Joe Breeman.
[20:54:09	][IC] Sophia Emily: Yeah!
[20:54:09	][IC] Joe Breeman: Yeah!
[20:54:10	][IC] Sophia Emily: Yeah!
[20:54:11	]John Hector closed the 'Large Metal Cabinet' #2700 container.
[20:54:11	][IC] Sophia Emily: Yeah!
[20:54:12	][IC] Joe Breeman: Yeah!
[20:54:13	][IC] Sophia Emily: Yeah!
[20:54:14	][IC] Sophia Emily: Yeah!
[20:54:15	][IC] Sophia Emily: Yeah!
[20:54:15	][IC] Sophia Emily: Yeah!
[20:54:16	][IC] Sophia Emily: Yeah!
[20:54:18	]Joe Breeman has critically hit Sophia Emily dealing 8 damage (CritChance was 0.94).
[20:54:18	]Sophia Emily has taken 7 damage from Joe Breeman.
[20:54:20	][IC] Joe Breeman: Yeah!
[20:54:21	]Joe Breeman has critically hit Sophia Emily dealing 8 damage (CritChance was 0.94).
[20:54:21	]Sophia Emily has taken 7 damage from Joe Breeman.
[20:54:23	][IC] Joe Breeman: Yeah!
[20:54:27	][IC] Sophia Emily: Yeah!
[20:54:31	][IC] Joe Breeman: Yeah!
[20:54:38	]Joe Breeman has critically hit Sophia Emily dealing 8 damage (CritChance was 0.94).
[20:54:38	]Sophia Emily has taken 7 damage from Joe Breeman.
[20:54:41	][IC] Joe Breeman: Yeah!
[20:54:47	]Sophia Emily entered observer.
[20:54:50	]Sophia Emily exited observer at their location.
[20:54:50	]Sophia Emily entered observer.
[20:54:51	]Sophia Emily exited observer at their location.
[20:54:55	]Sophia Emily was just knocked out due to: hit by stunstick owned by Joe Breeman
[20:54:58	][IC] Joe Breeman: Yeah!
[20:54:59	][IC] Sophia Emily: Aga silin karakterleri a.
[20:55:00	][IC] Joe Breeman: Yeah!
[20:55:01	]Sophia Emily ran SAM command 'respawn' with arguments: ''
[20:55:03	]Sophia Emily is fully healed.
[20:55:05	]Gordon Mreefan has used a context menu option with the name: rb655_door_open
[20:55:06	][IC] Sophia Emily: Ne citadele çıkması.
[20:55:07	][PICKUP DISPENSER] Lynx ( John Hector ) picked up an item from the pickup dispenser.
[20:55:07	]John Hector has gained a 'Goodfella Puro' #19293.
[20:55:07	]John Hector has gained a 'Sigara' #19294.
[20:55:07	]John Hector has gained a 'Sigara' #19295.
[20:55:07	]John Hector has gained a 'Sigara' #19296.
[20:55:07	]John Hector has gained a 'Sigara' #19297.
[20:55:07	]John Hector has gained a 'Sigara' #19298.
[20:55:07	]John Hector has gained a 'Sigara' #19299.
[20:55:07	]John Hector has gained a 'Sigara' #19300.
[20:55:07	]John Hector has gained a 'Sigara' #19301.
[20:55:07	][IC] Joe Breeman: Yaw silcez.
[20:55:09	]Gordon Mreefan has used a context menu option with the name: rb655_door_open
[20:55:17	][IC] Sophia Emily: O zaman asker olucam.
[20:55:18	]Gordon Mreefan has used a context menu option with the name: rb655_door_open
[20:55:24	]Gordon Mreefan entered observer.
[20:55:25	]Gordon Mreefan exited observer at their location.
[20:55:25	]Sophia Emily entered observer.
[20:55:26	]Gordon Mreefan entered observer.
[20:55:29	]Gordon Mreefan has used a context menu option with the name: rb655_door_open
[20:55:30	]Gordon Mreefan exited observer at their location.
[20:55:32	]Gordon Mreefan has used a context menu option with the name: rb655_door_open
[20:55:33	][PICKUP DISPENSER] Lynx ( John Hector ) picked up an item from the pickup dispenser.
[20:55:33	]Sophia Emily used command '/PM gordon combine askeri oluyom o zaman'.
[20:55:33	]John Hector has gained a 'Benefactor Edition Sigara Paketi' #19302.
[20:55:33	]John Hector has gained a 'Sigara' #19303.
[20:55:33	]John Hector has gained a 'Sigara' #19304.
[20:55:33	]John Hector has gained a 'Sigara' #19305.
[20:55:33	]John Hector has gained a 'Sigara' #19306.
[20:55:33	]John Hector has gained a 'Sigara' #19307.
[20:55:33	]John Hector has gained a 'Sigara' #19308.
[20:55:33	]John Hector has gained a 'Sigara' #19309.
[20:55:33	]John Hector has gained a 'Sigara' #19310.
[20:55:34	]John Hector opened the 'Large Refrigerator' #2709 container.
[20:55:36	]John Hector has transferred a 'Benefactor Edition Sigara Paketi' #19302 to a container with the name 'Large Refrigerator' #2709.
