[10:11:30	]Enistein has connected.
[14:16:36	]Grimson Krova used command '/Roll generic'.
[14:16:36	]Mark Zanburg rolled 20 out of 20.
[14:16:36	]Mark Zanburg used command '/Roll'.
[14:16:40	][LOOC] Mark Zanburg: Kalk.
[14:16:40	]Grimson Krova used command '/CharGetUp'.
[14:16:40	][IT] Alexandr Volkov: Ekip birbirini tanımaya devam ederken, tünelin derinliklerinden, tanıdık ama bir o kadarda ürpertici bir veya birden fazla mekanizmanın sesi gelmektedir. Bu mekanizmaların sesi, gittikçe artıyor gibi
[14:16:41	][IC] Tony Miller: Pekala.
[14:16:47	]Alexandr Volkov has spawned a 'NPC [5116][npc_manhack]'.
[14:16:48	]Alexandr Volkov has spawned a 'NPC [5197][npc_manhack]'.
[14:16:48	]Alexandr Volkov has spawned a 'NPC [5204][npc_manhack]'.
[14:16:49	][IC] Mark Zanburg: İyimisin?
[14:16:53	][IC] Adrian Brookly: ??
[14:16:53	]Adrian Brookly used command '/ExitAct'.
[14:16:53	][IC] Tony Miller: Siktir.
[14:16:56	][IC] Grimson Krova: İyi hissetmiyorum.
[14:16:56	]Michael Mansen has taken 4 damage from npc_manhack.
[14:17:00	]Tony Miller has taken 4 damage from npc_manhack.
[14:17:00	]Tony Miller has critically hit npc_manhack dealing 60 damage (CritChance was 0.97).
[14:17:04	]Tony Miller has taken 4 damage from npc_manhack.
[14:17:05	]Grimson Krova used command '/ActSitChair'.
[14:17:07	]Tony Miller has taken 4 damage from npc_manhack.
[14:17:07	][IC] Mark Zanburg: B12 İlacını veriyorum.
[14:17:09	]Alexandr Volkov has used a context menu option with the name: remove
[14:17:10	]Tony Miller has taken 4 damage from npc_manhack.
[14:17:10	]Adrian Brookly has taken 4 damage from npc_manhack.
[14:17:11	]Adrian Brookly has taken 4 damage from npc_manhack.
[14:17:12	]Adrian Brookly has taken 4 damage from npc_manhack.
[14:17:13	]Michael Mansen has taken 4 damage from npc_manhack.
[14:17:13	]Michael Mansen has damaged npc_manhack, dealing 5 with ix_hands
[14:17:15	]Adrian Brookly has taken 4 damage from npc_manhack.
[14:17:15	]Adrian Brookly has damaged npc_manhack, dealing 5 with ix_hands
[14:17:16	]Adrian Brookly has taken 4 damage from npc_manhack.
[14:17:18	]Adrian Brookly has damaged npc_manhack, dealing 5 with ix_hands
[14:17:18	]Michael Mansen has taken 4 damage from npc_manhack.
[14:17:18	]Adrian Brookly has taken 4 damage from npc_manhack.
[14:17:20	]Michael Mansen has taken 4 damage from npc_manhack.
[14:17:20	][ME] Mark Zanburg: Cebinden bir kutu ilaç çıkartır ve kişiye uzatır.
[14:17:20	]Michael Mansen has taken 4 damage from npc_manhack.
[14:17:20	]Tony Miller has critically hit Michael Mansen dealing 60 damage (CritChance was 0.97).
[14:17:20	]Michael Mansen has taken 60 damage from Tony Miller.
[14:17:21	]Adrian Brookly has damaged npc_manhack, dealing 5 with ix_hands
[14:17:23	]Tony Miller has taken 4 damage from npc_manhack.
[14:17:23	][IC] Mark Zanburg: Al şunu.
[14:17:23	]Tony Miller has critically hit npc_manhack dealing 60 damage (CritChance was 0.97).
[14:17:26	][ME] Grimson Krova: Adamın gözleri kızarmıştır
[14:17:26	][IC] Tony Miller: Si,keyim.
[14:17:28	][IC] Adrian Brookly: Ahh.
[14:17:29	][IC] Mark Zanburg: 1 Ay kadar düzenli iç.
[14:17:31	][IC] Tony Miller: Bunlar nasıll geldi.
[14:17:34	][ME] Grimson Krova: Elini uzatıp alır.
[14:17:35	][ME] Michael Mansen: kolundaki kesikleri bandajlar
[14:17:37	][IC] Tony Miller: Adrian iiyi misin.
[14:17:38	]Michael Mansen ran 'use' on item 'Bandaj Rulosu' (#68518)
[14:17:38	]Michael Mansen has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[14:17:38	]Michael Mansen was bandaged by Michael Mansen for 15 HP.
[14:17:39	]Michael Mansen ran 'use' on item 'Bandaj Rulosu' (#68518)
[14:17:39	]Michael Mansen has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[14:17:39	]Michael Mansen was bandaged by Michael Mansen for 15 HP.
[14:17:40	]Michael Mansen ran 'use' on item 'Bandaj Rulosu' (#68518)
[14:17:40	]Michael Mansen has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[14:17:40	]Michael Mansen was bandaged by Michael Mansen for 15 HP.
[14:17:41	][IC] Adrian Brookly: Iyiyim.
[14:17:42	][IC] Grimson Krova: MOAN.
[14:17:43	][IC] Adrian Brookly: Sanırsam..
[14:17:44	][IC] Grimson Krova: Uh... Ah-huh.
[14:17:49	][IC] Tony Miller: Baltam yanslıkla micheale çarptı bi bak ona.
[14:17:50	]Alexandr Volkov exited observer at their location.
[14:17:50	]Adrian Brookly opened the 'Sandık' #6456 container.
[14:17:51	]Adrian Brookly closed the 'Sandık' #6456 container.
[14:17:52	]Adrian Brookly opened the 'Sandık' #6456 container.
[14:17:52	][IC] Grimson Krova: İyi değilim be.
[14:17:52	]Adrian Brookly closed the 'Sandık' #6456 container.
[14:17:54	][IC] Grimson Krova: N.
[14:17:56	][IC] Adrian Brookly: Iyimisin?
[14:18:04	][IC] Mark Zanburg: Bu B12 Eksikliği ve boğazındaki enfeksiyona iyi gelicek.
[14:18:06	]Alexandr Volkov used command '/ActStand 4'.
[14:18:07	][IC] Mark Zanburg: Merak etme.
[14:18:12	][IC] Grimson Krova: Umarım...
[14:18:13	][IC] Michael Mansen: Olduğu kadar balta yarası bi canımı yakıyor şuan.
[14:18:16	][Y] Mark Zanburg: Yaşasın Evrensel Birlik!
[14:18:17	]Alexandr Volkov ran SAM command 'hp' with arguments: 'Alexandr' '100'
[14:18:19	][ME] Grimson Krova: Adam midesini tutarak kalkar
[14:18:20	]Alexandr Volkov used command '/ExitAct'.
[14:18:21	]Grimson Krova used command '/ExitAct'.
[14:18:21	]Alexandr Volkov is fully healed.
[14:18:31	][IC] Adrian Brookly: Bandajlamıssın yaranı.
[14:18:34	][IC] Michael Mansen: Evet.
[14:18:36	][IC] Tony Miller: Burdan gidiicez.
[14:18:37	][IC] Mark Zanburg: Verdiğim hapları kulan.
[14:18:38	][IC] Adrian Brookly: 1 haftaya yaran kapanır.
[14:18:40	][IC] Tony Miller: Hazırlanın.
[14:18:40	][IC] Mark Zanburg: Sakın unutma.
[14:18:44	][IC] Mark Zanburg: Anlaşıldımı?
[14:18:47	]Grimson Krova used command '/SetMood Scared'.
[14:18:48	][IC] Adrian Brookly: Eski kampamı?
[14:18:48	][IC] Tony Miller: Şu yerdekinii de alın belki işimize yarar.
[14:18:49	]Alexandr Volkov ran 'take' on item 'Bavul' (#68413)
[14:18:49	]Alexandr Volkov has gained a 'Bavul' #68413.
[14:18:51	][IC] Grimson Krova: Pekala.
[14:18:53	][IC] Tony Miller: Yeni kampımıza.
[14:19:00	][IC] Mark Zanburg: Aç karında tüktmeni önermiyorum.
[14:19:01	][Y] Tony Miller: Takip.
[14:19:07	][IC] Mark Zanburg: Gidebilirsin.
[14:19:09	][ME] Grimson Krova: Adam midesini tutarak gider
[14:19:13	][Y] Tony Miller: Dikkatli olun.
[14:19:33	][Y] Tony Miller: At onu bana.
[14:19:35	][Y] Tony Miller: Fırlat.
[14:19:46	]Grimson Krova ran 'use' on item 'Basit Yeşil Hap' (#68878)
[14:19:46	]Grimson Krova has gained a level 3 short boost in Çeviklik.
[14:19:53	]Adrian Brookly entered observer.
[14:19:57	]Grimson Krova used command '/SetMood headstrong'.
[14:19:58	]Alexandr Volkov entered observer.
[14:20:03	]Adrian Brookly exited observer at their location.
[14:20:03	]Adrian Brookly entered observer.
[14:20:04	]Adrian Brookly exited observer at their location.
[14:20:09	]Alexandr Volkov exited observer at their location.
[14:20:09	]Alexandr Volkov entered observer.
[14:20:11	]Sinyor Gordon loaded the character 'S10/OWP.GHOST-20'
[14:20:13	]S10/OWP.GHOST-20 entered observer.
[14:20:14	][IC] Tony Miller: Anan ısıkeyım.
[14:20:17	][IC] Tony Miller: Şunu al yahu.
[14:20:18	][IC] Michael Mansen: Boşver.
[14:20:26	]Grimson Krova used command '/ActSit'.
[14:20:27	]S10/OWP.GHOST-20 ran SAM command 'asay' with arguments: 'shoot to miss yapıcam'
[14:20:28	]S10/OWP.GHOST-20 exited observer at their location.
[14:20:29	][Y] Tony Miller: Adrian.
[14:20:29	]S10/OWP.GHOST-20 has lost a '30rnd Pulse-Şarjörü' #62053.
[14:20:29	]S10/OWP.GHOST-20 has gained a '30rnd Pulse-Şarjörü' #62053.
[14:20:29	]S10/OWP.GHOST-20 has lost a '30rnd Pulse-Şarjörü' #62054.
[14:20:29	]S10/OWP.GHOST-20 has gained a '30rnd Pulse-Şarjörü' #62049.
[14:20:31	]S10/OWP.GHOST-20 entered observer.
[14:20:31	]S10/OWP.GHOST-20 exited observer at their location.
[14:20:33	]Alexandr Volkov ran SAM command 'asay' with arguments: 'alright'
[14:20:39	]Mark Zanburg used command '/ActSit'.
[14:20:39	]Grimson Krova used command '/ExitAct'.
[14:20:42	][IC] Michael Mansen: OTALAR.
[14:20:43	][IC] Tony Miller: Nereye gitti o.
[14:20:49	][IC] Grimson Krova: Çakmağın varmı?
[14:20:53	]S10/OWP.GHOST-20 entered observer.
[14:20:54	][IC] Mark Zanburg: Var.
[14:20:55	]S10/OWP.GHOST-20 exited observer at their location.
[14:20:57	][IC] Michael Mansen: Kaç.
[14:20:57	]S10/OWP.GHOST-20 has gained a '30rnd Pulse-Şarjörü' #62054.
[14:20:57	]S10/OWP.GHOST-20 has lost a '30rnd Pulse-Şarjörü' #62053.
[14:20:57	]S10/OWP.GHOST-20 has gained a '30rnd Pulse-Şarjörü' #62053.
[14:20:57	]S10/OWP.GHOST-20 has lost a '30rnd Pulse-Şarjörü' #62049.
[14:20:58	][IC] Grimson Krova: Verirmisin.
[14:21:04	][ME] Mark Zanburg: Çakmağı uzatır.
[14:21:05	]Michael Mansen ran 'use' on item 'Bandaj Rulosu' (#68518)
[14:21:05	]Michael Mansen has performed the 'Use Bandaj Rulosu' action, gaining 15 experience in medicine.
[14:21:05	]Michael Mansen was bandaged by Michael Mansen for 15 HP.
[14:21:10	][LOOC] Grimson Krova: harbiden varmı
[14:21:11	][IC] Michael Mansen: Lan yoruldum.
[14:21:14	][LOOC] Mark Zanburg: YOk :d
[14:21:17	]S10/OWP.GHOST-20 entered observer.
[14:21:18	]Michael Mansen ran 'use' on item 'Geliştirilmiş Kırmızı Hap' (#61602)
[14:21:18	]Michael Mansen has gained a level 5 short boost in Güç.
[14:21:19	][LOOC] Grimson Krova: OLM NİE VAR DİYON NGDSKLNGLDSNFŞD
[14:21:26	][LOOC] Mark Zanburg: IOHJDGFHSDJFHISDF
[14:21:27	][LOOC] Grimson Krova: ÇAKMAK ELEMENTİ VAR OYUNDA DFNFDİLNGFLKDİNGF
[14:21:33	]Michael Mansen ran 'use' on item 'Kan Stabilizatörü' (#68519)
[14:21:33	]Michael Mansen has performed the 'Use Kan Stabilizatörü' action, gaining 55 experience in medicine.
[14:21:33	]Michael Mansen was bandaged by Michael Mansen for 21 HP.
[14:21:34	][LOOC] Mark Zanburg: Hayda.
[14:21:38	][LOOC] Mark Zanburg: jdogfhjsıdfhjsdf
[14:21:44	]Mark Zanburg used command '/ExitAct'.
[14:21:50	]S10/OWP.GHOST-20 exited observer at their location.
[14:22:11	]S10/OWP.GHOST-20 entered observer.
[14:22:19	][IC] Michael Mansen: Buramı.
[14:22:21	]S10/OWP.GHOST-20 exited observer at their location.
[14:22:22	]S10/OWP.GHOST-20 entered observer.
[14:22:30	]Grimson Krova has gained a 'Boş Votka Şişesi' #69370.
[14:22:31	][IC] Michael Mansen: Önlüklü nerede.
[14:22:36	]S10/OWP.GHOST-20 exited observer at their location.
[14:22:42	]S10/OWP.GHOST-20 has spawned a 'Entity [5146][aw2_hunterchopper]'.
[14:22:43	]Tony Miller used command '/Radio adrian'.
[14:22:54	]Tony Miller used command '/Radio telsizdeysen bana cevap ver nerdesin'.
[14:22:54	][IC] Michael Mansen: Su ve yemeğin varmı.
[14:22:58	]Tony Miller ran 'drop' on item 'Çiğ Headcrab Eti' (#69317)
[14:22:58	]Tony Miller has lost a 'Çiğ Headcrab Eti' #69317.
[14:23:01	]Michael Mansen ran 'take' on item 'Çiğ Headcrab Eti' (#69317)
[14:23:01	]Michael Mansen has gained a 'Çiğ Headcrab Eti' #69317.
[14:23:10	][IC] Michael Mansen: Siktir.
[14:23:18	][IC] Michael Mansen: Hel.
[14:23:27	]Michael Mansen used command '/Radio heli var'.
[14:23:41	]Michael Mansen used command '/Radio kaç'.
[14:23:50	]Tony Miller used command '/Radio iyi misin'.
[14:24:07	]Grimson Krova used command '/CharDesc'.
[14:24:08	]S10/OWP.GHOST-20 entered observer.
[14:24:08	]Alexandr Volkov exited observer at their location.
[14:24:10	]Alexandr Volkov entered observer.
[14:24:10	]Grimson Krova used command '/CharDesc'.
[14:24:10	]Alexandr Volkov exited observer at their location.
[14:24:13	]Alexandr Volkov has taken 60 damage from worldspawn.
[14:24:13	]Alexandr Volkov entered observer.
[14:24:14	]Alexandr Volkov exited observer at their location.
[14:24:15	]Alexandr Volkov entered observer.
[14:24:16	]Michael Mansen used command '/Radio heliyi patlattılar gibi'.
[14:24:21	]Alexandr Volkov ran SAM command 'hp' with arguments: 'Alexandr' '100'
[14:24:21	]Alexandr Volkov is fully healed.
[14:24:23	]Tony Miller used command '/Radio nasıl'.
[14:24:30	]Tony Miller used command '/Radio nerdesin'.
[14:24:31	]Michael Mansen used command '/Radio bilmiyorum'.
[14:24:46	][IC] Tony Miller: Noldu amına koyayım.
[14:24:49	][IC] Michael Mansen: Az kalsın vurulucaktım.
[14:24:53	][IC] Michael Mansen: Kaçalım.
[14:25:00	][IC] Michael Mansen: Otalar gelicek birazdan.
[14:25:04	]S10/OWP.GHOST-20 exited observer at their location.
[14:25:05	]S10/OWP.GHOST-20 entered observer.
[14:25:05	]S10/OWP.GHOST-20 exited observer at their location.
[14:25:06	]Alexandr Volkov exited observer at their location.
[14:25:06	]Alexandr Volkov entered observer.
[14:25:07	]Alexandr Volkov exited observer at their location.
[14:25:07	]Alexandr Volkov entered observer.
[14:25:07	]Alexandr Volkov exited observer at their location.
[14:25:08	]Alexandr Volkov entered observer.
[14:25:09	]Alexandr Volkov exited observer at their location.
[14:25:09	]Alexandr Volkov entered observer.
[14:25:10	]Alexandr Volkov exited observer at their location.
[14:25:10	]S10/OWP.GHOST-20 ran SAM command 'asay' with arguments: 'aksiyon olsun bunlara'
[14:25:11	]Alexandr Volkov entered observer.
[14:25:11	]Alexandr Volkov exited observer at their location.
[14:25:12	]Alexandr Volkov entered observer.
[14:25:12	][Y] Grimson Krova: AHHH!
[14:25:12	]Alexandr Volkov exited observer at their location.
[14:25:13	]Alexandr Volkov entered observer.
[14:25:13	]Alexandr Volkov exited observer at their location.
[14:25:13	]Alexandr Volkov entered observer.
[14:25:20	]Alexandr Volkov ran SAM command 'asay' with arguments: 'sagol sinyor'
[14:25:20	]Alexandr Volkov exited observer at their location.
[14:25:20	]S10/OWP.GHOST-20 ran SAM command 'asay' with arguments: 'vurmicam ama heli sesi duysunlar aksion'
[14:25:21	]Alexandr Volkov entered observer.
[14:25:21	]Alexandr Volkov exited observer at their location.
[14:25:22	]Alexandr Volkov entered observer.
[14:25:22	]Alexandr Volkov exited observer at their location.
[14:25:22	]Alexandr Volkov entered observer.
[14:25:22	]Alexandr Volkov exited observer at their location.
[14:25:23	]Alexandr Volkov entered observer.
[14:25:23	][IC] Michael Mansen: 2 kişiye helimi gelir.
[14:25:23	]Alexandr Volkov exited observer at their location.
[14:25:23	]Alexandr Volkov entered observer.
[14:25:23	]Alexandr Volkov exited observer at their location.
[14:25:24	]Tony Miller has gained level 26 in the Hız skill.
[14:25:24	]Alexandr Volkov entered observer.
[14:25:24	]Alexandr Volkov exited observer at their location.
[14:25:25	]Alexandr Volkov entered observer.
[14:25:25	]Alexandr Volkov exited observer at their location.
[14:25:25	]S10/OWP.GHOST-20 has spawned a 'Entity [5146][aw2_hunterchopper]'.
[14:25:26	]Michael Mansen has gained level 26 in the Hız skill.
[14:25:26	]Alexandr Volkov entered observer.
[14:25:30	]Michael Mansen ran 'Consume' on item 'Çiğ Headcrab Eti' (#69317)
[14:25:34	][IC] Michael Mansen: 2 kişiye helimi gelir.
[14:25:35	]Theodore Abernathy is no longer afk. Total time spent AFK: 1245
[14:25:40	]Tony Miller used command '/ActSit 6'.
[14:25:41	]Michael Mansen ran 'Use' on item 'Fırın' (#69325)
[14:25:43	]Alexandr Volkov exited observer at their location.
[14:25:45	]Alexandr Volkov entered observer.
[14:25:47	]Alexandr Volkov exited observer at their location.
[14:25:48	]Alexandr Volkov entered observer.
[14:25:48	]Alexandr Volkov exited observer at their location.
[14:25:48	][Y] Tony Miller: Michael.
[14:25:49	]Alexandr Volkov entered observer.
[14:25:49	]Alexandr Volkov exited observer at their location.
[14:25:50	]Alexandr Volkov entered observer.
[14:25:50	]Alexandr Volkov exited observer at their location.
[14:25:51	]Alexandr Volkov entered observer.
[14:25:51	]Alexandr Volkov exited observer at their location.
[14:25:52	]Alexandr Volkov entered observer.
[14:25:52	]Alexandr Volkov exited observer at their location.
[14:25:53	][IC] Michael Mansen: Kaçaklım.
[14:25:53	]Alexandr Volkov entered observer.
[14:25:53	]Alexandr Volkov exited observer at their location.
[14:25:53	]Alexandr Volkov entered observer.
[14:25:53	]Alexandr Volkov exited observer at their location.
[14:25:54	]Alexandr Volkov entered observer.
[14:25:54	]Alexandr Volkov exited observer at their location.
[14:25:54	]Alexandr Volkov entered observer.
[14:25:54	][IC] Tony Miller: Yine noluyor.
[14:25:54	]Alexandr Volkov exited observer at their location.
[14:25:55	]Tony Miller used command '/ExitAct'.
[14:25:55	]Alexandr Volkov entered observer.
[14:25:55	]Alexandr Volkov exited observer at their location.
[14:25:56	]Alexandr Volkov entered observer.
[14:25:56	][IC] Michael Mansen: Kaçalım.
[14:25:56	]Alexandr Volkov exited observer at their location.
[14:25:57	]Alexandr Volkov entered observer.
[14:25:57	]Alexandr Volkov exited observer at their location.
[14:25:58	]Alexandr Volkov entered observer.
[14:25:58	]Alexandr Volkov exited observer at their location.
[14:25:58	]Alexandr Volkov entered observer.
[14:25:59	]Alexandr Volkov exited observer at their location.
[14:25:59	]Alexandr Volkov entered observer.
[14:26:00	]Alexandr Volkov exited observer at their location.
[14:26:01	][IC] Michael Mansen: Boşver.
[14:26:03	]Alexandr Volkov entered observer.
[14:26:04	]Alexandr Volkov exited observer at their location.
[14:26:05	]Alexandr Volkov entered observer.
[14:26:05	][IC] Michael Mansen: Kaç aga.
[14:26:05	]Alexandr Volkov exited observer at their location.
[14:26:06	]Alexandr Volkov entered observer.
[14:26:07	]Alexandr Volkov exited observer at their location.
[14:26:08	]Alexandr Volkov entered observer.
[14:26:08	]Alexandr Volkov exited observer at their location.
[14:26:10	][IC] Tony Miller: Saklan.
[14:26:10	]Alexandr Volkov entered observer.
[14:26:14	]S10/OWP.GHOST-20 ran SAM command 'asay' with arguments: 'olm bomba sesleir çok realistic amk'
[14:26:24	][IC] Michael Mansen: Bence gel lağıma veya başka bir bölgeye kaçalım.
[14:26:25	]Alexandr Volkov ran SAM command 'asay' with arguments: 'deneyimin var galiba gerçekteki gibi'
[14:26:28	][IC] Tony Miller: Dışarda otalar olabiliir.
[14:26:30	][IC] Michael Mansen: Etrafı patlatıyorlar.
[14:26:31	][IC] Tony Miller: Lağımlarda da.
[14:26:31	]Alexandr Volkov exited observer at their location.
[14:26:31	]Alexandr Volkov entered observer.
[14:26:32	]Alexandr Volkov exited observer at their location.
[14:26:33	]Alexandr Volkov entered observer.
[14:26:34	]Alexandr Volkov exited observer at their location.
[14:26:36	]Alexandr Volkov entered observer.
[14:26:37	]Alexandr Volkov exited observer at their location.
[14:26:39	][IC] Tony Miller: Bu aptal helkıpter bizi göremez.
[14:26:39	]S10/OWP.GHOST-20 ran SAM command 'asay' with arguments: 'sen git gm lik yaqp bunlara işte de ki heli görünüşe göre bir direniş grubuyla savaşıyor'
[14:26:39	]Alexandr Volkov entered observer.
[14:26:39	]Alexandr Volkov exited observer at their location.
[14:26:41	]Alexandr Volkov entered observer.
[14:26:42	]Alexandr Volkov exited observer at their location.
[14:26:43	]S10/OWP.GHOST-20 ran SAM command 'asay' with arguments: 'felan diln'
[14:26:44	][IC] Michael Mansen: Burayada gelecekler ve benim silahım yok.
[14:26:45	]Alexandr Volkov entered observer.
[14:26:46	]Alexandr Volkov exited observer at their location.
[14:26:48	]Alexandr Volkov entered observer.
[14:26:49	]Alexandr Volkov exited observer at their location.
[14:26:50	][IC] Tony Miller: Benim silahım da yok.
