[16:11:34	]dondurmaci822 has connected.
[20:13:48	]Slavus Lavin has lost a 'Otoriter Pantolon' #11367.
[20:13:48	][IC] C24:i3.UNION-66: <:: Sorgusu bitti mi? ::>
[20:13:51	][IC] C24:i5.YELLO-29: <:: Evet. ::>
[20:13:53	]Slavus Lavin has fired a toolgun with the name: remover
[20:13:57	]Melir Erlok has transferred a 'Kırık Klavye' #26887 to a container with the name 'Large Metal Cabinet' #3359.
[20:13:59	]Harry Gutenberg used command '/ActLean'.
[20:14:00	]Elazar Gül used command '/Reply hayır niye'.
[20:14:01	]Melir Erlok closed the 'Large Metal Cabinet' #3359 container.
[20:14:02	]Harry Gutenberg used command '/ActLean'.
[20:14:02	][IC] C24:i3.UNION-66: <:: Üst plazada bir cp bayıltığını hatırlıyor musun? ::>
[20:14:03	]C24:i1.UNION-12 used command '/CharDesc'.
[20:14:05	]Slavus Lavin ran 'drop' on item 'Gri İşçi Ceketi' (#23560)
[20:14:05	]Slavus Lavin has lost a 'Gri İşçi Ceketi' #23560.
[20:14:06	][ME] John Freeman: cebinden sigara kutusunu alıp 1 dal çıkarıp ağzına koyar
[20:14:06	]Slavus Lavin ran 'drop' on item 'Gri İnşaat Şapkası' (#23520)
[20:14:06	]Slavus Lavin has lost a 'Gri İnşaat Şapkası' #23520.
[20:14:09	]Slavus Lavin has fired a toolgun with the name: remover
[20:14:09	]Slavus Lavin has fired a toolgun with the name: remover
[20:14:10	][IC] C24:i5.YELLO-29: <:: Prosecuting. ::>
[20:14:10	][IC] C24:i3.UNION-66: <:: Evet. ::>
[20:14:13	]John Freeman ran 'smoke' on item 'Sigara' (#26311)
[20:14:13	]C24:i1.UNION-12 used command '/CharDesc'.
[20:14:14	][IC] C24:i3.UNION-66: <:: Şimdi de ezeceğim. ::>
[20:14:18	]Melir Erlok opened the 'Large Metal Cabinet' #3359 container.
[20:14:19	]Frank Bean used command '/PM elazar şuan sestesib'.
[20:14:20	]Harry Gutenberg used command '/ExitAct'.
[20:14:20	][IC] C24:i3.UNION-66: <:: O kişi benim. ::>
[20:14:26	][IC] C24:i5.YELLO-29: <:: Haha. ::>
[20:14:28	]John Freeman ran 'light' on item 'Zippo Çakmak' (#26520)
[20:14:39	]Melir Erlok closed the 'Large Metal Cabinet' #3359 container.
[20:14:46	]Slavus Lavin has spawned a medic_green.
[20:14:46	]Elazar Gül used command '/Reply biliyorum'.
[20:14:48	]Slavus Lavin ran 'take' on item 'Yeşil Sıhhiye Gömleği' (#26896)
[20:14:48	]Slavus Lavin has gained a 'Yeşil Sıhhiye Gömleği' #26896.
[20:14:50	][IT] C24:i1.UNION-12: Umursamadığı belli olmaktadır
[20:14:52	][IC] C24:i3.UNION-66: <:: Ben olsam. ::>
[20:14:54	][IC] C24:i3.UNION-66: <:: Saldırmazdım. ::>
[20:15:04	]Slavus Lavin has spawned a head_flat_cap.
[20:15:04	][IC] C24:i3.UNION-66: <:: Ve sadece dayak yerdim. ::>
[20:15:04	]Slavus Lavin ran 'take' on item 'Düz Şapka' (#26897)
[20:15:04	]Slavus Lavin has gained a 'Düz Şapka' #26897.
[20:15:11	][IC] C24:i3.UNION-66: <:: Ama sen ölümü seçtin. ::>
[20:15:13	]Frank Bean used command '/PM elazar headcrab whitelisti var whitelisti alıp 404'te dolaşsakmı la'.
[20:15:13	]Slavus Lavin has spawned a legs_civilian_green.
[20:15:14	]Slavus Lavin ran 'take' on item 'Yeşil Pantolon' (#26898)
[20:15:14	]Slavus Lavin has gained a 'Yeşil Pantolon' #26898.
[20:15:18	][ME] C24:i3.UNION-66: sertçe yere yatırır ve elektriği kafasına tutar beyini fazla elektrikten dolayı iflas eder(CK)
[20:15:18	]Slavus Lavin entered observer.
[20:15:19	]Stanley Davidson was just knocked out due to: hit by stunstick owned by C24:i3.UNION-66
[20:15:22	]John Freeman entered observer.
[20:15:23	]C24:i3.UNION-66 has gained level 14 in the Yakın Dövüş skill.
[20:15:23	]C24:i3.UNION-66 has critically hit Stanley Davidson in the right leg dealing 2 damage (CritChance was 1.00).
[20:15:23	]Stanley Davidson has taken 2 damage from C24:i3.UNION-66.
[20:15:25	]C24:i3.UNION-66 has critically hit Stanley Davidson in the right leg dealing 2 damage (CritChance was 1.00).
[20:15:25	]Stanley Davidson has taken 2 damage from C24:i3.UNION-66.
[20:15:26	]Elazar Gül used command '/Reply düzgün çalışmıyor headcrab'.
[20:15:26	]C24:i3.UNION-66 has critically hit Stanley Davidson in the right leg dealing 2 damage (CritChance was 1.00).
[20:15:26	]Stanley Davidson has taken 2 damage from C24:i3.UNION-66.
[20:15:29	]Slavus Lavin exited observer at their location.
[20:15:29	][LOOC] C24:i3.UNION-66: karakteri sil
[20:15:30	]C24:i3.UNION-66 has critically hit Stanley Davidson in the right leg dealing 2 damage (CritChance was 1.00).
[20:15:30	]Stanley Davidson has taken 2 damage from C24:i3.UNION-66.
[20:15:30	]C24:i3.UNION-66 has critically hit Stanley Davidson in the right leg dealing 2 damage (CritChance was 1.00).
[20:15:30	]Stanley Davidson has taken 2 damage from C24:i3.UNION-66.
[20:15:31	]C24:i3.UNION-66 has critically hit Stanley Davidson in the right leg dealing 2 damage (CritChance was 1.00).
[20:15:31	]Stanley Davidson has taken 2 damage from C24:i3.UNION-66.
[20:15:32	]C24:i3.UNION-66 has critically hit Stanley Davidson in the right leg dealing 2 damage (CritChance was 1.00).
[20:15:32	]Stanley Davidson has taken 2 damage from C24:i3.UNION-66.
[20:15:32	]Harry Gutenberg used command '/ActLean'.
[20:15:33	]Frank Bean used command '/PM elazar he ok'.
[20:15:33	]C24:i3.UNION-66 has critically hit Stanley Davidson in the right leg dealing 2 damage (CritChance was 1.00).
[20:15:33	]Stanley Davidson was knocked unconscious and is bleeding out.
[20:15:34	]C24:i3.UNION-66 has critically hit Stanley Davidson in the right leg dealing 2 damage (CritChance was 1.00).
[20:15:34	]Stanley Davidson was killed while bleeding out.
[20:15:34	]C24:i3.UNION-66 has killed Stanley Davidson with ix_stunstick.
[20:15:34	]Stanley Davidson has dropped: 4x Arıtıcı (#26713); Tulum pantolonu. (#24922); 2x Kumaş (#26738); 2x 15 Kredi Kuponu (#25128); Koyu Deri Çizme (#24923); 4x Plastik Levhalar (#26707); 2x Hurda Metal (#25088); 6x Bandaj Rulosu (#26825); 8x Bez Paçavralar (#25086); 4x Demir (#26538); 4x Plastik Levhalar (#25001); 1x Plastik Levhalar (#26730); 1x Yapıştırıcı (#26875); 4x Askeri Sınıf Devre Kartı (#26703); 1x Askeri Sınıf Devre Kartı (#26827); 4x Vida Kutusu (#26515); 7x Bez Paçavralar (#26592); 4x Kumaş (#26377); Siyah Tulum (#24921); 4x Güçlü Yapıştırıcı (#25079); Boş Breen'in Suyu (#26872); El Feneri (#26530); 2x Vida Kutusu (#26847); Boş Kahverengi Şişe (#26857); 7x Yapıştırıcı (#24945);
[20:15:36	]C24:i3.UNION-66 opened the 'Dropped Items' #3468 container.
[20:15:39	]Slavus Lavin ran 'EquipUn' on item 'Popper' (#9956)
[20:15:39	]Slavus Lavin has gained a '6rnd Popper-Şarjörü' #9970.
[20:15:39	]C24:i3.UNION-66 closed the 'Dropped Items' #3468 container.
[20:15:43	][IC] C24:i3.UNION-66: <:: Sorguda ne öürendin. ::>
[20:15:47	]John Freeman ran SAM command 'asay' with arguments: 'niye öldürdünüz'
[20:15:55	]John Brookly has gone afk.
[20:15:57	][LOOC] John Freeman: olum neden öldürdün
[20:16:02	][LOOC] C24:i3.UNION-66: 243
[20:16:02	][IC] C24:i5.YELLO-29: <:: Sorguda pek bir sonuç alamadım, kanalizasyondaki hayattan bahsetti. ::>
[20:16:04	][IC] C24:i5.YELLO-29: <:: Sonra 66 geldi. ::>
[20:16:07	][LOOC] John Freeman: he
[20:16:08	]Slavus Lavin has given himself a ciggie_goodfella.
[20:16:08	]Slavus Lavin has gained a 'Goodfella Puro' #26899.
[20:16:08	]Slavus Lavin has gained a 'Sigara' #26900.
[20:16:08	]Slavus Lavin has gained a 'Sigara' #26901.
[20:16:08	]Slavus Lavin has gained a 'Sigara' #26902.
[20:16:08	]Slavus Lavin has gained a 'Sigara' #26903.
[20:16:08	]Slavus Lavin has gained a 'Sigara' #26904.
[20:16:08	]Slavus Lavin has gained a 'Sigara' #26905.
[20:16:08	]Slavus Lavin has gained a 'Sigara' #26906.
[20:16:08	]Slavus Lavin has gained a 'Sigara' #26907.
[20:16:15	]Slavus Lavin ran 'smoke' on item 'Sigara' (#26900)
[20:16:19	]Slavus Lavin ran 'stopsmoke' on item 'Sigara' (#26900)
[20:16:22	]Melir Erlok used command '/ActSit'.
[20:16:23	][IC] C24:i3.UNION-66: <:: Sadece bayıltacaktım. ::>
[20:16:25	]Melir Erlok used command '/ExitAct'.
[20:16:25	][IC] C24:i3.UNION-66: <:: Ama öldü. ::>
[20:16:31	][IC] C24:i5.YELLO-29: <:: Ben zaten bayıltmıştım. ::>
[20:16:32	]Melir Erlok used command '/ActSit'.
[20:16:34	][LOOC] Harry Gutenberg: /actsit bir sayı
[20:16:34	]John Freeman exited observer at their location.
[20:16:35	]Stanley Davidson used command '/SetOwnName Mark Jackson'.
[20:16:37	][IC] C24:i5.YELLO-29: <:: Adam çok fena durumdaydı. ::>
[20:16:38	]C24:i5.YELLO-29 opened the 'Dropped Items' #3468 container.
[20:16:38	]Melir Erlok used command '/ExitAct'.
[20:16:40	]C24:i5.YELLO-29 closed the 'Dropped Items' #3468 container.
[20:16:42	]C24:i5.YELLO-29 opened the 'Dropped Items' #3468 container.
[20:16:42	]C24:i5.YELLO-29 closed the 'Dropped Items' #3468 container.
[20:16:44	][IC] C24:i3.UNION-66: <:: Kişi 243. ::>
[20:16:44	]C24:i5.YELLO-29 opened the 'Dropped Items' #3468 container.
[20:16:47	]C24:i5.YELLO-29 closed the 'Dropped Items' #3468 container.
[20:16:48	][LOOC] Harry Gutenberg: yatağa dönük
[20:16:48	][IC] John Freeman: Hi.
[20:16:49	][IC] C24:i3.UNION-66: <:: Kayıtlarda geçiyor. ::>
[20:16:50	]Frank Bean used command '/PM elazar şaka bir yana harbiden kuşların çiftleşme sistemini çok merak ettim bir deneyekmi'.
[20:16:53	][IC] Slavus Lavin: Sigara mı içiyorsun?
[20:16:59	][IC] Slavus Lavin: Sağlığa zararlı.
[20:17:00	][IC] C24:i3.UNION-66: <:: Sorgusu bittiğini bildirdi. ::>
[20:17:04	][LOOC] Harry Gutenberg: /actsit 1-8 kadar var
[20:17:04	][IC] Slavus Lavin: Ne marka.
[20:17:06	]Elazar Gül used command '/Reply deneriz az sonra geliyorum hemen'.
[20:17:09	][IC] C24:i3.UNION-66: <:: 10-4. ::>
[20:17:11	][IC] Slavus Lavin: Iyiymiş.
[20:17:12	][IC] C24:i3.UNION-66: <:: YELLOW. ::>
[20:17:15	][IC] C24:i3.UNION-66: <:: Sterilize et. ::>
[20:17:15	][IC] Slavus Lavin: Yok maskem var.
[20:17:16	]Stanley Davidson ran SAM command 'asay' with arguments: 'sorum olcak'
[20:17:19	][IC] C24:i5.YELLO-29: <:: Tamam. ::>
[20:17:22	]Frank Bean used command '/PM elazar Sen dünden hazırsın zaten'.
[20:17:26	][IC] Slavus Lavin: Ne dedin?
[20:17:29	]Melir Erlok used command '/ActSit 1'.
[20:17:31	]C24:i5.YELLO-29 entered observer.
[20:17:32	]Melir Erlok used command '/ExitAct'.
[20:17:34	][IC] Slavus Lavin: Gerek yok.
[20:17:34	]C24:i5.YELLO-29 claimed a report by Stanley Davidson (CrashLog).
[20:17:36	]Frank Bean used command '/PM elazar xd'.
[20:17:40	]C24:i5.YELLO-29 used command '/PM davidson sor sorunu'.
[20:17:42	]C24:i5.YELLO-29 exited observer at their location.
[20:17:43	]John Freeman entered observer.
[20:17:43	]Slavus Lavin entered observer.
[20:17:43	]C24:i5.YELLO-29 entered observer.
[20:17:44	]C24:i5.YELLO-29 exited observer at their location.
[20:17:45	]Slavus Lavin exited observer at their location.
[20:17:49	]C24:i3.UNION-66 used command '/PM i1 ıc rapora ben mi geçeyim sen mi geçeceksin?'.
[20:17:57	]John Freeman exited observer at their location.
[20:17:59	][IC] Melir Erlok: Çapulcunun biri saldırdı.
[20:18:03	]C24:i1.UNION-12 used command '/PM UNION-66 Geç sen'.
[20:18:04	][IC] C24:i3.UNION-66: <:: Efendim. ::>
[20:18:06	][IC] Slavus Lavin: Çapulcu mu.
[20:18:09	][IC] Slavus Lavin: Nasıl oldu.
[20:18:28	][IC] Slavus Lavin: Hmm.
[20:18:30	][IC] C24:i3.UNION-66: <:: 2 anti-sivil 1 tane özgür biotic ile başarılı bir görev geçtiği için sterilize kredi alacak mıyım? ::>
[20:18:43	][IC] C24:i3.UNION-66: <:: Ne kadar acaba? ::>
[20:18:45	]Melir Erlok used command '/ActSitLean'.
[20:18:46	]Melir Erlok used command '/ExitAct'.
[20:18:48	]C24:i1.UNION-12 ran 'drop' on item '20 Kredi Kuponu' (#25265)
[20:18:48	]C24:i1.UNION-12 has lost a '20 Kredi Kuponu' #25265.
[20:18:49	]C24:i1.UNION-12 ran 'drop' on item '20 Kredi Kuponu' (#18251)
[20:18:49	]C24:i1.UNION-12 has lost a '20 Kredi Kuponu' #18251.
[20:18:51	][IC] Slavus Lavin: Doktor pansuman yap morartılara falan bak ayarla bir şeyler.
[20:18:53	]Melir Erlok used command '/ActSit 1'.
[20:18:53	][IC] C24:i3.UNION-66: <:: Hayır. ::>
[20:18:56	][IC] C24:i3.UNION-66: <:: Sterilize kredi. ::>
[20:18:58	][IC] C24:i3.UNION-66: <:: Kredi değil. ::>
[20:19:00	]C24:i5.YELLO-29 used command '/ToggleRaise'.
[20:19:03	]C24:i5.YELLO-29 opened the 'Dropped Items' #3468 container.
[20:19:04	]C24:i3.UNION-66 ran 'take' on item '20 Kredi Kuponu' (#25265)
[20:19:04	]C24:i3.UNION-66 has gained a '20 Kredi Kuponu' #25265.
[20:19:05	][IC] Slavus Lavin: Ayarla.
[20:19:05	]C24:i3.UNION-66 ran 'take' on item '20 Kredi Kuponu' (#18251)
[20:19:05	]C24:i3.UNION-66 has gained a '20 Kredi Kuponu' #18251.
[20:19:06	][ME] C24:i1.UNION-12: tabletini çıkartır
[20:19:08	][IC] Slavus Lavin: Ben gidiyorum.
[20:19:11	][IC] Slavus Lavin: Hadi selametle.
[20:19:11	][IC] C24:i3.UNION-66: <:: Tamamdır. ::>
[20:19:14	][IC] C24:i3.UNION-66: <:: Kayıtlara geçeceğim. ::>
[20:19:23	]C24:i5.YELLO-29 closed the 'Dropped Items' #3468 container.
[20:19:24	]Slavus Lavin entered observer.
[20:19:27	][IC] C24:i3.UNION-66: <:: Birde özel birlik alımları olacak mı? ::>
[20:19:29	]C24:i5.YELLO-29 used command '/PM davidson orda mısın'.
[20:19:30	]C24:i5.YELLO-29 opened the 'Dropped Items' #3468 container.
[20:19:34	]C24:i5.YELLO-29 closed the 'Dropped Items' #3468 container.
[20:19:35	][IC] C24:i3.UNION-66: <:: Tamamdır. ::>
[20:19:35	]Revain loaded the character 'kuşş'
[20:19:39	]John Freeman has spawned a beanie_grey.
[20:19:40	]Stanley Davidson ran 'drop' on item 'Küçük Çanta' (#26505)
[20:19:40	]Stanley Davidson has lost a 'Küçük Çanta' #26505.
[20:19:44	]kuşş used command '/PM elazar ben hazırım'.
[20:19:45	]C24:i5.YELLO-29 opened the 'Dropped Items' #3468 container.
[20:19:45	]Slavus Lavin exited observer at their location.
[20:19:45	]C24:i5.YELLO-29 closed the 'Dropped Items' #3468 container.
[20:19:52	]C24:i5.YELLO-29 opened the 'Dropped Items' #3468 container.
[20:19:54	]C24:i5.YELLO-29 ran 'drop' on item 'El Feneri' (#26530)
[20:19:55	]C24:i5.YELLO-29 closed the 'Dropped Items' #3468 container.
[20:19:57	]C24:i5.YELLO-29 ran 'take' on item 'El Feneri' (#26530)
[20:19:57	]C24:i5.YELLO-29 has gained a 'El Feneri' #26530.
[20:19:58	]Stanley Davidson ran 'take' on item 'Gri Bere' (#26908)
[20:19:58	]Stanley Davidson has gained a 'Gri Bere' #26908.
[20:19:59	]kuşş used command '/PM elazar agaa'.
[20:20:00	][ME] Harry Gutenberg: yaklaşır ve omuzunu inceler
[20:20:01	]Stanley Davidson ran 'take' on item 'Küçük Çanta' (#26505)
[20:20:01	]Stanley Davidson has gained a 'Küçük Çanta' #26505.
[20:20:02	]Slavus Lavin entered observer.
[20:20:05	]C24:i5.YELLO-29 opened the 'Dropped Items' #3468 container.
[20:20:05	]John Freeman has spawned a jumpsuit_brown.
[20:20:07	]C24:i5.YELLO-29 ran 'drop' on item '15 Kredi Kuponu' (#25128)
[20:20:07	]C24:i5.YELLO-29 ran 'drop' on item 'Arıtıcı' (#26713)
[20:20:07	]Stanley Davidson ran 'take' on item 'Kahverengi Tulum' (#26909)
[20:20:07	]Stanley Davidson has gained a 'Kahverengi Tulum' #26909.
[20:20:07	]C24:i5.YELLO-29 ran 'drop' on item 'Plastik Levhalar' (#25001)
[20:20:08	]C24:i5.YELLO-29 ran 'drop' on item 'Plastik Levhalar' (#26730)
[20:20:08	]C24:i5.YELLO-29 ran 'drop' on item 'Hurda Metal' (#25088)
[20:20:09	]C24:i5.YELLO-29 ran 'drop' on item 'Kumaş' (#26738)
[20:20:09	]C24:i5.YELLO-29 ran 'drop' on item 'Bez Paçavralar' (#25086)
[20:20:09	]C24:i5.YELLO-29 ran 'drop' on item 'Siyah Tulum' (#24921)
[20:20:10	]C24:i5.YELLO-29 ran 'drop' on item 'Plastik Levhalar' (#26707)
[20:20:10	]Slavus Lavin exited observer at their location.
[20:20:11	]C24:i5.YELLO-29 ran 'drop' on item 'Bandaj Rulosu' (#26825)
[20:20:11	]C24:i5.YELLO-29 ran 'drop' on item 'Bez Paçavralar' (#26592)
[20:20:12	]C24:i5.YELLO-29 ran 'drop' on item 'Güçlü Yapıştırıcı' (#25079)
[20:20:12	]C24:i5.YELLO-29 ran 'drop' on item 'Demir' (#26538)
[20:20:12	]C24:i5.YELLO-29 ran 'drop' on item 'Yapıştırıcı' (#26875)
[20:20:14	]C24:i5.YELLO-29 ran 'drop' on item 'Vida Kutusu' (#26847)
[20:20:14	]C24:i5.YELLO-29 ran 'drop' on item 'Tulum pantolonu.' (#24922)
[20:20:14	]C24:i5.YELLO-29 ran 'drop' on item 'Koyu Deri Çizme' (#24923)
[20:20:14	][ME] Melir Erlok: omzunu açar
[20:20:15	]John Freeman has spawned a legs_civilian_beige.
[20:20:15	]C24:i5.YELLO-29 ran 'drop' on item 'Boş Breen'in Suyu' (#26872)
[20:20:16	]C24:i5.YELLO-29 ran 'drop' on item 'Askeri Sınıf Devre Kartı' (#26703)
[20:20:17	]kuşş has given himself a ration.
[20:20:17	]C24:i5.YELLO-29 ran 'drop' on item 'Boş Kahverengi Şişe' (#26857)
[20:20:17	]kuşş has gained a 'Rasyon' #26911.
[20:20:17	]C24:i5.YELLO-29 ran 'drop' on item 'Vida Kutusu' (#26515)
[20:20:18	]C24:i5.YELLO-29 ran 'drop' on item 'Yapıştırıcı' (#24945)
[20:20:19	]C24:i5.YELLO-29 ran 'drop' on item 'Kumaş' (#26377)
[20:20:20	]C24:i5.YELLO-29 ran 'drop' on item 'Askeri Sınıf Devre Kartı' (#26827)
[20:20:20	]C24:i5.YELLO-29 closed the 'Dropped Items' #3468 container.
[20:20:24	]C24:i5.YELLO-29 destroyed a 'Tulum pantolonu.' #24922.
[20:20:24	][ME] Harry Gutenberg: bölgeyi inceler.
[20:20:25	]C24:i5.YELLO-29 destroyed a 'Askeri Sınıf Devre Kartı' #26703.
[20:20:26	]C24:i5.YELLO-29 destroyed a 'Plastik Levhalar' #26730.
[20:20:28	]Stanley Davidson ran 'take' on item 'Bej Pantolon' (#26910)
[20:20:28	]Stanley Davidson has gained a 'Bej Pantolon' #26910.
[20:20:31	]C24:i5.YELLO-29 destroyed a 'Kumaş' #26738.
[20:20:31	]C24:i5.YELLO-29 destroyed a 'Boş Kahverengi Şişe' #26857.
[20:20:32	]C24:i5.YELLO-29 destroyed a 'Bez Paçavralar' #25086.
[20:20:33	]C24:i5.YELLO-29 destroyed a 'Boş Breen'in Suyu' #26872.
[20:20:33	]C24:i5.YELLO-29 destroyed a 'Vida Kutusu' #26515.
[20:20:34	]Stanley Davidson ran 'drop' on item 'Küçük Çanta' (#26505)
[20:20:34	]Stanley Davidson has lost a 'Küçük Çanta' #26505.
[20:20:34	]C24:i5.YELLO-29 destroyed a 'Yapıştırıcı' #24945.
[20:20:35	]Stanley Davidson ran 'take' on item 'Küçük Çanta' (#26505)
[20:20:35	]Stanley Davidson has gained a 'Küçük Çanta' #26505.
[20:20:37	][IT] Harry Gutenberg: [Harry] Morluk gözükmekte mi?
[20:20:41	][IC] Slavus Lavin: Selamlar.
[20:20:50	][IC] Slavus Lavin: Bir talebim olacaktı.
[20:20:53	]C24:i5.YELLO-29 destroyed a 'Kumaş' #26377.
[20:20:53	]C24:i5.YELLO-29 destroyed a 'Hurda Metal' #25088.
[20:20:56	]C24:i5.YELLO-29 destroyed a 'Bandaj Rulosu' #26825.
[20:20:57	]C24:i5.YELLO-29 destroyed a 'Askeri Sınıf Devre Kartı' #26827.
[20:20:58	]C24:i5.YELLO-29 destroyed a 'Bez Paçavralar' #26592.
[20:20:59	]John Freeman entered observer.
[20:20:59	]C24:i5.YELLO-29 destroyed a 'Yapıştırıcı' #26875.
[20:21:01	]John Freeman exited observer at their location.
[20:21:01	][IT] Harry Gutenberg: [Harry] Morluk gözükmekte mi?
[20:21:02	]C24:i5.YELLO-29 destroyed a 'Arıtıcı' #26713.
[20:21:02	]C24:i5.YELLO-29 destroyed a 'Koyu Deri Çizme' #24923.
[20:21:06	]C24:i5.YELLO-29 destroyed a 'Demir' #26538.
[20:21:07	]C24:i5.YELLO-29 destroyed a 'Siyah Tulum' #24921.
[20:21:08	]C24:i5.YELLO-29 destroyed a 'Vida Kutusu' #26847.
[20:21:09	]C24:i5.YELLO-29 destroyed a '15 Kredi Kuponu' #25128.
[20:21:10	]C24:i5.YELLO-29 destroyed a 'Plastik Levhalar' #25001.
[20:21:11	]C24:i5.YELLO-29 destroyed a 'Güçlü Yapıştırıcı' #25079.
[20:21:12	]C24:i5.YELLO-29 destroyed a 'Plastik Levhalar' #26707.
[20:21:18	][LOOC] Harry Gutenberg: /it
[20:21:21	][IC] Slavus Lavin: Sivil medikal birliğinde stok sayısı azaldı da bir yandan stok talebimizi sayın başkana iletebilir misiniz?
[20:21:33	][IC] Slavus Lavin: Tamamdır sağolun.
[20:21:37	]Elazar Gül has gone afk.
[20:21:39	]John Freeman entered observer.
[20:21:39	][IT] Melir Erlok: morluk gözükmekte
[20:21:42	][IC] Slavus Lavin: Kimlik.
[20:21:43	][IC] Slavus Lavin: Hmm.
[20:21:47	]C24:i5.YELLO-29 used command '/Radio 10-8'.
[20:21:52	][IT] Harry Gutenberg: Şişiklik büyük müdür?
[20:21:55	][LOOC] John Freeman: o9sman
[20:21:55	]kuşş entered observer.
[20:21:57	][LOOC] C24:i3.UNION-66: none-citizen çıkıyormuş sadsadsadsadsadsda
[20:21:58	]kuşş exited observer at their location.
[20:21:59	]kuşş entered observer.
[20:22:00	][LOOC] C24:i5.YELLO-29: efendim
[20:22:02	]kuşş exited observer at their location.
[20:22:03	][LOOC] John Freeman: adamı naptınız
[20:22:10	][LOOC] John Freeman: demin öldürülen
[20:22:10	]kuşş used command '/BirdMount'.
[20:22:15	][LOOC] C24:i5.YELLO-29: adam öldü
[20:22:16	][IT] Melir Erlok: hafif olarak 2 şişlik var
[20:22:17	][LOOC] John Freeman: kim öldürdü 
