[16:02:48	]Hacı emmi has connected.
[20:05:00	][IC] C24:i3.KING-20: <:: 19 nasıl. ::>
[20:05:03	][IC] C24:i3.KING-20: <:: 19. ::>
[20:05:04	][IC] C24:i5.TAP-54: <:: Bilgim yok. ::>
[20:05:06	][IC] C24:i5.TAP-54: <:: Kontrol etmedim. ::>
[20:05:07	][ME] C24:i3.KING-20: onunla ilgileniyor
[20:05:09	][IC] C24:i3.KING-20: <:: Tamam bırak. ::>
[20:05:11	][ME] C24:i5.(X)KING-19: Baygın duruyor.
[20:05:12	][IC] C24:i3.KING-20: <:: Sağol. ::>
[20:05:14	][ME] C24:i5.TAP-54: Kıyafetini bırakır
[20:05:15	]C24:i5.(X)KING-19 used command '/ActDown 2'.
[20:05:15	][IC] C24:i5.TAP-54: <:: Hmph. ::>
[20:05:26	]C24:i5.TAP-54 ran 'combine' on item 'Dezenfekte Bandaj Rulosu' (#157237)
[20:05:28	][ME] C24:i3.KING-20: sol koluyla kafasından, sağ eliyle de bacaklarının altından tutup kucağına alıyor ve onu taşıyor
[20:05:30	]C24:i3.KING-20 rolled 14 out of 20 (+5 from Güç).
[20:05:30	]C24:i3.KING-20 used command '/Roll strength'.
[20:05:35	]C24:i5.(X)KING-19 used command '/ExitAct'.
[20:05:46	][IC] C24:i3.KING-20: <:: Neden peşimdengeliyorsun. ::>
[20:05:50	][IC] C24:i3.KING-20: <:: Hadi ben malım. ::>
[20:05:54	][IC] C24:i3.KING-20: <:: Eşşeğim. ::>
[20:05:55	]C24:i5.TAP-54 used command '/Radio 10-76; Destek Masası'.
[20:05:56	][IC] C24:i3.KING-20: <:: Sende mi eşşeksin. ::>
[20:06:01	][IC] C24:i3.KING-20: <:: Nasılsa bir laf var. ::>
[20:06:05	][IC] C24:i3.KING-20: <:: Seven sevdiğine çekermiş diye. ::>
[20:06:10	]C24:i5.TAP-54 has gained level 34 in the Hız skill.
[20:06:15	][IC] C24:i5.TAP-54: <:: Yürü! ::>
[20:06:17	][ME] C24:i3.KING-20: onu yatağa dikkatlice ve çok narince yatırıyor
[20:06:21	][ME] C24:i3.KING-20: maskesini çıkarıyor 
[20:06:22	][LOOC] C24:i5.(X)KING-19: afk 2 dk sen devam ettirirsin
[20:06:23	][IC] C24:i5.TAP-54: <:: Hareket et dedim! ::>
[20:06:26	]Jhony Caston has transferred a 'M40 Gaz Maskesi' #113306 to a container with the name 'Büyük Buzdolabı' #10820.
[20:06:26	]C24:i5.(X)KING-19 used command '/ActDown 2'.
[20:06:27	]Jhony Caston has transferred a 'Ağır Yeşil Kevlar Üniforma' #141361 to a container with the name 'Büyük Buzdolabı' #10820.
[20:06:27	][ME] C24:i3.KING-20: makinayla biraz oynayıp ameliyata sokuyor
[20:06:30	]C24:i3.KING-20 ran SAM command 'hp' with arguments: '19' '100'
[20:06:33	]C24:i3.KING-20 entered observer.
[20:06:34	]C24:i5.(X)KING-19 is fully healed.
[20:06:34	]Jhony Caston ran 'EquipUn' on item 'Combine Filter' (#164996)
[20:06:39	]Jhony Caston ran 'drop' on item 'M40 Gaz Maskesi' (#113306)
[20:06:39	]Jhony Caston has lost a 'M40 Gaz Maskesi' #113306.
[20:06:40	][ME] C24:i5.TAP-54: Silahının kılıfını kapatır
[20:06:41	]Jhony Caston ran 'take' on item 'M40 Gaz Maskesi' (#113306)
[20:06:41	]Jhony Caston has gained a 'M40 Gaz Maskesi' #113306.
[20:06:43	][IC] C24:i5.TAP-54: <:: Hmph. ::>
[20:06:48	]C24:i5.TAP-54 ran 'EquipUn' on item 'Combine PDA' (#152571)
[20:06:48	]C24:i5.TAP-54 ran 'EquipUn' on item 'HK USP .45' (#164522)
[20:06:48	]C24:i5.TAP-54 has gained a '17rnd USP Magazine' #164536.
[20:06:49	][IC] Kemal Şengör: Ben bir apartman arıyorum.
[20:06:49	]C24:i5.TAP-54 ran 'EquipUn' on item 'CV-2000 Şok Çubuğu' (#157226)
[20:06:50	]C24:i5.TAP-54 ran 'Equip' on item 'Combine PDA' (#152571)
[20:06:51	]C24:i5.TAP-54 ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#157226)
[20:06:51	]C24:i5.TAP-54 ran 'Equip' on item 'HK USP .45' (#164522)
[20:06:52	][IC] Kemal Şengör: 2227 numaralı.
[20:06:55	]C24:i5.TAP-54 used command '/ToggleRaise'.
[20:06:55	]C24:i5.TAP-54 has lost a '17rnd USP Magazine' #164536.
[20:06:57	][IC] C24:i5.TAP-54: <:: Eee. ::>
[20:07:02	][IC] C24:i5.TAP-54: <:: Ben kapıcıyamı benziyorum. ::>
[20:07:04	]Jhony Caston opened the 'Büyük Buzdolabı' #11035 container.
[20:07:08	]Jhony Caston has transferred a '30rnd MP Magazine' #142440 to a container with the name 'Büyük Buzdolabı' #11035.
[20:07:09	]Jhony Caston has transferred a '30rnd MP Magazine' #162398 to a container with the name 'Büyük Buzdolabı' #11035.
[20:07:09	]Jhony Caston has transferred a '30rnd MP Magazine' #162397 to a container with the name 'Büyük Buzdolabı' #11035.
[20:07:09	]Jhony Caston has transferred a '30rnd MP Magazine' #162399 to a container with the name 'Büyük Buzdolabı' #11035.
[20:07:10	]Jhony Caston has transferred a '30rnd MP Magazine' #126043 to a container with the name 'Büyük Buzdolabı' #11035.
[20:07:10	]Jhony Caston has transferred a '30rnd MP Magazine' #126031 to a container with the name 'Büyük Buzdolabı' #11035.
[20:07:12	][IC] Kemal Şengör: Belki bilirsiniz diye sordum.
[20:07:12	]Jhony Caston has transferred a 'HK USP .45' #162404 to a container with the name 'Büyük Buzdolabı' #11035.
[20:07:15	]C24:i3.KING-20 exited observer at their location.
[20:07:17	]C24:i3.KING-20 used command '/ToggleRaise'.
[20:07:20	]C24:i3.KING-20 destroyed a 'Hasarlı SK Üniforması' #165203.
[20:07:21	]Jhony Caston has transferred a 'CV-2000 Şok Çubuğu' #162890 to a container with the name 'Büyük Buzdolabı' #11035.
[20:07:21	][IC] C24:i5.TAP-54: <:: Sen, vatandaş! Benimle gel. ::>
[20:07:29	]C24:i3.KING-20 used the 'Sivil Koruma Tedarikçisi' vendor.
[20:07:33	]C24:i3.KING-20 has gained 0 chips.
[20:07:33	]C24:i3.KING-20 has gained a '9mm Pistol Bullets' #165265.
[20:07:34	]C24:i3.KING-20 has gained 0 chips.
[20:07:34	]C24:i3.KING-20 has gained a '9mm Pistol Bullets' #165266.
[20:07:34	]C24:i3.KING-20 has gained 0 chips.
[20:07:34	]C24:i3.KING-20 has gained a '9mm Pistol Bullets' #165267.
[20:07:36	]C24:i3.KING-20 has gained 0 chips.
[20:07:36	]C24:i3.KING-20 has gained a '9mm Pistol Bullets' #165268.
[20:07:37	]C24:i3.KING-20 has gained 0 chips.
[20:07:37	]C24:i3.KING-20 has gained a 'Sub-machinegun Bullets' #165269.
[20:07:38	]C24:i3.KING-20 has gained 0 chips.
[20:07:38	]C24:i3.KING-20 has gained a 'Sub-machinegun Bullets' #165270.
[20:07:38	]Jhony Caston ran 'combine' on item 'Demir' (#147131)
[20:07:38	]C24:i3.KING-20 has gained 0 chips.
[20:07:38	]C24:i3.KING-20 has gained a 'Sub-machinegun Bullets' #165271.
[20:07:40	]C24:i5.(X)KING-19 used command '/PM KING-20 döndüm'.
[20:07:40	]Jhony Caston ran 'combine' on item 'Bez Paçavralar' (#141274)
[20:07:41	]C24:i3.KING-20 has gained 0 chips.
[20:07:42	]C24:i3.KING-20 has gained a 'Sub-machinegun Bullets' #165272.
[20:07:46	]C24:i3.KING-20 used command '/PM 19 tamam'.
[20:07:46	]C24:i3.KING-20 entered observer.
[20:07:49	]Jhony Caston has transferred a 'MP5A3' #162388 to a container with the name 'Büyük Buzdolabı' #11035.
[20:07:50	]C24:i3.KING-20 exited observer at their location.
[20:07:52	]Jhony Caston has gained a 'CV-2000 Şok Çubuğu' #162890 from a container with the name 'Büyük Buzdolabı' #11035.
[20:07:58	][ME] C24:i3.KING-20: yanında oturmuş bekliyor
[20:07:59	]Jhony Caston has transferred a 'CV-2000 Şok Çubuğu' #162890 to a container with the name 'Büyük Buzdolabı' #11035.
[20:08:01	]C24:i3.KING-20 used command '/ActSit 2'.
[20:08:03	]C24:i3.KING-20 used command '/ExitAct'.
[20:08:04	]C24:i3.KING-20 used command '/ActSit 2'.
[20:08:06	]C24:i5.TAP-54 used command '/StaticCharActionSet Sağ eli titriyor. Sağ elini oldukça fazla sıkıyor. Topallıyor'.
[20:08:13	]Jhony Caston has gained a 'Kaliteli Mavi Hap' #147610 from a container with the name 'Büyük Buzdolabı' #11035.
[20:08:18	]Jhony Caston has transferred a 'Sub-machinegun Bullets' #165025 to a container with the name 'Büyük Buzdolabı' #10821.
[20:08:25	]C24:i3.KING-20 used command '/PM 19 staticcharset i sil bide uyan bence'.
[20:08:27	][IC] C24:i5.TAP-54: <:: Hmph. ::>
[20:08:29	]C24:i3.KING-20 used command '/PM 19 ameleyat bitti'.
[20:08:30	]Jhony Caston ran 'unload' on item '17rnd USP Magazine' (#165023)
[20:08:30	]Jhony Caston has gained a '9mm Pistol Bullets' #165273.
[20:08:33	]Jhony Caston ran 'unload' on item '17rnd USP Magazine' (#165022)
[20:08:33	]Jhony Caston has gained a '9mm Pistol Bullets' #165274.
[20:08:42	]C24:i3.KING-20 used command '/PM 19 ameleyat'.
[20:08:44	]Jhony Caston ran 'combine' on item '9mm Pistol Bullets' (#165273)
[20:08:45	]Jhony Caston has transferred a '9mm Pistol Bullets' #165273 to a container with the name 'Büyük Buzdolabı' #11035.
[20:08:51	]Jhony Caston has transferred a 'Combine Filter' #164997 to a container with the name 'Büyük Buzdolabı' #11035.
[20:08:51	]Jhony Caston has transferred a 'Boş CID Kartı' #162900 to a container with the name 'Büyük Buzdolabı' #11035.
[20:08:52	]Jhony Caston has transferred a '17rnd USP Magazine' #165023 to a container with the name 'Büyük Buzdolabı' #11035.
[20:08:52	]Jhony Caston has transferred a 'Identity Card Creation Device' #162891 to a container with the name 'Büyük Buzdolabı' #11035.
[20:08:53	]Jhony Caston has transferred a '17rnd USP Magazine' #165022 to a container with the name 'Büyük Buzdolabı' #11035.
[20:08:53	]Jhony Caston has transferred a 'Savaş Kaskı' #141388 to a container with the name 'Büyük Buzdolabı' #11035.
[20:08:55	]Jhony Caston closed the 'Büyük Buzdolabı' #11035 container.
[20:08:56	]C24:i5.(X)KING-19 used command '/StaticCharActionRemove'.
[20:09:04	][ME] C24:i5.(X)KING-19: Bilinci yerine gelir gibi olur.
[20:09:07	][IC] C24:i5.TAP-54: <:: Arayınca fazla zor değilmiş değilmi? ::>
[20:09:14	][IC] Kemal Şengör: Evet.
[20:09:14	][ME] C24:i3.KING-20: kendi kendine birşeyler anlatıyor
[20:09:15	][IC] C24:i3.KING-20: <:: Insanlar. ::>
[20:09:18	][ME] C24:i5.(X)KING-19: Nefes alırken derin derin nefes alıyor.
[20:09:18	][IC] C24:i3.KING-20: <:: Elimden herşeyimi aldılar. ::>
[20:09:23	][IC] C24:i3.KING-20: <:: Bana deli dediler. ::>
[20:09:27	][IC] C24:i3.KING-20: <:: Hastahanelere kapattılar... ::>
[20:09:28	][IT] C24:i5.(X)KING-19: Sanırım 19 nefes alırken sıkıntı yaşıyor.
[20:09:34	][IC] C24:i3.KING-20: <:: Sonra Combine geldi. ::>
[20:09:38	]C24:i3.KING-20 used command '/PM 19 zırhını çıkardım'.
[20:09:51	][IC] C24:i3.KING-20: <:: Bana ruhsal ve akılsal sorunların kişisel bir problem olmadığını. ::>
[20:09:53	][LOOC] C24:i5.(X)KING-19: kanka şimdi çıkarmış gibi devam et amk siktir et
[20:09:54	]C24:i5.TAP-54 used command '/ToggleRaise'.
[20:09:56	]C24:i5.TAP-54 destroyed a 'Boş Süt Kartonu' #165110.
[20:09:57	]C24:i5.TAP-54 used command '/ToggleRaise'.
[20:10:01	][LOOC] C24:i3.KING-20: ney
[20:10:01	]C24:i5.TAP-54 opened the 'Çöp Kutusu' #10952 container.
[20:10:04	]C24:i5.TAP-54 ran 'drop' on item 'Eski Lastik' (#164221)
[20:10:04	]C24:i5.TAP-54 ran 'drop' on item 'Buzdolabı Kapağı' (#163993)
[20:10:05	]C24:i5.TAP-54 closed the 'Çöp Kutusu' #10952 container.
[20:10:05	]C24:i5.TAP-54 used command '/ToggleRaise'.
[20:10:08	]C24:i5.TAP-54 destroyed a 'Buzdolabı Kapağı' #163993.
[20:10:08	][LOOC] C24:i3.KING-20: rolü voidliyon mu yani
[20:10:10	]C24:i5.TAP-54 destroyed a 'Eski Lastik' #164221.
[20:10:11	]C24:i5.TAP-54 opened the 'Çöp Kutusu' #10953 container.
[20:10:13	][LOOC] C24:i5.(X)KING-19: maskeyi şimdi çıkarıyormuş gibi yap benim
[20:10:13	]C24:i5.TAP-54 closed the 'Çöp Kutusu' #10953 container.
[20:10:15	]Jhony Caston opened the 'Büyük Buzdolabı' #11035 container.
[20:10:17	]Jhony Caston closed the 'Büyük Buzdolabı' #11035 container.
[20:10:20	][LOOC] C24:i5.(X)KING-19: ben yeni uyandımya
[20:10:21	][PICKUP DISPENSER] Alastor ( Kemal Şengör ) picked up an item from the pickup dispenser.
[20:10:21	]Kemal Şengör has gained a 'Daire Anahtarı' #165275.
[20:10:21	][LOOC] C24:i3.KING-20: çıkarıdm zaten yatarken
[20:10:22	][LOOC] C24:i3.KING-20: çıkarıdm zaten yatarken
[20:10:29	]C24:i5.TAP-54 opened the 'Çöp Konteyneri' #10261 container.
[20:10:29	]Jhony Caston ran 'unload' on item '17rnd USP Magazine' (#162409)
[20:10:29	]Jhony Caston has gained a '9mm Pistol Bullets' #165276.
[20:10:30	][IC] C24:i3.KING-20: <:: Bana ruhsal ve akılsal sorunların kişisel bir problem olmadığını. ::>
[20:10:30	]Jhony Caston ran 'unload' on item '17rnd USP Magazine' (#162407)
[20:10:30	]Jhony Caston has gained a '9mm Pistol Bullets' #165277.
[20:10:31	]C24:i5.TAP-54 closed the 'Çöp Konteyneri' #10261 container.
[20:10:32	]Jhony Caston ran 'unload' on item '17rnd USP Magazine' (#162408)
[20:10:32	]Jhony Caston has gained a '9mm Pistol Bullets' #165278.
[20:10:33	]Jhony Caston ran 'combine' on item '9mm Pistol Bullets' (#165278)
[20:10:34	]Jhony Caston ran 'combine' on item '9mm Pistol Bullets' (#165276)
[20:10:35	]Jhony Caston ran 'combine' on item '9mm Pistol Bullets' (#165019)
[20:10:36	]C24:i5.TAP-54 used command '/ToggleRaise'.
[20:10:37	]Jhony Caston ran 'combine' on item 'Sub-machinegun Bullets' (#162884)
[20:10:39	][IC] C24:i3.KING-20: <:: Bunların hiçbir sorun yaratmadığını söylediler. ::>
[20:10:42	][ME] C24:i5.(X)KING-19: Kafasını sağ sola anlamsızca yavaş yavaş çeviriyordur.
[20:10:43	]Jhony Caston ran 'combine' on item '9mm Pistol Bullets' (#165019)
[20:10:44	]Jhony Caston has transferred a '30rnd MP Magazine' #162401 to a container with the name 'Büyük Buzdolabı' #10820.
[20:10:46	][IC] C24:i3.KING-20: <:: Annemi. ::>
[20:10:47	]Jhony Caston ran 'unload' on item '30rnd MP Magazine' (#162401)
[20:10:47	]Jhony Caston has gained a 'Sub-machinegun Bullets' #165279.
[20:10:48	][IC] C24:i3.KING-20: <:: Babamı. ::>
[20:10:48	]Jhony Caston ran 'combine' on item 'Sub-machinegun Bullets' (#165247)
[20:10:51	][IC] C24:i3.KING-20: <:: Herşeyimi elimden aldılar. ::>
[20:10:52	][IC] C24:i5.(X)KING-19: Uh...
[20:10:53	]Jhony Caston ran 'EquipUn' on item 'MP7A1' (#127843)
[20:10:53	]Jhony Caston has gained a '30rnd MP Magazine' #162400.
[20:10:54	]Jhony Caston has transferred a '30rnd MP Magazine' #162400 to a container with the name 'Büyük Buzdolabı' #10820.
[20:10:55	]Jhony Caston ran 'unload' on item '30rnd MP Magazine' (#162400)
[20:10:55	]Jhony Caston has gained a 'Sub-machinegun Bullets' #165280.
[20:10:56	][IC] C24:i3.KING-20: <:: Sadece yaşayan annem v-. ::>
[20:10:57	]Jhony Caston ran 'combine' on item 'Sub-machinegun Bullets' (#165247)
[20:10:58	][IC] C24:i3.KING-20: <:: 7. ::>
[20:10:58	]Jhony Caston opened the 'Büyük Buzdolabı' #11035 container.
[20:10:59	]Jhony Caston closed the 'Büyük Buzdolabı' #11035 container.
[20:11:00	]Jhony Caston opened the 'Büyük Buzdolabı' #11035 container.
[20:11:08	][ME] C24:i3.KING-20: hızlıca ayağa kalkar ve 19 a yaklaşıp onu kontrol eder
[20:11:10	][LOOC] C24:i3.KING-20: 7 void
[20:11:10	]C24:i3.KING-20 used command '/ExitAct'.
[20:11:14	][IC] C24:i3.KING-20: <:: 19. ::>
[20:11:19	][ME] C24:i3.KING-20: onu sarsıyor
[20:11:21	][IC] C24:i3.KING-20: <:: 19 19. ::>
[20:11:22	]Jhony Caston closed the 'Büyük Buzdolabı' #11035 container.
[20:11:25	][ME] C24:i5.(X)KING-19: Kafasını sağ sola sadece çeviriyor.
[20:11:33	][IC] C24:i3.KING-20: <:: Ahh.. ::>
[20:11:34	][IC] C24:i3.KING-20: <:: Yorgunsun. ::>
[20:11:41	][IT] C24:i5.(X)KING-19: Ameliyat başarılı geçti fakat zordu
[20:11:42	]Jaslyiaa UwU has unloaded their "Jhony Caston" character.
[20:11:45	]Jaslyiaa UwU (STEAM_0:1:568352116) has disconnected.
[20:11:46	][IC] C24:i5.(X)KING-19: Uh...
[20:12:00	][ME] C24:i3.KING-20: kafasının arkasına elini koyar, bacaklarının atlından kolunu geçirir ve kaldırır
[20:12:05	][IT] C24:i3.KING-20: onu kucağında taşıyor
[20:12:08	]C24:i5.(X)KING-19 used command '/ExitAct'.
[20:12:12	][ME] C24:i3.KING-20: kemerine astığı maskeyi alır ve onun yüzüne takar
[20:12:18	][LOOC] C24:i3.KING-20: /charfallover
[20:12:21	]C24:i5.(X)KING-19 has gained a '17rnd USP Magazine' #147051.
[20:12:21	]C24:i5.(X)KING-19 used command '/CharFallOver'.
[20:12:21	][LOOC] C24:i3.KING-20: ATMA
[20:12:22	][LOOC] C24:i3.KING-20: ATMA
[20:12:23	][LOOC] C24:i3.KING-20: ATMA
[20:12:25	][LOOC] C24:i5.(X)KING-19: bacını
[20:12:26	][LOOC] C24:i3.KING-20: hay amına koyayım
[20:12:27	]Barış has unloaded their "C24:i5.(X)KING-19" character.
[20:12:30	]Barış loaded the character 'C24:i5.(X)KING-19'
[20:12:41	]nikita opened the 'Buzdolabı' #10453 container.
[20:12:41	]nikita closed the 'Buzdolabı' #10453 container.
[20:12:42	]nikita opened the 'Buzdolabı' #10453 container.
[20:12:43	]C24:i5.(X)KING-19 ran 'Equip' on item 'Combine PDA' (#123155)
[20:12:44	]C24:i5.(X)KING-19 ran 'Equip' on item 'CV-2000 Şok Çubuğu' (#130736)
[20:12:44	]nikita closed the 'Buzdolabı' #10453 container.
[20:12:44	]Kemal Şengör has gained level 1 in the Silahlar skill.
[20:12:47	]C24:i5.(X)KING-19 ran 'Equip' on item 'HK USP .45' (#147038)
[20:12:57	]C24:i5.TAP-54 used the 'Destek Masası Dağıtıcısı' vendor.
[20:13:47	][LOOC] C24:i5.(X)KING-19: moonwalking yapıyom,
[20:13:58	][LOOC] C24:i3.KING-20: ĞÜAWDPAĞDPĞ
[20:14:11	][IC] C24:i5.TAP-54: <:: Hmph. ::>
[20:14:13	][IC] Kemal Şengör: Iş için geldim.
[20:14:31	][IC] C24:i5.TAP-54: <:: Bana en az 10 tane çöp topla ve gel. ::>
[20:14:33	][IC] C24:i5.TAP-54: <:: Hizmet et. ::>
[20:14:38	][IC] Kemal Şengör: Anlaşıldı.
[20:14:43	][IC] C24:i5.TAP-54: <:: Hmph. ::>
[20:14:47	][IC] C24:i5.TAP-54: <:: Git aynısından yap sende. ::>
[20:14:49	][IC] C24:i5.TAP-54: <:: Hizmet et. ::>
[20:14:50	]Kemal Şengör opened the 'Çöp Kutusu' #10952 container.
[20:14:52	]Kemal Şengör closed the 'Çöp Kutusu' #10952 container.
[20:14:57	]Kemal Şengör opened the 'Çöp Kutusu' #10953 container.
[20:14:58	]Kemal Şengör closed the 'Çöp Kutusu' #10953 container.
[20:14:59	]Kemal Şengör opened the 'Çöp Kutusu' #10953 container.
[20:15:01	]Kemal Şengör closed the 'Çöp Kutusu' #10953 container.
[20:15:10	]Kemal Şengör opened the 'Çöp Konteyneri' #10954 container.
[20:15:11	]nikita has gained a 'Kahverengi Ayakkabı' #165281.
[20:15:13	]Kemal Şengör has gained a 'Boş Breen'in Suyu' #165124 from a container with the name 'Çöp Konteyneri' #10954.
[20:15:13	]Kemal Şengör has gained a 'Boş Breen'in Suyu' #163623 from a container with the name 'Çöp Konteyneri' #10954.
[20:15:13	]Kemal Şengör has transferred a 'Boş Breen'in Suyu' #163623 to a container with the name 'Çöp Konteyneri' #10954.
[20:15:13	]Kemal Şengör has gained a 'Boş Breen'in Suyu' #165212 from a container with the name 'Çöp Konteyneri' #10954.
[20:15:14	]Kemal Şengör has transferred a 'Boş Breen'in Suyu' #165212 to a container with the name 'Çöp Konteyneri' #10954.
[20:15:14	]Kemal Şengör has gained a 'Boş Breen'in Suyu' #165210 from a container with the name 'Çöp Konteyneri' #10954.
[20:15:14	]Kemal Şengör has transferred a 'Boş Breen'in Suyu' #165210 to a container with the name 'Çöp Konteyneri' #10954.
[20:15:16	]Kemal Şengör has gained a 'Boş Breen'in Suyu' #165212 from a container with the name 'Çöp Konteyneri' #10954.
[20:15:17	]Kemal Şengör has gained a 'Boş Breen'in Suyu' #163623 from a container with the name 'Çöp Konteyneri' #10954.
[20:15:17	]Kemal Şengör has gained a 'Boş Breen'in Suyu' #165210 from a container with the name 'Çöp Konteyneri' #10954.
[20:15:18	]nikita ran 'Consume' on item 'Yapay Macun' (#165242)
[20:15:18	]Kemal Şengör has gained a 'Boş Breen'in Suyu' #163863 from a container with the name 'Çöp Konteyneri' #10954.
[20:15:18	]nikita has gained a 'Boş Kavanoz' #165282.
[20:15:19	][ME] C24:i3.KING-20: yatağını açar
[20:15:24	]nikita opened the 'Çöp Kutusu' #10953 container.
[20:15:25	][ME] C24:i3.KING-20: onu yatağın üstüne koya
[20:15:25	]nikita closed the 'Çöp Kutusu' #10953 container.
[20:15:26	][ME] C24:i3.KING-20: onu yatağın üstüne koyar
[20:15:29	]Kemal Şengör closed the 'Çöp Konteyneri' #10954 container.
[20:15:37	]C24:i5.(X)KING-19 used command '/ActDown 2'.
[20:15:39	][ME] C24:i3.KING-20: botlarını ve eldivenlerini çıkarır, kollarını sıvar
[20:15:44	]nikita has gained a 'Buzdolabı Kapağı' #165283.
[20:15:50	][LOOC] C24:i5.(X)KING-19: yatağı az aşşağı indir yada beni yukarı kaldır
[20:15:57	]C24:i5.(X)KING-19 used command '/ExitAct'.
[20:15:59	][LOOC] C24:i3.KING-20: yapamıyom
[20:16:03	]C24:i5.(X)KING-19 used command '/ActDown 2'.
[20:16:04	]C24:i3.KING-20 used command '/Radio kod 12 aldırmayın ameliyatta'.
[20:16:04	][IC] Kemal Şengör: Bitirdim.
[20:16:08	]C24:i5.TAP-54 used command '/Radio 10-4'.
[20:16:13	][IC] C24:i5.TAP-54: <:: Hmph. ::>
[20:16:16	][IC] C24:i5.TAP-54: <:: Masaya bırak. ::>
[20:16:17	]nikita opened the 'Çöp Konteyneri' #10954 container.
[20:16:17	]nikita closed the 'Çöp Konteyneri' #10954 container.
[20:16:18	]nikita opened the 'Çöp Konteyneri' #10954 container.
[20:16:19	]nikita closed the 'Çöp Konteyneri' #10954 container.
[20:16:19	]Kemal Şengör ran 'drop' on item 'Kırık Bilgisayar' (#164160)
[20:16:19	]Kemal Şengör has lost a 'Kırık Bilgisayar' #164160.
[20:16:21	]nikita opened the 'Çöp Konteyneri' #10954 container.
[20:16:21	]nikita closed the 'Çöp Konteyneri' #10954 container.
[20:16:21	]Kemal Şengör ran 'drop' on item 'Boş Benzin Bidonu' (#163988)
[20:16:21	]Kemal Şengör has lost a 'Boş Benzin Bidonu' #163988.
[20:16:25	]Kemal Şengör ran 'drop' on item 'Boş Breen'in Suyu' (#163863)
[20:16:25	]Kemal Şengör has lost a 'Boş Breen'in Suyu' #163863.
[20:16:25	][LOOC] C24:i5.(X)KING-19: nasıl duruyom şuan
[20:16:25	][ME] C24:i3.KING-20: ardından yatağı açar ve onu yatağın içine sokar
[20:16:26	]nikita opened the 'Çöp Konteyneri' #10954 container.
[20:16:27	]Kemal Şengör ran 'drop' on item 'Boş Breen'in Suyu' (#165210)
[20:16:27	]Kemal Şengör has lost a 'Boş Breen'in Suyu' #165210.
[20:16:28	][ME] C24:i3.KING-20: üstünü iyice örter
[20:16:28	]Kemal Şengör ran 'drop' on item 'Boş Breen'in Suyu' (#163623)
[20:16:28	]Kemal Şengör has lost a 'Boş Breen'in Suyu' #163623.
[20:16:29	]nikita has gained a 'Boş Breen'in Suyu' #164205 from a container with the name 'Çöp Konteyneri' #10954.
