[12:42:56	]Mersa has connected.
[19:15:34	]Agatha Gard has gained a 'Dikişli Kumaş' #70898.
[19:15:36	]Mark Ringer ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#70896)
[19:15:36	]Mark Ringer has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[19:15:36	]Sarah Goodwell was disinfected by Mark Ringer for 72 seconds.
[19:15:36	]Sarah Goodwell was bandaged by Mark Ringer for 16 HP.
[19:15:38	][IC] Theodore Abernathy: Hey.
[19:15:39	][IC] Theodore Abernathy: Ahmak herif.
[19:15:39	][IT] Nick Durman: Thedor başarısız oldu, daha dikkatli bakmalı...
[19:15:40	][IC] Mark Ringer: PEKALA.
[19:15:41	][IC] Theodore Abernathy: Bozacaksın.
[19:15:43	][IC] Mark Ringer: BANDAJLADIM.
[19:15:45	][IC] Tony Miller: Sikerim böyle kapıyı.
[19:15:50	]Mark Zanburg has spawned 'models/props_c17/FurnitureTable002a.mdl'.
[19:15:51	][Y] Theodore Abernathy: Etrafı kurcalayın, belki bir şey bulursunuz!
[19:15:52	][ME] Agatha Gard: Sarah'ın yaralarının bulunduğu yere, basit ilk yardım uygulamaya başlar
[19:16:01	][IC] Mark Ringer: Ben bandajladım devamı sende kız.
[19:16:04	][IC] Agatha Gard: Sarah- Lütfen!
[19:16:11	]Mark Ringer used command '/ActCheck'.
[19:16:11	][IC] Tony Miller: Şunun maskesini çıkarın.
[19:16:12	][IC] Theodore Abernathy: Amına koyayım, zaman portalı falan mı açmışlar bunlar?!
[19:16:13	][IC] Tony Miller: Nefes alsın.
[19:16:14	]Agatha Gard used command '/ActStand 6'.
[19:16:16	]Agatha Gard used command '/ExitAct'.
[19:16:18	]Sarah Goodwell is no longer unconscious from critical wounds.
[19:16:20	]Tony Miller ran 'take' on item 'Şekerli Pasta Hamuru' (#70872)
[19:16:20	]Tony Miller has gained a 'Şekerli Pasta Hamuru' #70872.
[19:16:21	][IC] Mark Ringer: Burda sanırsam bir şey var.
[19:16:24	]Mark Zanburg entered observer.
[19:16:25	]Mark Zanburg exited observer.
[19:16:26	]Mark Zanburg entered observer.
[19:16:27	][IC] Agatha Gard: Sarah- S-Sen iyi misin?
[19:16:30	][ME] Sarah Goodwell: bi kalkar
[19:16:39	]Theodore Abernathy has gained level 12 in the Hız skill.
[19:16:40	][Y] Mark Ringer: Hey bu monitörde neden böyle bir çizelge var?
[19:16:43	][IC] Sarah Goodwell: Ne olduğunu bilmiyorum ama başım ağırıyor lanet olsun.
[19:16:46	]Mark Ringer used command '/ExitAct'.
[19:16:49	][IC] Tony Miller: Bilemiyorum.
[19:16:53	]Mark Zanburg has added static text: Masa ile sabitlenmiş bir radyo
[19:16:53	]Mark Zanburg used command '/SceneText Masa ile sabitlenmiş bir radyo'.
[19:16:55	][IT] Nick Durman: Mark, algı zarı atmalı...
[19:16:56	][IC] Sarah Goodwell: Sen iyi değilsin ki bak kendine.
[19:17:03	]Sarah Goodwell ran 'give' on item 'İlk Yardım Kiti' (#69380)
[19:17:03	]Sarah Goodwell has performed the 'Use İlk Yardım Kiti' action, gaining 85 experience in medicine.
[19:17:03	]Agatha Gard was disinfected by Sarah Goodwell for 81 seconds.
[19:17:03	]Agatha Gard was bandaged by Sarah Goodwell for 52 HP.
[19:17:04	]Nick Durman used command '/PlaySoundGlobal music/battle/tension.mp3'.
[19:17:06	]Mark Zanburg has removed static text: table: 0x948bab72
[19:17:06	]Mark Zanburg used command '/SceneTextRemove'.
[19:17:07	][IC] Agatha Gard: Evet, galiba haklısın... Teşekkürler.
[19:17:13	][ME] Mark Ringer: etrafı inceler
[19:17:14	]Mark Ringer rolled 6 out of 20 (+0 from Algı).
[19:17:14	]Mark Ringer used command '/Roll perception 20'.
[19:17:16	][ME] Theodore Abernathy: arada sırada yarığı kontrol ediyor
[19:17:18	]Mark Zanburg exited observer.
[19:17:22	][IT] Nick Durman: Daha dikkatli bakmalı, bir şey farkedemedi...
[19:17:23	]Mark Zanburg entered observer.
[19:17:26	][IC] Mark Ringer: Anlayamıyorum!
[19:17:32	][ME] Mark Ringer: inat edip tekrar dener
[19:17:32	]Mark Zanburg has added static text: Masa ile sabitlenmiş bir radyo
[19:17:32	]Mark Zanburg used command '/SceneText Masa ile sabitlenmiş bir radyo'.
[19:17:38	]Mark Zanburg exited observer.
[19:17:39	]Mark Ringer rolled 1 out of 20 (+0 from Algı).
[19:17:39	]Mark Ringer used command '/Roll perception 20'.
[19:17:42	][LOOC] Mark Ringer: :D
[19:17:42	]Mark Zanburg has fired a toolgun with the name: remover
[19:17:43	][LOOC] Theodore Abernathy: PUHAUHAUHA
[19:17:44	][ME] Sarah Goodwell: yardım paketi alıp makasla agathanın giydiği şörtünü yırtır *
[19:17:45	][IC] Mark Ringer: Bune lan.
[19:17:45	][Y] Tony Miller: Bulun artık yapın halledin şuı işi.
[19:17:46	]Mark Zanburg has spawned 'models/props_c17/FurnitureTable001a.mdl'.
[19:17:53	][IC] Theodore Abernathy: Yardım edersen daha kolay olacak.
[19:17:54	][IT] Nick Durman: Mark bilgisayar bakarken yukarıdan bir mönitör düştü...
[19:17:55	][IC] Mark Ringer: Biraz daha zaman ayırmam gerek.
[19:17:55	][LOOC] S10/OWS.GHOST-04: Kritik başarısızlık
[19:17:57	][ME] Sarah Goodwell: bir kontrol ediyorum *
[19:17:59	]Mark Zanburg has spawned 'models/props_c17/FurnitureSink001a.mdl'.
[19:17:59	][IC] Tony Miller: Rusça bilmiyorum.
[19:18:00	]Mark Zanburg has spawned 'models/props_c17/FurnitureDrawer001a_Chunk06.mdl'.
[19:18:03	][IC] Tony Miller: Malesef.
[19:18:03	]Nick Durman has spawned 'models/props_lab/monitor02.mdl'.
[19:18:07	]Mark Zanburg has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[19:18:09	]Sarah Goodwell ran 'give' on item 'İlk Yardım Kiti' (#69380)
[19:18:09	]Sarah Goodwell has performed the 'Use İlk Yardım Kiti' action, gaining 60 experience in medicine.
[19:18:09	]Agatha Gard was disinfected by Sarah Goodwell for 81 seconds.
[19:18:09	]Agatha Gard was bandaged by Sarah Goodwell for 52 HP.
[19:18:09	]Sarah Goodwell has gained a 'Dikişli Kumaş' #70899.
[19:18:13	]Mark Zanburg has spawned 'models/props_wasteland/kitchen_counter001b.mdl'.
[19:18:14	][ME] Mark Ringer: monitörü kontrol eder
[19:18:17	]Mark Ringer used command '/ActCheck'.
[19:18:18	]Nick Durman used command '/Event Düşen bilgisayar yarıktan hışırtı gelmesine yol açtı, tekrar ANtlion çıkışı başladı...'.
[19:18:19	]Mark Zanburg has spawned 'models/props_wasteland/kitchen_counter001b.mdl'.
[19:18:19	][IT] Mark Ringer: ne vardır?
[19:18:21	]Nick Durman has spawned a 'NPC [5080][npc_antlion]'.
[19:18:22	]Nick Durman has spawned a 'NPC [5082][npc_antlion]'.
[19:18:24	]Nick Durman has spawned a 'NPC [5083][npc_antlion]'.
[19:18:24	]Theodore Abernathy has taken 5 damage from npc_antlion.
[19:18:24	][Y] Theodore Abernathy: Gelin!
[19:18:25	]Theodore Abernathy has taken 5 damage from npc_antlion.
[19:18:26	][IC] Mark Ringer: SİKTİR.
[19:18:26	]Nick Durman has spawned a 'NPC [5082][npc_antlion]'.
[19:18:26	]Mark Ringer used command '/ExitAct'.
[19:18:26	]Theodore Abernathy has taken 5 damage from npc_antlion.
[19:18:27	]Theodore Abernathy has hit npc_antlion dealing 16 damage (CritChance was -1.00).
[19:18:27	]Nick Durman has spawned a 'NPC [5141][npc_antlion]'.
[19:18:28	]Theodore Abernathy has taken 5 damage from npc_antlion.
[19:18:28	]Theodore Abernathy is fully healed.
[19:18:29	]Theodore Abernathy has hit npc_antlion dealing 16 damage (CritChance was -1.00).
[19:18:31	]Nick Durman has spawned a 'NPC [5045][npc_antlion]'.
[19:18:32	]Sarah Goodwell has taken 5 damage from npc_antlion.
[19:18:32	]Theodore Abernathy has taken 5 damage from npc_antlion.
[19:18:32	]Theodore Abernathy has hit npc_antlion dealing 42 damage (CritChance was -1.00).
[19:18:33	]Agatha Gard has taken 5 damage from npc_antlion.
[19:18:33	]Mark Zanburg has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[19:18:34	]Sarah Goodwell has taken 5 damage from npc_antlion.
[19:18:34	]npc_antlion destroyed a 'Hurda Metal' #70846.
[19:18:43	][IT] Nick Durman: Cesetler tekrar yanmaya başladı, sonra kül...
[19:18:44	][IC] Mark Ringer: Bir dahaki sefere daha dikkatli ol.
[19:18:45	]Nick Durman has used a context menu option with the name: ignite
[19:18:47	]Nick Durman has used a context menu option with the name: ignite
[19:18:49	]Nick Durman has used a context menu option with the name: ignite
[19:18:49	]Mark Ringer has used a context menu option with the name: ignite
[19:18:50	]Nick Durman has used a context menu option with the name: ignite
[19:18:50	]Mark Ringer has used a context menu option with the name: remove
[19:18:52	]Nick Durman has used a context menu option with the name: ignite
[19:18:53	]Nick Durman has used a context menu option with the name: remove
[19:18:54	]Nick Durman has used a context menu option with the name: remove
[19:18:55	]Nick Durman has used a context menu option with the name: remove
[19:18:55	]Tony Miller has taken 50 damage from prop_physics.
[19:18:55	]Tony Miller has taken 10 damage from prop_physics.
[19:18:56	]Theodore Abernathy was knocked unconscious and is bleeding out.
[19:18:57	]Nick Durman has used a context menu option with the name: remove
[19:18:58	]Nick Durman has used a context menu option with the name: remove
[19:19:03	][LOOC] Tony Miller: BU NASIL OLDU AMK FUIHOSDGIUSDUGNWOEPEF
[19:19:06	]Mark Ringer ran 'give' on item 'Dezenfekte Bandaj Rulosu' (#70896)
[19:19:06	]Mark Ringer has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[19:19:06	]Theodore Abernathy was disinfected by Mark Ringer for 72 seconds.
[19:19:06	]Theodore Abernathy's bleeding was stopped by Mark Ringer.
[19:19:06	]Theodore Abernathy was bandaged by Mark Ringer for 16 HP.
[19:19:07	][LOOC] Theodore Abernathy: noldu bana amk
[19:19:12	][LOOC] Nick Durman: prop kill
[19:19:12	]Mark Zanburg entered observer.
[19:19:12	]Theodore Abernathy ran SAM command 'respawn' with arguments: ''
[19:19:13	]Theodore Abernathy is fully healed.
[19:19:14	][LOOC] Theodore Abernathy: void
[19:19:18	][LOOC] Tony Miller: KANKA BUG OLDU KAFANA MONŞTOR GELDİ BENİMDE CAN AZALDI UISDYHGUYHSDIOGEW
[19:19:18	][LOOC] Nick Durman: [SERVER] Tony Miller has taken 50 damage from prop_physics.[SERVER] Tony Miller has taken 10 damage from prop_physics.
[19:19:19	][IC] Sarah Goodwell: Daha iyi olmalısın artık Agatha, bir şey sürdüm.
[19:19:24	][LOOC] Tony Miller: CANIMI YENİLERMİSİNİZUI YHGUSDHGUSDHGWE
[19:19:27	][LOOC] Sarah Goodwell: [SERVER] Sarah Goodwell has taken 5 damage from ix_item.
[19:19:28	]Theodore Abernathy ran SAM command 'hp' with arguments: 'tony' '100'
[19:19:30	]Tony Miller is fully healed.
[19:19:32	]Theodore Abernathy ran SAM command 'hp' with arguments: 'sarah' '100'
[19:19:42	][IC] Tony Miller: Dostum.
[19:19:47	][IT] Nick Durman: Grup etrafı yoklamalı...
[19:19:47	][ME] Mark Ringer: incelemeye devam eder
[19:19:49	][IC] Tony Miller: Ne istediğni söyle.
[19:19:53	][IC] Tony Miller: Nasıl yardımcı olurum sana.
[19:19:55	]Mark Ringer rolled 16 out of 20 (+0 from Algı).
[19:19:55	]Mark Ringer used command '/Roll perception 20'.
[19:19:56	][ME] Theodore Abernathy: önce paneli, ardından etrafı kurcalamaya başlar
[19:19:58	]Theodore Abernathy rolled 7 out of 20 (+4 from Algı).
[19:19:58	]Theodore Abernathy used command '/Roll perception'.
[19:19:59	][IC] Mark Ringer: BİR ŞEY BULDUM.
[19:20:05	][IC] Tony Miller: Ne buldun.
[19:20:07	][Y] Mark Ringer: GALİBA BULDUM!
[19:20:09	][LOOC] Theodore Abernathy: breen suyu içmekten algı mı kaldı amk
[19:20:09	][IT] Nick Durman: Theodore başarısız oldu, Mark beklenmedik bir numara daha boldu...
[19:20:12	][IC] Tony Miller: Ney lan.
[19:20:18	][IT] Mark Ringer: numara nedir?
[19:20:22	][IC] Mark Ringer: BİR NUMARA VAR.
[19:20:25	]Mark Zanburg has added static text: Sarı Enfekte Kostümü Giymiş Bir Adamın Resmi.
[19:20:25	]Mark Zanburg used command '/SceneText Sarı Enfekte Kostümü Giymiş Bir Adamın Resmi.'.
[19:20:28	]Sarah Goodwell has taken 10 damage from ix_item.
[19:20:31	][IT] Nick Durman: Mark, incelediğin yerde şöyle bir şey buldu: Numaraları birleştir... Birinci numara: 6.... Altı numara daha...
[19:20:32	]Mark Zanburg exited observer.
[19:20:38	][IC] Tony Miller: Git yaz şunları.
[19:20:42	][IT] Nick Durman: Üçlü, bu numaraları unutmamalı...
[19:20:48	][IC] Mark Ringer: 6.
[19:20:48	][Y] Theodore Abernathy: Kağıt kimde?
[19:20:49	][IC] Tony Miller: Altı.
[19:20:52	][Y] Mark Ringer: 6 yazıyor!
[19:20:53	][IC] Tony Miller: Aklımda benim.
[19:20:57	][IC] Theodore Abernathy: 616*****BW.
[19:20:57	][Y] Tony Miller: 6 devam et.
[19:21:04	]DavşanAbi loaded the character 'Noir Lime'
[19:21:06	]Noir Lime entered observer.
[19:21:11	][LOOC] Tony Miller: misclih
[19:21:12	][ME] Mark Ringer: meraklanıp daha fazla araitoror
[19:21:13	]Nick Durman used command '/PlaySoundGlobal music/eventmusic/lifeless_indoors.ogg'.
[19:21:20	]Mark Ringer rolled 9 out of 20 (+0 from Algı).
[19:21:20	]Mark Ringer used command '/Roll perception 20'.
[19:21:23	][IC] Mark Ringer: Huh.
[19:21:26	][IC] Mark Ringer: Yaklaştım galiba.
[19:21:26	][IT] Nick Durman: Herhangi bir şey dikkatini çekmedi...
[19:21:29	]Noir Lime exited observer at their location.
[19:21:30	][ME] Theodore Abernathy: önündeki nesneyi kontrol eder
[19:21:31	]Noir Lime ran 'drop' on item 'Yeşil İşçi Ceketi' (#66818)
[19:21:31	]Noir Lime has lost a 'Yeşil İşçi Ceketi' #66818.
[19:21:32	]Theodore Abernathy rolled 16 out of 20 (+4 from Algı).
[19:21:32	]Theodore Abernathy used command '/Roll perception'.
[19:21:32	]Noir Lime ran 'drop' on item 'Vizörlü Şapka' (#66820)
[19:21:32	]Noir Lime has lost a 'Vizörlü Şapka' #66820.
[19:21:32	]Noir Lime ran 'drop' on item 'İnşaat Şapkası' (#66813)
[19:21:32	]Noir Lime has lost a 'İnşaat Şapkası' #66813.
[19:21:38	]Noir Lime ran 'drop' on item 'Düz Şapka' (#66819)
[19:21:38	]Noir Lime has lost a 'Düz Şapka' #66819.
[19:21:40	][IT] Nick Durman: Theodore çok doğru yere baktığını farketti...
[19:21:40	]Noir Lime ran 'drop' on item 'Mavi İnşaat Şapkası' (#66814)
[19:21:40	]Noir Lime has lost a 'Mavi İnşaat Şapkası' #66814.
[19:21:44	]Noir Lime destroyed a 'Mavi İnşaat Şapkası' #66814.
[19:21:45	][IC] Sarah Goodwell: Hey, sen.
[19:21:45	]Noir Lime destroyed a 'Yeşil İşçi Ceketi' #66818.
[19:21:46	]Noir Lime destroyed a 'Vizörlü Şapka' #66820.
[19:21:47	]Noir Lime destroyed a 'İnşaat Şapkası' #66813.
[19:21:48	]Noir Lime destroyed a 'Düz Şapka' #66819.
[19:21:49	][ME] Agatha Gard: Açık kalmış ekrana, bakmaya devam eder
[19:21:51	][IT] Nick Durman: Eski aletin üzerinde 77 yazıyor...
[19:21:54	][IC] Sarah Goodwell: Şu ilacı al.
[19:21:56	][Y] Theodore Abernathy: 77!
[19:21:58	]Sarah Goodwell ran 'drop' on item 'Arıtıcı' (#70847)
[19:21:58	]Sarah Goodwell has lost a 'Arıtıcı' #70847.
[19:22:00	][IC] Tony Miller: Ne ilacı.
[19:22:02	]Mark Zanburg has spawned a container_scrate_dummy.
[19:22:02	]Tony Miller ran 'take' on item 'Arıtıcı' (#70847)
[19:22:05	]Mark Zanburg has fired a toolgun with the name: remover
[19:22:06	][Y] Theodore Abernathy: 77 yazıyor, ancak sırasını bilmiyoruz.
[19:22:06	]Mark Zanburg entered observer.
[19:22:08	][IC] Tony Miller: O zaman sende bunu al.
[19:22:10	]Tony Miller ran 'drop' on item 'Şişte Kuş' (#70877)
[19:22:10	]Tony Miller has lost a 'Şişte Kuş' #70877.
[19:22:11	]Tony Miller ran 'take' on item 'Arıtıcı' (#70847)
[19:22:11	]Tony Miller has gained a 'Arıtıcı' #70847.
[19:22:13	][ME] Agatha Gard: Klasörlerde, gezinmeye başlar. İlginç birşeye rastlar mı?
[19:22:14	][IC] Tony Miller: Yemek.
[19:22:14	]Nick Durman used command '/Event Yarıktan ses gelmeye başlar, öncekiyle aynı hırıltıya sahip...'.
[19:22:15	][IC] Tony Miller: Yersin.
[19:22:16	]Mark Zanburg has spawned 'models/props_c17/FurnitureTable003a.mdl'.
[19:22:16	]Noir Lime ran 'Equip' on item 'Lead Pipe' (#66822)
[19:22:20	][IC] Theodore Abernathy: 61677***BW.
[19:22:24	]Sarah Goodwell ran 'take' on item 'Şişte Kuş' (#70877)
[19:22:24	]Sarah Goodwell has gained a 'Şişte Kuş' #70877.
[19:22:26	][IT] Nick Durman: Agatha, algı zarı atmalı...
[19:22:28	][Y] Mark Ringer: Ses geliyor!
[19:22:29	]Sarah Goodwell ran 'Consume' on item 'Şişte Kuş' (#70877)
[19:22:29	]Sarah Goodwell extended their level 1 long boost in Çeviklik.
[19:22:32	]Noir Lime ran 'EquipUn' on item 'Lead Pipe' (#66822)
[19:22:34	][Y] Tony Miller: Geliyorlar galiba.
[19:22:36	]Noir Lime ran 'drop' on item 'Lead Pipe' (#66822)
[19:22:36	]Noir Lime has lost a 'Lead Pipe' #66822.
[19:22:37	]Agatha Gard rolled 16 out of 20 (+0 from Çeviklik).
[19:22:37	]Agatha Gard used command '/Roll Agility'.
[19:22:44	]Mark Zanburg has spawned a container_large_dummy.
[19:22:44	]Noir Lime ran 'take' on item 'Lead Pipe' (#66822)
[19:22:44	]Noir Lime has gained a 'Lead Pipe' #66822.
[19:22:49	]Mark Zanburg has spawned a container_large_dummy.
[19:22:54	][IT] Nick Durman: Agatha klasörde çıplak fotoğraflar buldu... Çıplak fotoğrafların yanında bir numara daha var...
[19:22:54	]Mark Zanburg has fired a toolgun with the name: remover
[19:22:56	][IT] Nick Durman: 9
[19:22:59	]Mark Zanburg has fired a toolgun with the name: duplicator
[19:23:02	]Mark Zanburg has fired a toolgun with the name: duplicator
[19:23:04	]Noir Lime has given himself a tool_toolkit.
[19:23:04	]Noir Lime has gained a 'Araç Kiti' #70905.
[19:23:07	][IC] Agatha Gard: 9...
[19:23:09	]Nick Durman used command '/Event Yarıktan Antlionlar geçiş yapmaya başladı...'.
[19:23:12	]Nick Durman has spawned a 'NPC [5190][npc_antlion]'.
[19:23:14	]Nick Durman has spawned a 'NPC [5190][npc_antlion]'.
[19:23:15	]Nick Durman has spawned a 'NPC [5200][npc_antlion]'.
[19:23:16	]Nick Durman has spawned a 'NPC [5190][npc_antlion]'.
[19:23:17	]Nick Durman has spawned a 'NPC [5203][npc_antlion]'.
[19:23:18	]Nick Durman has spawned a 'NPC [5200][npc_antlion]'.
[19:23:20	]Mark Zanburg has fired a toolgun with the name: duplicator
[19:23:21	]Nick Durman has spawned a 'NPC [5200][npc_fastzombie]'.
[19:23:21	]Noir Lime ran 'drop' on item 'Mavi İşçi Ceketi' (#66821)
[19:23:21	]Noir Lime has lost a 'Mavi İşçi Ceketi' #66821.
[19:23:23	]Theodore Abernathy has hit npc_fastzombie dealing 42 damage (CritChance was -1.00).
[19:23:23	]Theodore Abernathy has taken 3 damage from npc_fastzombie.
[19:23:23	]Theodore Abernathy has taken 3 damage from npc_fastzombie.
[19:23:27	]Noir Lime ran 'drop' on item 'Kahverengi trençkot' (#66961)
[19:23:27	]Noir Lime has lost a 'Kahverengi trençkot' #66961.
[19:23:28	]Theodore Abernathy is fully healed.
[19:23:29	]Noir Lime has used a context menu option with the name: remove
[19:23:30	]Noir Lime has used a context menu option with the name: remove
[19:23:33	]Noir Lime ran 'Equip' on item 'Fubar' (#66807)
[19:23:39	]Nick Durman used command '/Event Yarığın dışında soldaki garaj kapısından çığlık sesleri inlemeye başlar...'.
[19:23:39	][Y] Tony Miller: Kodumun aylakları.
[19:23:42	]Noir Lime entered observer.
[19:23:42	]Noir Lime exited observer at their location.
[19:23:42	][IC] Sarah Goodwell: Mermiye ihtiyacınız var mı?
[19:23:45	][Y] Theodore Abernathy: Durum gittikçe kötüleşiyor!
[19:23:48	]Mark Zanburg has spawned a container_large_dummy.
[19:23:55	]Noir Lime entered observer.
[19:23:56	]Mark Zanburg has spawned a container_large_dummy.
[19:23:56	][IC] Theodore Abernathy: Bir şey bulabildin mi Agatha?
[19:24:00	][ME] Mark Ringer: aceleyle bir şeylere bakar
[19:24:03	]Sarah Goodwell ran 'drop' on item '9mm Tabanca Mermisi' (#70855)
[19:24:03	]Sarah Goodwell has lost a '9mm Tabanca Mermisi' #70855.
[19:24:03	]Nick Durman used command '/PlaySound ambience/3d-sounds/screams/scream6.wav'.
[19:24:03	]Mark Ringer rolled 4 out of 20 (+0 from Algı).
[19:24:03	]Mark Ringer used command '/Roll perception 20'.
[19:24:04	]Sarah Goodwell ran 'drop' on item 'SMG Mermisi' (#70858)
[19:24:04	]Sarah Goodwell has lost a 'SMG Mermisi' #70858.
[19:24:06	]Sarah Goodwell ran 'drop' on item '9mm Pistol Bullets' (#70807)
[19:24:06	]Sarah Goodwell has lost a '9mm Pistol Bullets' #70807.
