[18:05:43	]Lynx has connected.
[21:02:00	]John Freeman closed the 'Large Metal Cabinet' #2532 container.
[21:02:05	][IC] Albert Black: Talbette standart prosedürlere göre 12.
[21:02:07	][IC] Dugurhan Cohar: Gidebilir miyim?
[21:02:09	]John Freeman has performed the 'Craft Parçala: Boş Benzin Bidonu' action, gaining 50 experience in crafting.
[21:02:09	]John Freeman has gained a 'Hurda Metal' #18822.
[21:02:13	][IC] C24:i5.VICTOR-61: <:: 95T ihlali. ::>
[21:02:14	][IC] C24:i5.UNION-46: <:: 9. ::>
[21:02:16	][IC] Albert Black: Önceki kaydımdada 12 verildi.
[21:02:20	][LOOC] C24:i5.UNION-46: 9 amk
[21:02:21	][IC] C24:i5.VICTOR-61: <:: Turuncu listedeki bir ürünü bulundurmak. ::>
[21:02:24	][IC] Dugurhan Cohar: Turuncu?
[21:02:25	][IC] C24:i5.VICTOR-61: <:: Boş bir sağlık şişesi. ::>
[21:02:27	]Nedim Malik has spawned 'models/props/cs_militia/couch.mdl'.
[21:02:28	][LOOC] Albert Black: 12 victorian söyledi
[21:02:29	][LOOC] C24:i5.UNION-46: 12 zaten sp verme sınırını aşar
[21:02:32	][IC] Dugurhan Cohar: Ne diyorsun sen? Çöpten buldum ben bunu.
[21:02:33	]John Brookly opened the 'Dropped Items' #2613 container.
[21:02:33	][OOC] John Freeman: artık bi bok yapamazlar 
[21:02:34	][IC] C24:i5.VICTOR-61: <:: Duvara doğru dön. ::>
[21:02:34	]Nedim Malik has spawned a usable entity class 'ix_couch' with model 'models/props/cs_militia/couch.mdl'.
[21:02:34	]Nedim Malik has used a context menu option with the name: ixusableentitycreate
[21:02:36	]John Brookly closed the 'Dropped Items' #2613 container.
[21:02:39	]John Brookly has used a context menu option with the name: remove
[21:02:43	]C24:i5.VICTOR-61 has critically hit Dugurhan Cohar dealing 8 damage (CritChance was 1.00).
[21:02:43	]Dugurhan Cohar has taken 7 damage from C24:i5.VICTOR-61.
[21:02:44	]John Brookly opened the 'Dropped Items' #2572 container.
[21:02:46	][IC] Dugurhan Cohar: Ah!
[21:02:46	]John Brookly closed the 'Dropped Items' #2572 container.
[21:02:47	]C24:i5.VICTOR-61 has critically hit Dugurhan Cohar dealing 8 damage (CritChance was 1.00).
[21:02:47	]Dugurhan Cohar has taken 7 damage from C24:i5.VICTOR-61.
[21:02:48	]C24:i5.VICTOR-61 has gained level 13 in the Yakın Dövüş skill.
[21:02:48	]C24:i5.VICTOR-61 has critically hit Dugurhan Cohar dealing 8 damage (CritChance was 1.00).
[21:02:48	]Dugurhan Cohar has taken 7 damage from C24:i5.VICTOR-61.
[21:02:49	]John Brookly has used a context menu option with the name: remove
[21:02:50	][IC] Dugurhan Cohar: Dur, yapma!
[21:02:52	]Nedim Malik has spawned 'models/props_interiors/furniture_cabinetdrawer01a.mdl'.
[21:02:56	]John Freeman opened the 'Large Metal Cabinet' #2532 container.
[21:02:57	]C24:i5.UNION-46 used command '/PM dugurhan aga 12 sp ne amk niye 12 sp verdirtiyon albert blacka?'.
[21:02:58	][LOOC] Albert Black: sp verme sınırı ne oluyor?
[21:03:01	]John Freeman closed the 'Large Metal Cabinet' #2532 container.
[21:03:02	][IC] Dugurhan Cohar: Niye yaptın ki şimdi bunu, kardeşim?
[21:03:05	]C24:i5.VICTOR-61 ran 'Use' on item 'Draw String Canvas Bag' (#8854)
[21:03:05	][LOOC] C24:i5.UNION-46: günlük sp alma sınırı işte
[21:03:13	]John Freeman ran 'take' on item 'Dayanıksız Metal Boru' (#17959)
[21:03:13	]John Freeman has gained a 'Dayanıksız Metal Boru' #17959.
[21:03:13	][LOOC] Albert Black: bi kendi cp karakterimde deneyeceğim
[21:03:13	]John Freeman ran 'take' on item 'Dayanıksız Metal Boru' (#17958)
[21:03:13	]John Freeman has gained a 'Dayanıksız Metal Boru' #17958.
[21:03:14	]Dugurhan Cohar used command '/PM C24:i5 kan tahlili'.
[21:03:14	]Nedim Malik has spawned a 'Entity [3551][stormfox_cs_lantern]'.
[21:03:17	]John Freeman ran 'take' on item 'Boş Plastik Sürahi' (#16604)
[21:03:17	]John Freeman has gained a 'Boş Plastik Sürahi' #16604.
[21:03:18	]John Brookly admin-searched the 'Large Metal Cabinet' #2040 container.
[21:03:18	]John Brookly has used a context menu option with the name: wncontainer_view
[21:03:20	][LOOC] C24:i5.UNION-46: 20 den fazla olmuyor diye biliyorum
[21:03:23	]Albert Black used command '/Radio tamam'.
[21:03:24	]John Brookly admin-closed the 'Large Metal Cabinet' #2040 container.
[21:03:28	][IC] Dugurhan Cohar: Ehm...
[21:03:30	][IC] Albert Black: Işim çıktı geleceğim geri.
[21:03:34	]John Brookly has used a context menu option with the name: wncontainer_checkowner
[21:03:34	]John Freeman used command '/Radio ne tamam?'.
[21:03:34	][IC] Dugurhan Cohar: Bir şey görülmüyor.
[21:03:39	][IC] Dugurhan Cohar: Doğal olarak.
[21:03:42	]C24:i5.UNION-46 used command '/PM albert birde 12 veerilmeyecek victorian ile konuşucağım'.
[21:03:43	]Dugurhan Cohar was just knocked out due to: hit by stunstick owned by C24:i5.VICTOR-61
[21:03:49	]John Freeman has performed the 'Craft Parçala: Boş Plastik Sürahi' action, gaining 20 experience in crafting.
[21:03:49	]John Freeman has gained a 'Plastik Çöp' #18823.
[21:03:52	]John Freeman has performed the 'Craft Parçala: Dayanıksız Metal Boru' action, gaining 50 experience in crafting.
[21:03:52	]Albert Black has gained level 7 in the Hız skill.
[21:03:56	]John Freeman has performed the 'Craft Parçala: Dayanıksız Metal Boru' action, gaining 50 experience in crafting.
[21:03:56	]John Freeman has gained a 'Hurda Metal' #18824.
[21:03:59	]John Freeman opened the 'Large Metal Cabinet' #2532 container.
[21:03:59	]C24:i5.UNION-46 used command '/PM dugurhan kanka dc gel'.
[21:04:02	]Scientist has unloaded their "Albert Black" character.
[21:04:02	]John Freeman has transferred a 'Araç Kiti' #16250 to a container with the name 'Large Metal Cabinet' #2532.
[21:04:03	]John Freeman ran 'combine' on item 'Hurda Metal' (#18820)
[21:04:06	]Scientist loaded the character 'C24:i3.VICE-66[E]'
[21:04:06	]John Freeman has transferred a 'Hurda Metal' #18822 to a container with the name 'Large Metal Cabinet' #2532.
[21:04:12	]John Freeman closed the 'Large Metal Cabinet' #2532 container.
[21:04:13	]C24:i3.VICE-66[E] used command '/Radio 10-8'.
[21:04:14	]John Freeman opened the 'Large Metal Cabinet' #2532 container.
[21:04:17	]John Freeman ran 'combine' on item 'Plastik Çöp' (#18821)
[21:04:18	]John Freeman closed the 'Large Metal Cabinet' #2532 container.
[21:04:21	]Nedim Malik has spawned a 'Entity [4598][ix_combinemonitor_tv]'.
[21:04:53	][OOC] John Freeman: siz evsiz rp mi yapıyonuz Victorian
[21:04:55	]C24:i5.UNION-46 used command '/PM vice-66 6 sp alacaksın'.
[21:04:59	]C24:i5.VICTOR-61 used command '/Radio 10-96 olarak düşündüğümüz bir 647'yi sorgulayacağım.'.
[21:05:05	]John Freeman ran 'Use' on item 'Fırın' (#16572)
[21:05:05	]Nedim Malik has spawned 'models/props_interiors/sofa_chair02.mdl'.
[21:05:12	]Nedim Malik has spawned a usable entity class 'ix_chair' with model 'models/props_interiors/sofa_chair02.mdl'.
[21:05:12	]Nedim Malik has used a context menu option with the name: ixusableentitycreate
[21:05:13	][IC] Dugurhan Cohar: Ah...
[21:05:15	][IC] Dugurhan Cohar: Nerdeyim...
[21:05:18	][OOC] Dugurhan Cohar: evet
[21:05:27	][OOC] John Freeman: ok
[21:05:27	]Nedim Malik has spawned 'models/props/cs_italy/it_mkt_table3.mdl'.
[21:05:45	]John Brookly has used a context menu option with the name: ixpropviewowner
[21:05:46	]Nedim Malik has spawned 'models/props_interiors/bed.mdl'.
[21:05:50	]C24:i3.VICE-66[E] used command '/PM 46 evet günlük sp sınırı var'.
[21:05:52	][IC] Dugurhan Cohar: Çıkart şunu, orda olduğunu biliyorum.
[21:06:03	]C24:i3.VICE-66[E] used command '/PM 46 sınırı aşmayacak şekilde veriyorum oda 8 oluyor'.
[21:06:09	]C24:i5.UNION-46 used command '/PM vice-66 VERME'.
[21:06:12	]C24:i3.VICE-66[E] used command '/PM 46 hatta sen ver'.
[21:06:13	]Nedim Malik has enabled persistence for 'models/props_interiors/bed.mdl'.
[21:06:13	]Nedim Malik has used a context menu option with the name: persist
[21:06:13	]C24:i5.UNION-46 used command '/PM VICE-66 6 ALACAKSIN'.
[21:06:13	][IC] Dugurhan Cohar: Heh, sonunda.
[21:06:15	]Nedim Malik has enabled persistence for 'models/props/cs_italy/it_mkt_table3.mdl'.
[21:06:15	]Nedim Malik has used a context menu option with the name: persist
[21:06:16	]Nedim Malik has enabled persistence for 'models/props_interiors/furniture_cabinetdrawer01a.mdl'.
[21:06:16	]Nedim Malik has used a context menu option with the name: persist
[21:06:19	][IC] Dugurhan Cohar: Neresi bura?
[21:06:21	]C24:i3.VICE-66[E] used command '/PM 46 tamam'.
[21:06:26	]C24:i3.VICE-66[E] used command '/Radio 10-7'.
[21:06:30	][IC] John Freeman: Help!
[21:06:32	]Dugurhan Cohar has used a context menu option with the name: skin
[21:06:38	][IC] Dugurhan Cohar: ...
[21:06:39	]Nedim Malik has spawned 'models/props/de_house/fireplace.mdl'.
[21:06:41	]Nedim Malik has spawned 'models/props/de_inferno/fireplace.mdl'.
[21:06:42	]C24:i5.UNION-46 used command '/PM vice-66 her hastaya 12 değil ki nerenden uyduruyon victorian bile hayır dedi 12 spleri siliyoru'.
[21:06:43	]Scientist has unloaded their "C24:i3.VICE-66[E]" character.
[21:06:44	]Nedim Malik has spawned 'models/props/hr_massive/survival_fireplace/survival_fireplace.mdl'.
[21:06:48	]John Freeman has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[21:06:51	]Scientist loaded the character 'Albert Black'
[21:06:51	][IC] C24:i5.VICTOR-61: <:: Beyinden hasar aldığın doğrulandı. ::>
[21:06:57	][IC] Dugurhan Cohar: Ah, aynen.
[21:06:59	][IC] Dugurhan Cohar: O şey.
[21:07:01	]John Freeman ran 'take' on item 'Rasyon' (#18825)
[21:07:01	]John Freeman has gained a 'Rasyon' #18825.
[21:07:04	]John Freeman ran 'Open' on item 'Rasyon' (#18825)
[21:07:04	]John Freeman has gained a 'Yapay Macun' #18826.
[21:07:04	]John Freeman has gained a 'Breen'in Suyu' #18827.
[21:07:04	]John Freeman has gained a '15 Kredi Kuponu' #18828.
[21:07:06	]Albert Black used command '/PM 46 doktora 12 hastaya 6 dedi'.
[21:07:09	][IC] C24:i5.VICTOR-61: <:: Zihinsel uygunsuzluğun bulunuyor olabilir. ::>
[21:07:10	]John Freeman ran 'Use' on item '15 Kredi Kuponu' (#18828)
[21:07:11	][IC] Dugurhan Cohar: Pek anlamam.
[21:07:12	]John Freeman has used a coupon at a ration dispenser, gaining 15 credits.
[21:07:13	]Nedim Malik has spawned 'models/props_interiors/stove02.mdl'.
[21:07:14	]Albert Black used command '/PM 46 loglardan bakabilirsin'.
[21:07:16	]John Freeman ran 'Consume' on item 'Yapay Macun' (#18826)
[21:07:16	]John Freeman has gained a 'Boş Kavanoz' #18829.
[21:07:17	]John Freeman ran 'Consume' on item 'Breen'in Suyu' (#18827)
[21:07:17	]John Freeman has gained a 'Boş Breen'in Suyu' #18830.
[21:07:19	]C24:i5.UNION-46 used command '/PM albert yok öyle demedi'.
[21:07:22	]Albert Black ran 'Open' on item 'CMRU PDA' (#15957)
[21:07:28	]Nedim Malik has spawned 'models/props_furniture/kitchen_countertop1.mdl'.
[21:07:28	]C24:i5.UNION-46 used command '/PM albert ben sordum amk'.
[21:07:37	]C24:i5.UNION-46 used command '/PM albert düpedüz yalan söyledin sen şuan sklara'.
[21:07:38	][IC] Dugurhan Cohar: Eeee.
[21:07:40	]Albert Black used command '/PM 46 bana önceden öyle demişti loglara bak'.
[21:07:44	]Dugurhan Cohar entered observer.
[21:07:44	]Dugurhan Cohar exited observer at their location.
[21:07:48	][IC] Dugurhan Cohar: Şimdi ne?
[21:07:48	][IC] C24:i5.VICTOR-61: <:: Kısaca ampute edileceksin. ::>
[21:07:50	]C24:i5.UNION-46 used command '/PM albert ya aga victoriana sordum yalanmı söyleyecek amk'.
[21:07:51	]Nedim Malik has spawned 'models/props_interiors/sink_kitchen.mdl'.
[21:08:06	]Albert Black used command '/PM 46 belki fikri değişmiştir loglara bak sivile 6, doktora 12 dedi'.
[21:08:10	]Albert Black ran 'Open' on item 'CMRU PDA' (#15957)
[21:08:12	]Nedim Malik has spawned 'models/props_furniture/kitchen_shelf1.mdl'.
[21:08:19	][IC] Dugurhan Cohar: Ne? O ne?
[21:08:21	]C24:i5.UNION-46 used command '/PM albert görev için 12 demiş aq'.
[21:08:25	][IC] Dugurhan Cohar: Am- Am...
[21:08:27	][IC] Dugurhan Cohar: Pute?
[21:08:31	][IC] C24:i5.VICTOR-61: <:: Ampute. ::>
[21:08:33	]Albert Black used command '/PM 46 görev için dediği ne'.
[21:08:33	][IC] Dugurhan Cohar: Söylemesi zor bir kelime.
[21:08:35	][IC] C24:i5.VICTOR-61: <:: Kısacası ölmek. ::>
[21:08:40	]Albert Black used command '/PM 46 görevi yapan doktor değil mi zaten'.
[21:08:41	][IC] Dugurhan Cohar: Ö-Ölmek?
[21:08:42	]C24:i5.UNION-46 used command '/PM albert sen düpedüz yalan söyledin sklara tutuklayabilirim'.
[21:08:49	][ME] Dugurhan Cohar: minik bir şok geçirir
[21:08:49	]Albert Black used command '/PM 46 görev için dediği ne'.
[21:08:58	][IC] Dugurhan Cohar: Bakın, ne isterseniz yaparım, yapmayın bunu bana.
[21:09:03	]C24:i5.UNION-46 used command '/PM albert Görevinden dolayı 12 alacaksın anlasana'.
[21:09:09	]Nedim Malik has spawned a tool_oven.
[21:09:12	][IC] Dugurhan Cohar: Size ne zararım dokundu bana, söyleyin...
[21:09:14	]Nedim Malik has used a context menu option with the name: remove
[21:09:16	][IC] C24:i5.VICTOR-61: <:: Zihinsel uygunsuzluğun olup olmadını sadece beyin tomografisinde görebiliriz. ::>
[21:09:24	]Albert Black used command '/PM 46 tamam orada morgana işlem uygulayan benim görevi yapan benim yani'.
[21:09:27	]Nedim Malik has used a context menu option with the name: remove
[21:09:31	][IC] Dugurhan Cohar: Bana saçma şeyler anlatma, ölmek istemiyorum!
[21:09:38	][IC] Dugurhan Cohar: Sana herşeyimi veririm!
[21:09:41	]C24:i5.UNION-46 used command '/PM albert kanka...'.
[21:09:43	][IC] C24:i5.VICTOR-61: <:: Saçma şeyler değil. ::>
[21:09:46	][IC] C24:i5.VICTOR-61: <:: Kurallar. ::>
[21:09:53	][ME] Dugurhan Cohar: Eski bir alie fotoğrafını uzatır, savaştan önce çekilmiş
[21:09:57	]Nedim Malik ran 'Use' on item 'Fırın' (#18831)
[21:10:06	]C24:i5.VICTOR-61 used command '/ItD masadamıdır?'.
[21:10:10	]C24:i5.UNION-46 used command '/PM albert şuan tutuklasam haklıyım biliyorsun demi'.
[21:10:11	]C24:i5.UNION-46 used the 'Destek Masası Dağıtıcısı' vendor.
[21:10:12	]Nedim Malik has spawned 'models/props_wasteland/kitchen_fridge001a.mdl'.
[21:10:16	][IT] Dugurhan Cohar: Evet, masada öylece durmakta
[21:10:25	][IC] Dugurhan Cohar: Birde, bu var! Her sivilde bulamazsın bunu.
[21:10:26	]John Freeman ran 'drop' on item 'Düz Şapka' (#18552)
[21:10:26	]John Freeman has lost a 'Düz Şapka' #18552.
[21:10:27	]Nedim Malik entered observer.
[21:10:27	]Nedim Malik exited observer at their location.
[21:10:28	]John Freeman ran 'take' on item 'Düz Şapka' (#18552)
[21:10:28	]John Freeman has gained a 'Düz Şapka' #18552.
[21:10:30	]Albert Black used command '/PM 46 görev için dediği ne orada görevi yapan ben değil miyim'.
[21:10:34	][ME] C24:i5.VICTOR-61: eline fotoğrafı alır ve fotoğrafı inceleyip masaya geri koyar.
[21:10:41	]John Brookly admin-viewed the 'Dugurhan Cohar' stash.
[21:10:41	]John Brookly has used a context menu option with the name: ixviewstash
[21:10:42	][IC] Dugurhan Cohar: Ah, kelepçeler...
[21:10:43	]John Brookly closed the 'Dugurhan Cohar' stash.
[21:10:44	]John Brookly is admin-searching Dugurhan Cohar's inventory.
[21:10:44	]John Brookly has used a context menu option with the name: ixviewinventory
[21:10:47	]John Brookly has closed Dugurhan Cohar's inventory.
[21:10:47	][IC] C24:i5.VICTOR-61: <:: Bir insanın bizim için tamamen. ::>
[21:10:51	]Nedim Malik has spawned 'models/props/cs_militia/television_console01.mdl'.
[21:10:55	][IC] C24:i5.VICTOR-61: <:: Fiziksel veya. ::>
[21:11:06	][IC] C24:i5.VICTOR-61: <:: Zihinsel bir uygunsuzluğunun olmamasını kurallar ile emrediyor. ::>
[21:11:11	]Albert Black used command '/PM 46 ?'.
[21:11:18	]John Brookly is admin-searching Dugurhan Cohar's inventory.
[21:11:18	]John Brookly has used a context menu option with the name: ixviewinventory
[21:11:19	]Nedim Malik created a stash (models/props_wasteland/kitchen_fridge001a.mdl).
[21:11:19	]Nedim Malik has used a context menu option with the name: ixcreatestash
[21:11:19	][IC] Dugurhan Cohar: Bunu gidermek için bir şey yapamaz mısınız?
[21:11:20	]C24:i5.UNION-46 used command '/PM dugurhan bir dm baksana'.
[21:11:21	]John Brookly has closed Dugurhan Cohar's inventory.
[21:11:25	]John Brookly admin-viewed the 'Dugurhan Cohar' stash.
[21:11:25	]John Brookly has used a context menu option with the name: ixviewstash
[21:11:27	]John Brookly closed the 'Dugurhan Cohar' stash.
[21:11:28	][IC] C24:i5.VICTOR-61: <:: Dediğim gibi sadece. ::>
[21:11:35	]C24:i5.UNION-46 used command '/PM albert aga görevin bittikten sonra 12 alacaktın amk'.
[21:11:38	][IC] C24:i5.VICTOR-61: <:: Beyin tomografisi. ::>
[21:11:46	][IC] Dugurhan Cohar: Bakın, tam bilmiyorum ama bu belgeye göre savaştan önce önemli biriymişim ben.
[21:11:47	]C24:i5.UNION-46 used command '/PM albert düpe düz yalan söyledin sen sklara'.
[21:11:51	]Nedim Malik ran 'Bolt' on item 'Fırın' (#18831)
[21:11:51	][IC] C24:i5.VICTOR-61: <:: Veya bir psikiyatrist. ::>
[21:11:53	]Albert Black used command '/PM 46 e tamam morgan austini iyileştirmeyi bitirdim görevim bitti'.
[21:11:54	]Nedim Malik entered observer.
[21:11:54	]Nedim Malik exited observer at their location.
[21:11:55	]Nedim Malik entered observer.
[21:12:02	][IC] Dugurhan Cohar: Beni hapsede gönderebilirsiniz, köleniz olayım!
[21:12:07	][IC] Dugurhan Cohar: Yalvarıyorum, efendim!
[21:12:09	]Nedim Malik exited observer at their location.
[21:12:10	]C24:i5.UNION-46 used command '/PM albert diğer hastalar için 12 aldın amk'.
[21:12:12	]Albert Black ran 'take' on item 'Ahşap Çubuk' (#8661)
[21:12:12	]Albert Black has gained a 'Ahşap Çubuk' #8661.
[21:12:15	][IC] C24:i5.VICTOR-61: <:: Aslında.. ::>
[21:12:19	]Wonder Of You loaded the character 'Hershel Von Shepherd'
[21:12:20	][IC] Dugurhan Cohar: Kendi çocuğunuza veya dostunuza gelseydi bu dur-.
[21:12:22	]C24:i5.UNION-46 used command '/PM albert görevin bitmeden aldın 12 yi'.
[21:12:24	]Hershel Von Shepherd is fully healed.
[21:12:24	][IC] Dugurhan Cohar: Evet! Dinliyorum...
[21:12:28	]Hershel Von Shepherd entered observer.
[21:12:30	][IC] C24:i5.VICTOR-61: <:: Stalker olabilirsin... Belki. ::>
[21:12:33	]Albert Black used command '/PM 46 tamam diğer hastalarında kanını aldım'.
[21:12:34	]Hershel Von Shepherd exited observer at their location.
[21:12:37	][IC] Dugurhan Cohar: Stalker mı... O ne?
[21:12:44	]John Brookly exited observer at their location.
[21:12:50	]Albert Black used command '/PM 46 şuan 2 tane görev bitirdim'.
[21:12:52	][IC] C24:i5.VICTOR-61: <:: Söylesem tüylerin ürperiri. ::>
[21:12:55	][IC] Dugurhan Cohar: Beni öldürme yeter!
[21:13:03	][LOOC] Dugurhan Cohar: sunucuda stalker sistemi var mı
[21:13:08	][OOC] John Freeman: bi ara aslında baskın rp si olsa iyi olur bir binın içini illegal iler yapılıyor gibi dekore ederiz sonra sk lar baskı atar falan
[21:13:12	][IC] John Brookly: Selam.
[21:13:13	][IC] Dugurhan Cohar: Her şey için hazırım!
[21:13:17	][IC] Albert Black: Selam.
[21:13:20	][IC] John Brookly: Ne yapıyorsun burada.
[21:13:21	]C24:i5.UNION-46 used command '/PM albert ya gerizekalı diyom ki görevin tüm hastaların kanını almak görevin 1 tane vardı amk her birtane kan alıp 12 sp aldın kendine buda suç'.
[21:13:27	][LOOC] C24:i5.VICTOR-61: yok ama stalker yapıyoruz öyle CK atıyoruz sanırsam karaktere eğer bir sistem varsa sıkıntı yok
[21:13:31	]C24:i5.UNION-46 used command '/PM albert şuan BOL'a ekletebilirim seni'.
[21:13:32	][OOC] John Brookly: onu dekore etmeye gerek yok, bir anti sivil yapsa yeterli
[21:13:32	][IC] Dugurhan Cohar: Stalkerda olurum, kölede.
