[12:52:57	]Lynx has connected.
[19:18:13	]C24:i1.HELIX-12 ran 'take' on item '#95926 Kimlik Kartı' (#29909)
[19:18:13	]C24:i1.HELIX-12 has gained a '#95926 Kimlik Kartı' #29909.
[19:18:15	]Tom Gatti used command '/ActSit'.
[19:18:18	]Tommy Gatti used command '/ActSitLean'.
[19:18:21	]Tommy Gatti used command '/ExitAct'.
[19:18:21	]Michael Jack used command '/PM Taklacı abi kuşların çiftleşme sistemi varmış kuşlarda deneyelimmi'.
[19:18:25	]Frank Manishek has spawned 'models/props_c17/playgroundslide01.mdl'.
[19:18:25	][IC] C24.i3.UNION-91: <:: Kelepçe varmı. ::>
[19:18:25	]Tommy Gatti used command '/ActSit'.
[19:18:28	][IC] C24.i3.UNION-91: <:: Üzerimde yok. ::>
[19:18:28	]Frank Manishek has spawned 'models/props_c17/BriefCase001a.mdl'.
[19:18:30	]Taklacı used command '/PM mich ya olum bir dur ajksdasjkdas'.
[19:18:30	][W] C24:i1.HELIX-12: <:: Konuşmasına izin ver belki bir şeyler öğrenirsin ona göre ampute et. ::>
[19:18:31	]Taklacı entered observer.
[19:18:36	]Michael Jack used command '/PM taklacı xd'.
[19:18:36	]Michael Jack used command '/CharGetUp'.
[19:18:38	]C24:i1.HELIX-12 ran 'split' on item 'Lastik Kelepçe' (#26850)
[19:18:38	]C24:i1.HELIX-12 has gained a 'Lastik Kelepçe' #29957.
[19:18:40	]C24:i1.HELIX-12 ran 'split' on item 'Lastik Kelepçe' (#26850)
[19:18:40	]C24:i1.HELIX-12 has gained a 'Lastik Kelepçe' #29958.
[19:18:42	]C24:i1.HELIX-12 ran 'drop' on item 'Lastik Kelepçe' (#29957)
[19:18:42	]C24:i1.HELIX-12 has lost a 'Lastik Kelepçe' #29957.
[19:18:43	]C24:i1.HELIX-12 ran 'drop' on item 'Lastik Kelepçe' (#29958)
[19:18:43	]C24:i1.HELIX-12 has lost a 'Lastik Kelepçe' #29958.
[19:18:44	]Frank Manishek exited observer at their location.
[19:18:45	]Taklacı exited observer at their location.
[19:18:46	]Frank Manishek has used a context menu option with the name: door_lockunlock
[19:18:48	][LOOC] C24.i3.UNION-91: kapı
[19:18:50	]Frank Manishek has used a context menu option with the name: door_lockunlock
[19:18:51	][IC] Michael Jack: Hurdacı.
[19:18:52	]Frank Manishek has used a context menu option with the name: door_lockunlock
[19:18:54	]Frank Manishek has used a context menu option with the name: door_lockunlock
[19:18:54	]Frank Manishek entered observer.
[19:18:54	][IC] Michael Jack: Ugh...
[19:18:55	]Frank Manishek exited observer at their location.
[19:19:04	]Mustafa Sandık exited observer at their location.
[19:19:13	][Y] Michael Jack: HURDACILAR TANRISI!
[19:19:16	]Taklacı entered observer.
[19:19:20	]Taklacı exited observer at their location.
[19:19:23	][Y] Michael Jack: Abey babam nerede.
[19:19:28	][IC] Frank Manishek: Hoşgeldiniz, içeri glein.
[19:19:34	][IC] Michael Jack: O... Tüm hurdacıların babası.
[19:19:34	]Taklacı entered observer.
[19:19:35	]Frederic Schopenhauer has gone afk.
[19:19:37	][IC] Michael Jack: Orospu.
[19:19:43	][IC] Michael Jack: SEN BENIM BABAMA.
[19:19:43	][IC] Frank Manishek: Birazdan gelecekler, bekleyin.
[19:19:48	][Y] Michael Jack: NAPTIN LAN BABAMA OROSPULARIN KRALI.
[19:19:50	]Frank Manishek has spawned 'models/props_junk/garbage_bag001a.mdl'.
[19:19:52	]Taklacı exited observer at their location.
[19:19:54	]Taklacı entered observer.
[19:19:54	]Taklacı exited observer at their location.
[19:19:55	]Mustafa Sandık used command '/ActSit 6'.
[19:19:55	]Frank Manishek entered observer.
[19:19:56	]Taklacı entered observer.
[19:19:56	]Frank Manishek exited observer at their location.
[19:19:58	]Mustafa Sandık used command '/ExitAct'.
[19:19:58	][IC] Michael Jack: SEN BENIM BABAMA NE CÜRRETLE DOKUNURSUN.
[19:20:01	]Mustafa Sandık used command '/ActSit 5'.
[19:20:01	]C24:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #29890.
[19:20:01	]C24:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #29889.
[19:20:01	]Enistein has unloaded their "Elazar Gül" character.
[19:20:04	]C24:i1.HELIX-12 has gained level 43 in the Silahlar skill.
[19:20:04	]C24:i1.HELIX-12 has critically hit Michael Jack dealing 15 damage (CritChance was 1.01).
[19:20:04	]Michael Jack has taken 15 damage from C24:i1.HELIX-12.
[19:20:04	]C24:i1.HELIX-12 has critically hit Michael Jack dealing 15 damage (CritChance was 1.01).
[19:20:04	]Michael Jack has taken 15 damage from C24:i1.HELIX-12.
[19:20:04	]C24:i1.HELIX-12 has critically hit Michael Jack dealing 15 damage (CritChance was 1.01).
[19:20:04	]Michael Jack has taken 15 damage from C24:i1.HELIX-12.
[19:20:04	]C24:i1.HELIX-12 has critically hit Michael Jack dealing 15 damage (CritChance was 1.01).
[19:20:04	]Michael Jack has taken 15 damage from C24:i1.HELIX-12.
[19:20:04	]C24:i1.HELIX-12 has critically hit Michael Jack dealing 15 damage (CritChance was 1.01).
[19:20:04	]Michael Jack has taken 15 damage from C24:i1.HELIX-12.
[19:20:04	]C24:i1.HELIX-12 has critically hit Michael Jack dealing 15 damage (CritChance was 1.01).
[19:20:04	]Michael Jack has taken 15 damage from C24:i1.HELIX-12.
[19:20:04	]C24:i1.HELIX-12 has critically hit Michael Jack dealing 15 damage (CritChance was 1.01).
[19:20:04	]Michael Jack was knocked unconscious and is bleeding out.
[19:20:05	][Y] Michael Jack: NAPTIN LAN BABAMA OROSPULARIN KRALI.
[19:20:05	]C24:i1.HELIX-12 has critically hit Michael Jack in the left leg dealing 0 damage (CritChance was 1.01).
[19:20:05	]C24:i1.HELIX-12 has critically hit Michael Jack in the left leg dealing 14 damage (CritChance was 1.01).
[19:20:05	]Michael Jack was killed while bleeding out.
[19:20:05	]C24:i1.HELIX-12 has killed Michael Jack with player.
[19:20:05	]Michael Jack has dropped: Boş Kavanoz (#29955); El Feneri (#29882); Açık Gri Kol Bandı (#29869); Industrial Uniform MI (#29933); Boş Breen'in Suyu (#29956);
[19:20:06	]C24:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #29889.
[19:20:06	]C24:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #29890.
[19:20:09	]Michael Jack entered observer.
[19:20:10	][IC] Frank Manishek: Birşeyi ellemeyin,.
[19:20:10	]C24:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #29890.
[19:20:10	]C24:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #21048.
[19:20:12	]Mustafa Sandık used command '/ExitAct'.
[19:20:15	]Frank Manishek entered observer.
[19:20:15	]Mustafa Sandık entered observer.
[19:20:15	]Frank Manishek exited observer at their location.
[19:20:16	]Mustafa Sandık exited observer at their location.
[19:20:17	]C24:i1.HELIX-12 used command '/CharBan Michael Jack'.
[19:20:18	]C24:i1.HELIX-12 just banned a character with the name Michael Jack '#676'
[19:20:21	]C24:i1.HELIX-12 opened the 'Dropped Items' #3734 container.
[19:20:22	][IC] Frank Manishek: Duvara geçin.
[19:20:23	]C24:i1.HELIX-12 closed the 'Dropped Items' #3734 container.
[19:20:23	]Revain (STEAM_0:1:608254786) deleted character 'Garry Jack'
[19:20:23	]The Dolap container (#3720) was set to PK HOLD.
[19:20:23	]The Large Metal Cabinet container (#3721) was set to PK HOLD.
[19:20:28	]Taklacı exited observer at their location.
[19:20:30	]Revain (STEAM_0:1:608254786) deleted character 'Michael Jack'
[19:20:31	]Taklacı entered observer.
[19:20:32	][IC] Frank Manishek: Duvarda bekleyin, pekala...
[19:20:32	]Revain loaded the character 'Harry David'
[19:20:35	]Taklacı opened the 'Dropped Items' #3734 container.
[19:20:41	]Taklacı closed the 'Dropped Items' #3734 container.
[19:20:42	]Frank Manishek ran 'RequestCp' on item 'Talep Cihazı' (#25918)
[19:20:43	]Harry David ran SAM command 'asay' with arguments: 'AGA BEN YANLISLIKLA TERZICI KARAKTERIMI SILDIM NAPICAM BEYIN'
[19:20:43	]Harry David entered observer.
[19:20:46	]C24:i1.HELIX-12 used command '/Radio Michael Jack adındaki vatandaş bir çok aykırı suçtan Amputeedilmiştir'.
[19:20:49	]C24:i1.HELIX-12 has used a context menu option with the name: remove
[19:20:54	]C24:i1.HELIX-12 has used a context menu option with the name: remove
[19:20:54	]Taklacı exited observer at their location.
[19:20:56	]Harry David ran SAM command 'asay' with arguments: 'DELI KARAKTERI SILEYIM DERKEN'
[19:20:58	]Mustafa Sandık ran SAM command 'asay' with arguments: 'nasıl yanlışlıkla siliyon aq'
[19:21:04	]Frank Manishek entered observer.
[19:21:04	]Frank Manishek exited observer at their location.
[19:21:05	]Harry David ran SAM command 'asay' with arguments: 'karakterleri karıştırdım am'
[19:21:15	]Harry David used command '/PM taklacı bende gelimmi'.
[19:21:22	]Taklacı used command '/PM har gel'.
[19:21:27	]C24.i3.UNION-91 ran 'take' on item 'Lastik Kelepçe' (#29957)
[19:21:27	]C24.i3.UNION-91 has gained a 'Lastik Kelepçe' #29957.
[19:21:35	]Revain loaded the character 'kuşş'
[19:21:37	]Frank Manishek entered observer.
[19:21:37	]kuşş entered observer.
[19:21:37	]C24.i3.UNION-91 used command '/Radio 10-7'.
[19:21:43	]kuşş exited observer at their location.
[19:21:46	]Hoo Lee Fuk banditcamp.com loaded the character 'John Brookly'
[19:21:49	]John Brookly entered observer.
[19:21:53	]Frank Manishek exited observer at their location.
[19:21:57	]C24:i1.HELIX-12 ran SAM command 'asay' with arguments: 'beyler kuş olacağınıza vatandaş olur musunuz dolu gözüksün sunucu'
[19:22:03	]Frank Manishek ran SAM command 'asay' with arguments: 'hakaten'
[19:22:03	]C24:i1.HELIX-12 ran SAM command 'asay' with arguments: 'role de katılın'
[19:22:17	][LOOC] Frank Manishek: beyler kuş olmayın 
[19:22:21	]C24:i1.HELIX-12 ran SAM command 'admin' with arguments: ''
[19:22:26	][LOOC] Taklacı: rolü bölmeyin
[19:22:27	]John Brookly ran SAM command 'asay' with arguments: 'yemek yiyip gelcem'
[19:22:30	]kuşş used command '/PM taklacı r ile sıçıyorsun haberin olsun'.
[19:22:31	]John Brookly ran SAM command 'asay' with arguments: '15 dkya'
[19:22:33	]C24:i1.HELIX-12 ran SAM command 'unadmin' with arguments: ''
[19:22:35	]kuşş used command '/PM taklacı sol ile yemek arıyorsun'.
[19:22:37	]Mustafa Sandık entered observer.
[19:22:39	]Mustafa Sandık exited observer at their location.
[19:22:39	][LOOC] Frank Manishek: ALLAHI SEVİYORSANIZ KUŞ OLMAYIN GERÇEKTEN ARTIK DAYANAMIYORUM
[19:22:43	]Tom Gatti used command '/ExitAct'.
[19:22:44	]Tommy Gatti used command '/ExitAct'.
[19:22:45	][LOOC] Taklacı: nalaka
[19:22:54	]C24:i1.HELIX-12 ran 'drop' on item '#95926 Kimlik Kartı' (#29909)
[19:22:54	]C24:i1.HELIX-12 has lost a '#95926 Kimlik Kartı' #29909.
[19:22:56	][LOOC] Frank Manishek: pekala
[19:22:57	]Tommy Gatti ran 'take' on item '#95926 Kimlik Kartı' (#29909)
[19:22:57	]Tommy Gatti has gained a '#95926 Kimlik Kartı' #29909.
[19:23:06	]Tommy Gatti ran 'Use' on item '15 Kredi Kuponu' (#29923)
[19:23:14	]Enistein created the character 'Maya Morgan'
[19:23:15	]Enistein loaded the character 'Maya Morgan'
[19:23:15	]Maya Morgan has gained a 'Açık Gri Kol Bandı' #29959.
[19:23:15	]Maya Morgan has gained a '#00131 Kimlik Kartı' #29960.
[19:23:15	]Maya Morgan has gained a 'Kırmızı Tulum' #29961.
[19:23:15	]Maya Morgan has gained a 'Yeşil tulum pantolonu' #29962.
[19:23:22	]Maya Morgan entered observer.
[19:23:22	]Maya Morgan exited observer at their location.
[19:23:22	]Maya Morgan entered observer.
[19:23:23	]Maya Morgan exited observer at their location.
[19:23:24	]kuşş used command '/PM taklacı sağ ile yemek arıyorsun abi'.
[19:23:27	]C24:i1.HELIX-12 has used a context menu option with the name: remove
[19:23:28	]kuşş entered observer.
[19:23:34	]kuşş exited observer at their location.
[19:23:45	][LOOC] Frank Manishek: beyaz şeye tıkla
[19:23:49	]kuşş used command '/PM taklacı gelsene bi şu çiftleşme olayı nasıl oluyo ona bakalım'.
[19:23:50	][LOOC] Frank Manishek: combine logolu
[19:23:55	][LOOC] C24:i1.HELIX-12: hallediyorum
[19:23:58	]kuşş used command '/PM taklacı aşırı merak ediyorum'.
[19:23:59	][LOOC] Frank Manishek: k
[19:24:01	][LOOC] C24:i1.HELIX-12: hata veriyor
[19:24:02	]Maya Morgan entered observer.
[19:24:06	]kuşş used command '/PM maya enşis'.
[19:24:10	]Maya Morgan used command '/Reply hayır kuş geçmicem'.
[19:24:12	]kuşş used command '/PM maya enis şu çiftleşmeyi nasıl yapıyoduk ya'.
[19:24:12	][LOOC] Frank Manishek: ne hatası?
[19:24:18	][LOOC] C24:i1.HELIX-12: ötüyor işte
[19:24:19	]Maya Morgan used command '/LayEgg'.
[19:24:24	]kuşş used command '/PM maya XD'.
[19:24:25	]Maya Morgan used command '/Reply layegg dene'.
[19:24:29	]kuşş used command '/LayEgg'.
[19:24:32	]Maya Morgan exited observer at their location.
[19:24:36	]Maya Morgan ran 'Equip' on item 'Açık Gri Kol Bandı' (#29959)
[19:24:41	]kuşş used command '/PM taklacı ABİ Bİ GELSENE BİRŞEY BULDUM'.
[19:24:43	]kuşş entered observer.
[19:24:53	]kuşş exited observer at their location.
[19:25:09	]kuşş used command '/LayEgg'.
[19:25:11	]kuşş used command '/LayEgg'.
[19:25:25	]λyahuska has unloaded their "Taklacı" character.
[19:25:28	]Frank Manishek entered observer.
[19:25:39	]Frank Manishek exited observer at their location.
[19:25:39	]Revain loaded the character 'Harry David'
[19:26:01	]Frank Manishek used command '/ActStand 4'.
[19:26:01	]Harry David used command '/LayEgg'.
[19:26:10	]Tommy Gatti ran 'take' on item 'Bilgisayar Parçaları' (#29963)
[19:26:10	]Tommy Gatti has gained a 'Bilgisayar Parçaları' #29963.
[19:26:12	]Frank Manishek used command '/ExitAct'.
[19:26:12	]Tommy Gatti ran 'take' on item 'Demir' (#29965)
[19:26:12	]Tommy Gatti has gained a 'Demir' #29965.
[19:26:14	]Harry David has gained level 8 in the Hız skill.
[19:26:15	]Tom Gatti ran 'take' on item 'Boş Plastik Sürahi' (#29966)
[19:26:15	]Tom Gatti has gained a 'Boş Plastik Sürahi' #29966.
[19:26:18	][ME] Frank Manishek: Yüzü kızarır
[19:26:19	]Harry David entered observer.
[19:26:28	]Harry David exited observer at their location.
[19:26:29	]Tommy Gatti ran 'take' on item 'Demir' (#29968)
[19:26:29	]Tommy Gatti has gained a 'Demir' #29968.
[19:26:31	]Tommy Gatti ran 'take' on item 'Boş Breen'in Suyu' (#29967)
[19:26:31	]Tommy Gatti has gained a 'Boş Breen'in Suyu' #29967.
[19:26:31	]C24:i1.HELIX-12 has used a context menu option with the name: remove
[19:26:32	]Tom Gatti ran 'take' on item 'Bitki Saksısı' (#29970)
[19:26:32	]Tom Gatti has gained a 'Bitki Saksısı' #29970.
[19:26:33	]C24:i1.HELIX-12 has used a context menu option with the name: remove
[19:26:33	][IC] Harry David: Oh selam.
[19:26:33	]C24:i1.HELIX-12 has used a context menu option with the name: remove
[19:26:35	]Tommy Gatti ran 'take' on item 'Tıbbi Direnişçi Üniforması' (#29972)
[19:26:35	]Tommy Gatti has gained a 'Tıbbi Direnişçi Üniforması' #29972.
[19:26:35	][IC] Harry David: Evet.
[19:26:38	]Tommy Gatti ran 'drop' on item 'Tıbbi Direnişçi Üniforması' (#29972)
[19:26:38	]Tommy Gatti has lost a 'Tıbbi Direnişçi Üniforması' #29972.
[19:26:38	][IC] Harry David: Evet.
[19:26:41	]Tommy Gatti ran 'take' on item 'Plastik Çöp' (#29171)
[19:26:41	]Tommy Gatti has gained a 'Plastik Çöp' #29171.
[19:26:42	]C24:i1.HELIX-12 ran SAM command 'admin' with arguments: ''
[19:26:44	][IC] Harry David: Yok yok ya katılayım.
[19:26:49	]Tommy Gatti ran 'take' on item 'Arıtıcı' (#29971)
[19:26:49	]Tommy Gatti has gained a 'Arıtıcı' #29971.
[19:26:50	]Tommy Gatti ran 'take' on item 'Çelik' (#29969)
[19:26:50	]Tommy Gatti has gained a 'Çelik' #29969.
[19:27:00	][IC] Harry David: Bekletiyor.
[19:27:03	]C24:i1.HELIX-12 ran SAM command 'unadmin' with arguments: ''
[19:27:03	][LOOC] Frank Manishek: beyaz şeye tıkla combine logolu
[19:27:03	][IC] Harry David: Heh.
[19:27:10	][IC] Harry David: Hi.
[19:27:14	]C24:i1.HELIX-12 has gained a '30rnd MP-şarjörü' #21048.
[19:27:14	]C24:i1.HELIX-12 has lost a '30rnd MP-şarjörü' #21040.
[19:27:17	][IC] Harry David: Oo sesiniz ne kadar ince.
[19:27:20	]Harry David is admin-searching Maya Morgan's inventory.
[19:27:20	]Harry David has used a context menu option with the name: ixviewinventory
[19:27:21	]Harry David has closed Maya Morgan's inventory.
[19:27:30	][IC] Harry David: Teşekkürler.
[19:27:33	][IC] Harry David: Isminiz neydi.
[19:27:33	]λyahuska created the character 'Kaiser Hemingway'
[19:27:34	]λyahuska loaded the character 'Kaiser Hemingway'
[19:27:34	]Kaiser Hemingway has gained a 'Açık Gri Kol Bandı' #29973.
[19:27:34	]Kaiser Hemingway has gained a '#02130 Kimlik Kartı' #29974.
[19:27:34	]Kaiser Hemingway has gained a 'Siyah Tulum' #29975.
[19:27:34	]Kaiser Hemingway has gained a 'Yeşil tulum pantolonu' #29976.
[19:27:34	]Kaiser Hemingway has gained a 'Koyu Deri Çizme' #29977.
[19:27:40	][LOOC] Harry David: sikim kalktı aga bu nasıl sesy
[19:27:44	][IC] Harry David: Benim ismimde harry.
[19:27:46	]John Brookly has gone afk.
[19:27:47	][IC] Harry David: Memnun oldum maya.
[19:27:49	][LOOC] Mustafa Sandık: EIOUJGIEUJOSGIOUJSEIOUJGSE
[19:27:53	]Frank Manishek used command '/CharDesc'.
[19:27:58	][ME] Harry David: bacakları titret
[19:27:59	]Kaiser Hemingway has given himself a armband_red.
[19:27:59	]Kaiser Hemingway has gained a 'Kırmızı işbirlikçi kol bandı' #29978.
[19:28:03	]Kaiser Hemingway ran 'Equip' on item 'Kırmızı işbirlikçi kol bandı' (#29978)
[19:28:08	][ME] Harry David: ilk defa kız gördüğü için bacakları titrer
[19:28:09	][LOOC] Frank Manishek: bişi dicem sen gercek kiz misin11
[19:28:14	][LOOC] Maya Morgan: evet
[19:28:14	]C24:i1.HELIX-12 ran 'Use' on item 'Lastik Kelepçe' (#26850)
[19:28:16	][LOOC] Harry David: olm o enis amkkk
[19:28:16	]Frank Manishek entered observer.
[19:28:17	]Frank Manishek exited observer at their location.
[19:28:19	][ME] C24:i1.HELIX-12: kelepçesini çıkartır
[19:28:20	][LOOC] Maya Morgan: AHJKLPSAN?JMÖIPSKH
[19:28:21	][LOOC] Harry David: qweqweqw
[19:28:21	][LOOC] Frank Manishek: hasiktir
[19:28:24	][ME] C24:i1.HELIX-12: kelepçeyi sert bir şekilde takar
[19:28:25	][LOOC] Maya Morgan: kontrol etti ya bide
[19:28:26	][LOOC] Mustafa Sandık: EIOJGESIOUJGIJOG
[19:28:28	][LOOC] Maya Morgan: steamden eklicekti
[19:28:34	][LOOC] Mustafa Sandık: EIOJGJIOESGE
[19:28:34	]Kaiser Hemingway has given himself a cca_diplomat.
[19:28:34	]Kaiser Hemingway has gained a 'Diplomat' #29979.
[19:28:35	]Kaiser Hemingway has given himself a cca_legs_diplomat.
[19:28:35	]Kaiser Hemingway has gained a 'Diplomat Pantolonu' #29980.
[19:28:38	][LOOC] Harry David: kesin sna yavşayacaktı
[19:28:49	][IC] Maya Morgan: ŞAĞSHIKI=AUÖSJNOAH.
[19:28:53	][IC] Harry David: Noluyo ya.
[19:28:54	][LOOC] Mustafa Sandık: enis o ses nasıl çıkıyor amq
[19:29:02	][LOOC] Harry David: seni siksem öyle ses çıkmaz aq
[19:29:03	]Kaiser Hemingway has given himself a shoes_black_shoes.
[19:29:03	]Kaiser Hemingway has gained a 'Siyah ayakkabılar' #29981.
[19:29:07	][LOOC] Mustafa Sandık: EIJOGIUJOSEIUJOGSEIJOG
[19:29:14	]Kaiser Hemingway has given himself a hands_tipless_gloves.
[19:29:14	]Kaiser Hemingway has gained a 'Uçsuz Eldivenler' #29982.
[19:29:15	][LOOC] Frank Manishek: adam bilgisayar mühendisliği okuyor adam okulun okumşu becermiş bişeyler
[19:29:16	]Kaiser Hemingway ran 'drop' on item 'Uçsuz Eldivenler' (#29982)
[19:29:16	]Kaiser Hemingway has lost a 'Uçsuz Eldivenler' #29982.
[19:29:20	]Kaiser Hemingway ran 'take' on item 'Uçsuz Eldivenler' (#29982)
[19:29:20	]Kaiser Hemingway has gained a 'Uçsuz Eldivenler' #29982.
[19:29:22	][IC] Harry David: Offffffffff.
[19:29:25	][IC] Harry David: Aklıma birşey geldi.
[19:29:32	][IC] Harry David: Dayı.
[19:29:35	][IC] Harry David: Ne diyorsun.
