[00:03:00	]Recik has connected.
[16:27:48	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:27:50	]C17:RCT.YELLO-57 has given himself a usp.
[16:27:50	]C17:RCT.YELLO-57 has gained a 'USP-45' #3244.
[16:27:52	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the stomach dealing 10 damage (CritChance was 0.92).
[16:27:52	]C17:RCT.YELLO-57 has taken 10 damage from C17:RCT.YELLO-08.
[16:27:54	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 10 damage (CritChance was 0.92).
[16:27:54	]C17:RCT.YELLO-57 has taken 10 damage from C17:RCT.YELLO-08.
[16:27:55	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 10 damage (CritChance was 0.92).
[16:27:55	]C17:RCT.YELLO-57 has taken 10 damage from C17:RCT.YELLO-08.
[16:27:59	]C17:RCT.YELLO-57 ran SAM command 'hp' with arguments: '^' '100'
[16:28:02	]C17:RCT.YELLO-57 is fully healed.
[16:28:06	]C17:RCT.YELLO-57 has given himself a oldrevolver.
[16:28:06	]C17:RCT.YELLO-57 has gained a 'Popper' #3245.
[16:28:07	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the left leg dealing 3 damage (CritChance was 0.92).
[16:28:07	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:28:11	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the head dealing 11 damage (CritChance was 0.92).
[16:28:11	]C17:RCT.YELLO-57 has taken 11 damage from C17:RCT.YELLO-08.
[16:28:23	]C17:RCT.YELLO-57 ran 'Equip' on item 'Popper' (#3245)
[16:28:35	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 43 damage (CritChance was 1.01).
[16:28:35	]C17:RCT.YELLO-57 has taken 43 damage from C17:RCT.YELLO-08.
[16:28:58	]C17:RCT.YELLO-57 ran 'drop' on item 'MP7A1' (#3036)
[16:28:58	]C17:RCT.YELLO-57 has lost a 'MP7A1' #3036.
[16:29:00	]C17:RCT.YELLO-57 ran 'drop' on item 'Sub-machinegun Bullets' (#3062)
[16:29:00	]C17:RCT.YELLO-57 has lost a 'Sub-machinegun Bullets' #3062.
[16:29:01	]C17:RCT.YELLO-57 ran 'combine' on item '30rnd MP-magazine' (#3039)
[16:29:25	]C17:RCT.YELLO-57 has given himself a magazine_popper_6rnd.
[16:29:25	]C17:RCT.YELLO-57 has gained a '6rnd Popper-magazine' #3246.
[16:29:26	]C17:RCT.YELLO-57 has given himself a magazine_popper_6rnd.
[16:29:26	]C17:RCT.YELLO-57 has gained a '6rnd Popper-magazine' #3247.
[16:29:26	]C17:RCT.YELLO-57 has given himself a magazine_popper_6rnd.
[16:29:26	]C17:RCT.YELLO-57 has gained a '6rnd Popper-magazine' #3248.
[16:29:33	]C17:RCT.YELLO-57 has given himself a bullets_357.
[16:29:34	]C17:RCT.YELLO-57 has gained a '357 Rounds' #3249.
[16:29:34	]C17:RCT.YELLO-57 has given himself a bullets_357.
[16:29:34	]C17:RCT.YELLO-57 has gained a '357 Rounds' #3250.
[16:29:35	]C17:RCT.YELLO-57 has given himself a bullets_357.
[16:29:35	]C17:RCT.YELLO-57 has gained a '357 Rounds' #3251.
[16:29:36	]C17:RCT.YELLO-57 ran 'combine' on item '6rnd Popper-magazine' (#3248)
[16:29:37	]C17:RCT.YELLO-57 ran 'combine' on item '6rnd Popper-magazine' (#3247)
[16:29:38	]C17:RCT.YELLO-57 ran 'combine' on item '6rnd Popper-magazine' (#3246)
[16:29:38	]C17:RCT.YELLO-57 ran 'combine' on item '357 Rounds' (#3250)
[16:29:40	]C17:RCT.YELLO-57 has lost a '6rnd Popper-magazine' #3248.
[16:29:43	]C17:RCT.YELLO-57 has critically hit C17:RCT.YELLO-08 in the left leg dealing 8 damage (CritChance was 0.34).
[16:29:43	]C17:RCT.YELLO-08 has taken 8 damage from C17:RCT.YELLO-57.
[16:29:43	]C17:RCT.YELLO-08 is fully healed.
[16:29:45	]C17:RCT.YELLO-57 has hit C17:RCT.YELLO-08 in the stomach dealing 19 damage (CritChance was 0.34).
[16:29:45	]C17:RCT.YELLO-08 has taken 19 damage from C17:RCT.YELLO-57.
[16:29:45	]C17:RCT.YELLO-57 has hit C17:RCT.YELLO-08 in the chest dealing 19 damage (CritChance was 0.34).
[16:29:45	]C17:RCT.YELLO-08 has taken 19 damage from C17:RCT.YELLO-57.
[16:29:48	]C17:RCT.YELLO-08 is fully healed.
[16:29:48	]C17:RCT.YELLO-08 has spawned a oldrevolver.
[16:29:51	]C17:RCT.YELLO-08 ran 'take' on item 'Popper' (#3252)
[16:29:51	]C17:RCT.YELLO-08 has gained a 'Popper' #3252.
[16:29:52	]C17:RCT.YELLO-57 ran 'EquipUn' on item 'Popper' (#3245)
[16:29:52	]C17:RCT.YELLO-57 has gained a '6rnd Popper-magazine' #3248.
[16:29:52	]C17:RCT.YELLO-57 ran 'drop' on item 'Popper' (#3245)
[16:29:52	]C17:RCT.YELLO-57 has lost a 'Popper' #3245.
[16:29:53	]C17:RCT.YELLO-57 ran 'drop' on item '357 Rounds' (#3251)
[16:29:53	]C17:RCT.YELLO-57 has lost a '357 Rounds' #3251.
[16:29:53	]C17:RCT.YELLO-57 ran 'drop' on item '357 Rounds' (#3250)
[16:29:53	]C17:RCT.YELLO-57 has lost a '357 Rounds' #3250.
[16:29:54	]C17:RCT.YELLO-57 ran 'drop' on item '6rnd Popper-magazine' (#3248)
[16:29:54	]C17:RCT.YELLO-57 has lost a '6rnd Popper-magazine' #3248.
[16:29:54	]C17:RCT.YELLO-57 ran 'drop' on item '6rnd Popper-magazine' (#3247)
[16:29:54	]C17:RCT.YELLO-57 has lost a '6rnd Popper-magazine' #3247.
[16:29:55	]C17:RCT.YELLO-57 ran 'drop' on item '6rnd Popper-magazine' (#3246)
[16:29:55	]C17:RCT.YELLO-57 has lost a '6rnd Popper-magazine' #3246.
[16:29:57	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:29:57	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:29:59	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:30:00	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:30:01	]C17:RCT.YELLO-57 has used a context menu option with the name: collision_off
[16:30:01	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:30:02	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:30:03	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:30:10	]C17:RCT.YELLO-57 ran 'Equip' on item 'USP-45' (#3244)
[16:30:35	]C17:RCT.YELLO-57 has given himself a magazine_usp_15rnd.
[16:30:35	]C17:RCT.YELLO-57 has gained a '17rnd Usp-magazine' #3253.
[16:30:35	]C17:RCT.YELLO-08 has spawned a awp.
[16:30:36	]C17:RCT.YELLO-57 has given himself a magazine_usp_15rnd.
[16:30:36	]C17:RCT.YELLO-57 has gained a '17rnd Usp-magazine' #3255.
[16:30:36	]C17:RCT.YELLO-57 has given himself a magazine_usp_15rnd.
[16:30:37	]C17:RCT.YELLO-57 has gained a '17rnd Usp-magazine' #3256.
[16:30:43	]C17:RCT.YELLO-08 ran 'drop' on item '210mm 93R Slide' (#3243)
[16:30:43	]C17:RCT.YELLO-08 has lost a '210mm 93R Slide' #3243.
[16:30:43	]C17:RCT.YELLO-08 ran 'drop' on item '1x-2x Variable Holo' (#3242)
[16:30:43	]C17:RCT.YELLO-08 has lost a '1x-2x Variable Holo' #3242.
[16:30:44	]C17:RCT.YELLO-08 ran 'drop' on item 'BT-2 Pistol Stock' (#3241)
[16:30:44	]C17:RCT.YELLO-08 has lost a 'BT-2 Pistol Stock' #3241.
[16:30:44	]C17:RCT.YELLO-08 ran 'drop' on item '20-Round .45 USP' (#3240)
[16:30:44	]C17:RCT.YELLO-08 has lost a '20-Round .45 USP' #3240.
[16:30:45	]C17:RCT.YELLO-08 ran 'drop' on item 'Monster2 Suppressor' (#3238)
[16:30:45	]C17:RCT.YELLO-08 has lost a 'Monster2 Suppressor' #3238.
[16:30:46	]C17:RCT.YELLO-08 ran 'drop' on item 'Monolith Suppressor' (#3239)
[16:30:46	]C17:RCT.YELLO-08 has lost a 'Monolith Suppressor' #3239.
[16:30:46	]C17:RCT.YELLO-08 ran 'drop' on item '90mm USP-C Slide' (#3236)
[16:30:46	]C17:RCT.YELLO-08 has lost a '90mm USP-C Slide' #3236.
[16:30:47	]C17:RCT.YELLO-08 ran 'drop' on item '150mm Elite Slide' (#3237)
[16:30:47	]C17:RCT.YELLO-08 has lost a '150mm Elite Slide' #3237.
[16:30:47	]C17:RCT.YELLO-08 ran 'drop' on item '30-Round 9mm UMP-9' (#3228)
[16:30:47	]C17:RCT.YELLO-08 has lost a '30-Round 9mm UMP-9' #3228.
[16:30:50	]C17:RCT.YELLO-08 ran 'drop' on item 'Popper' (#3252)
[16:30:50	]C17:RCT.YELLO-08 has lost a 'Popper' #3252.
[16:30:54	]C17:RCT.YELLO-57 has given himself a bullets_pistol.
[16:30:54	]C17:RCT.YELLO-57 has gained a '9mm Pistol Bullets' #3257.
[16:30:56	]C17:RCT.YELLO-57 ran 'combine' on item '17rnd Usp-magazine' (#3253)
[16:30:56	]C17:RCT.YELLO-57 ran 'combine' on item '17rnd Usp-magazine' (#3255)
[16:30:57	]C17:RCT.YELLO-57 has lost a '17rnd Usp-magazine' #3253.
[16:31:02	]C17:RCT.YELLO-08 has spawned a usp.
[16:31:02	]C17:RCT.YELLO-57 has hit C17:RCT.YELLO-08 in the stomach dealing 6 damage (CritChance was 0.09).
[16:31:02	]C17:RCT.YELLO-08 has taken 6 damage from C17:RCT.YELLO-57.
[16:31:03	]C17:RCT.YELLO-08 ran 'take' on item 'USP-45' (#3258)
[16:31:03	]C17:RCT.YELLO-08 has gained a 'USP-45' #3258.
[16:31:05	]C17:RCT.YELLO-08 ran 'Equip' on item 'USP-45' (#3258)
[16:31:58	]C17:RCT.YELLO-08 has given himself a magazine_usp_15rnd.
[16:31:58	]C17:RCT.YELLO-08 has gained a '17rnd Usp-magazine' #3259.
[16:32:05	]C17:RCT.YELLO-08 ran 'EquipUn' on item 'USP-45' (#3258)
[16:32:28	]C17:RCT.YELLO-08 has given himself a bullets_pistol.
[16:32:28	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3260.
[16:32:29	]C17:RCT.YELLO-08 has given himself a bullets_pistol.
[16:32:29	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3261.
[16:32:29	]C17:RCT.YELLO-08 has given himself a bullets_pistol.
[16:32:29	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3262.
[16:32:30	]C17:RCT.YELLO-08 ran 'drop' on item 'USP-45' (#3258)
[16:32:30	]C17:RCT.YELLO-08 has lost a 'USP-45' #3258.
[16:32:32	]C17:RCT.YELLO-08 ran 'combine' on item '17rnd Usp-magazine' (#3259)
[16:32:33	]C17:RCT.YELLO-08 ran 'split' on item '9mm Pistol Bullets' (#3262)
[16:32:33	]C17:RCT.YELLO-08 has gained a '9mm Pistol Bullets' #3263.
[16:32:42	]C17:RCT.YELLO-57 ran SAM command 'hp' with arguments: '^' '100'
[16:32:42	]C17:RCT.YELLO-57 is fully healed.
[16:32:43	]C17:RCT.YELLO-08 ran 'take' on item 'USP-45' (#3258)
[16:32:43	]C17:RCT.YELLO-08 has gained a 'USP-45' #3258.
[16:32:45	]C17:RCT.YELLO-08 ran 'Equip' on item 'USP-45' (#3258)
[16:32:45	]C17:RCT.YELLO-08 has lost a '17rnd Usp-magazine' #3259.
[16:32:51	]C17:RCT.YELLO-57 has gained a '17rnd Usp-magazine' #3253.
[16:32:51	]C17:RCT.YELLO-57 has lost a '17rnd Usp-magazine' #3255.
[16:32:53	]C17:RCT.YELLO-57 has gained a '17rnd Usp-magazine' #3255.
[16:32:53	]C17:RCT.YELLO-57 has lost a '17rnd Usp-magazine' #3253.
[16:33:02	]C17:RCT.YELLO-57 ran 'removeMag' on item 'USP-45' (#3244)
[16:33:02	]C17:RCT.YELLO-57 has gained a '17rnd Usp-magazine' #3253.
[16:33:09	]C17:RCT.YELLO-57 has lost a '17rnd Usp-magazine' #3255.
[16:33:21	]C17:RCT.YELLO-57 ran 'removeMag' on item 'USP-45' (#3244)
[16:33:21	]C17:RCT.YELLO-57 has gained a '17rnd Usp-magazine' #3255.
[16:33:23	]C17:RCT.YELLO-57 has lost a '17rnd Usp-magazine' #3255.
[16:33:44	]C17:RCT.YELLO-57 has given himself a p2000.
[16:33:44	]C17:RCT.YELLO-57 has gained a 'H&K P2000' #3264.
[16:34:39	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 39 damage (CritChance was 0.90).
[16:34:39	]C17:RCT.YELLO-57 has taken 39 damage from C17:RCT.YELLO-08.
[16:34:48	]C17:RCT.YELLO-57 has taken 6 damage from C17:RCT.YELLO-08.
[16:34:49	]C17:RCT.YELLO-57 has taken 27 damage from C17:RCT.YELLO-08.
[16:34:50	]C17:RCT.YELLO-57 has gained a '17rnd Usp-magazine' #3255.
[16:34:50	]C17:RCT.YELLO-57 was knocked unconscious and is bleeding out.
[16:34:56	]C17:RCT.YELLO-57 used command '/CharGetUp'.
[16:34:58	]C17:RCT.YELLO-57 was killed while bleeding out.
[16:34:58	]C17:RCT.YELLO-08 has killed C17:RCT.YELLO-57 with player.
[16:35:02	]C17:RCT.YELLO-57 ran SAM command 'goto' with arguments: 'Yello-08'
[16:35:15	]C17:RCT.YELLO-57 has given himself a ump.
[16:35:17	]C17:RCT.YELLO-57 ran 'Equip' on item 'H&K P2000' (#3264)
[16:35:18	]C17:RCT.YELLO-57 ran 'drop' on item 'H&K P2000' (#3264)
[16:35:18	]C17:RCT.YELLO-57 has lost a 'H&K P2000' #3264.
[16:35:20	]C17:RCT.YELLO-57 ran 'drop' on item 'USP-45' (#3244)
[16:35:20	]C17:RCT.YELLO-57 has lost a 'USP-45' #3244.
[16:35:22	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:35:25	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:35:47	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the right arm dealing 2 damage (CritChance was 0.84).
[16:35:47	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:35:47	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the right arm dealing 2 damage (CritChance was 0.84).
[16:35:47	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:35:47	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 7 damage (CritChance was 0.84).
[16:35:47	]C17:RCT.YELLO-57 has taken 7 damage from C17:RCT.YELLO-08.
[16:35:47	]C17:RCT.YELLO-08 has hit C17:RCT.YELLO-57 in the chest dealing 4 damage (CritChance was 0.84).
[16:35:47	]C17:RCT.YELLO-57 has taken 4 damage from C17:RCT.YELLO-08.
[16:35:47	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 7 damage (CritChance was 0.84).
[16:35:47	]C17:RCT.YELLO-57 has taken 7 damage from C17:RCT.YELLO-08.
[16:35:47	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 7 damage (CritChance was 0.84).
[16:35:47	]C17:RCT.YELLO-57 has taken 7 damage from C17:RCT.YELLO-08.
[16:35:52	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the head dealing 8 damage (CritChance was 0.84).
[16:35:52	]C17:RCT.YELLO-57 has taken 8 damage from C17:RCT.YELLO-08.
[16:35:52	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the head dealing 8 damage (CritChance was 0.84).
[16:35:52	]C17:RCT.YELLO-57 has taken 8 damage from C17:RCT.YELLO-08.
[16:35:52	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the head dealing 0 damage (CritChance was 0.84).
[16:35:52	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the head dealing 8 damage (CritChance was 0.84).
[16:35:52	]C17:RCT.YELLO-57 has taken 8 damage from C17:RCT.YELLO-08.
[16:35:52	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 7 damage (CritChance was 0.84).
[16:35:52	]C17:RCT.YELLO-57 has taken 7 damage from C17:RCT.YELLO-08.
[16:35:52	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 7 damage (CritChance was 0.84).
[16:35:52	]C17:RCT.YELLO-57 has taken 7 damage from C17:RCT.YELLO-08.
[16:35:52	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the head dealing 8 damage (CritChance was 0.84).
[16:35:52	]C17:RCT.YELLO-57 has taken 8 damage from C17:RCT.YELLO-08.
[16:35:52	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 7 damage (CritChance was 0.84).
[16:35:52	]C17:RCT.YELLO-57 has taken 7 damage from C17:RCT.YELLO-08.
[16:36:04	]C17:RCT.YELLO-57 ran SAM command 'hp' with arguments: '^' '100'
[16:36:07	]C17:RCT.YELLO-57 is fully healed.
[16:36:10	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 0.84).
[16:36:10	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:36:10	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 0.84).
[16:36:10	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:36:10	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 0.84).
[16:36:10	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:36:10	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 0.84).
[16:36:10	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:36:10	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 0.84).
[16:36:10	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:36:10	]C17:RCT.YELLO-08 has hit C17:RCT.YELLO-57 in the chest dealing 6 damage (CritChance was 0.84).
[16:36:10	]C17:RCT.YELLO-57 has taken 6 damage from C17:RCT.YELLO-08.
[16:36:10	]C17:RCT.YELLO-08 has hit C17:RCT.YELLO-57 in the chest dealing 6 damage (CritChance was 0.84).
[16:36:10	]C17:RCT.YELLO-57 has taken 6 damage from C17:RCT.YELLO-08.
[16:36:10	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 0.84).
[16:36:10	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:36:17	]C17:RCT.YELLO-57 ran SAM command 'hp' with arguments: '^' '100'
[16:36:19	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the right leg dealing 3 damage (CritChance was 0.84).
[16:36:19	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:36:19	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the left arm dealing 3 damage (CritChance was 0.84).
[16:36:19	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:36:19	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the stomach dealing 9 damage (CritChance was 0.84).
[16:36:19	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:36:19	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the left arm dealing 3 damage (CritChance was 0.84).
[16:36:19	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:36:21	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the left leg dealing 3 damage (CritChance was 0.84).
[16:36:21	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:36:32	]C17:RCT.YELLO-57 has given himself a g3.
[16:36:45	]C17:RCT.YELLO-57 has given himself a g3.
[16:36:45	]C17:RCT.YELLO-57 has gained a 'G3' #3265.
[16:36:50	]C17:RCT.YELLO-57 ran SAM command 'hp' with arguments: '^' '100'
[16:36:51	]C17:RCT.YELLO-08 has hit C17:RCT.YELLO-57 in the chest dealing 21 damage (CritChance was 0.90).
[16:36:51	]C17:RCT.YELLO-57 has taken 21 damage from C17:RCT.YELLO-08.
[16:36:57	]C17:RCT.YELLO-08 has hit C17:RCT.YELLO-57 in the chest dealing 21 damage (CritChance was 0.90).
[16:36:57	]C17:RCT.YELLO-57 has taken 21 damage from C17:RCT.YELLO-08.
[16:36:57	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 34 damage (CritChance was 0.90).
[16:36:57	]C17:RCT.YELLO-57 has taken 34 damage from C17:RCT.YELLO-08.
[16:36:59	]C17:RCT.YELLO-57 ran SAM command 'hp' with arguments: '^' '100'
[16:37:02	]C17:RCT.YELLO-57 is fully healed.
[16:37:08	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the left arm dealing 3 damage (CritChance was 1.01).
[16:37:08	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:37:09	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the stomach dealing 9 damage (CritChance was 1.01).
[16:37:09	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:37:09	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the stomach dealing 9 damage (CritChance was 1.01).
[16:37:09	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:37:09	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the left leg dealing 3 damage (CritChance was 1.01).
[16:37:09	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:37:10	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the left arm dealing 3 damage (CritChance was 1.01).
[16:37:10	]C17:RCT.YELLO-57 has taken 2 damage from C17:RCT.YELLO-08.
[16:37:10	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 1.01).
[16:37:10	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:37:11	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the stomach dealing 9 damage (CritChance was 1.01).
[16:37:11	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:37:12	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the stomach dealing 9 damage (CritChance was 1.01).
[16:37:12	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:37:12	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the stomach dealing 9 damage (CritChance was 1.01).
[16:37:12	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:37:12	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the stomach dealing 9 damage (CritChance was 1.01).
[16:37:12	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:37:12	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the chest dealing 9 damage (CritChance was 1.01).
[16:37:12	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:37:12	]C17:RCT.YELLO-08 has critically hit C17:RCT.YELLO-57 in the stomach dealing 9 damage (CritChance was 1.01).
[16:37:12	]C17:RCT.YELLO-57 has taken 9 damage from C17:RCT.YELLO-08.
[16:37:14	]C17:RCT.YELLO-57 ran SAM command 'hp' with arguments: '^' '100'
[16:37:17	]C17:RCT.YELLO-57 is fully healed.
[16:37:30	]C17:RCT.YELLO-57 ran 'drop' on item 'G3' (#3265)
[16:37:30	]C17:RCT.YELLO-57 has lost a 'G3' #3265.
[16:37:32	]C17:RCT.YELLO-57 has used a context menu option with the name: remove
[16:37:33	]C17:RCT.YELLO-57 has given himself a mp5a3.
[16:37:33	]C17:RCT.YELLO-57 has gained a 'MP5A3' #3266.
[16:37:36	]C17:RCT.YELLO-57 ran 'Equip' on item 'MP5A3' (#3266)
[16:37:37	]C17:RCT.YELLO-57 has lost a '30rnd MP-magazine' #3039.
[16:37:49	]C17:RCT.YELLO-57 used command '/ToggleRaise'.
[16:37:53	]C17:RCT.YELLO-08 has given himself a go_optic_eotech.
[16:37:53	]C17:RCT.YELLO-08 has gained a 'EOTech 553 (RDS)' #3267.
[16:37:56	]C17:RCT.YELLO-57 used command '/ToggleRaise'.
[16:38:18	]C17:RCT.YELLO-08 has given himself a go_mp5_barrel_sd.
[16:38:18	]C17:RCT.YELLO-08 has gained a '550mm Whisper Barrel' #3268.
[16:38:18	]C17:RCT.YELLO-08 is fully healed.
[16:38:28	]C17:RCT.YELLO-57 has given himself a go_mp5_barrel_long.
[16:38:28	]C17:RCT.YELLO-08 has given himself a go_mp5_barrel_long.
[16:38:28	]C17:RCT.YELLO-57 has gained a '500mm Carbine Barrel' #3269.
[16:38:28	]C17:RCT.YELLO-08 has gained a '500mm Carbine Barrel' #3270.
[16:38:31	]C17:RCT.YELLO-57 has lost a '500mm Carbine Barrel' #3269.
[16:39:45	]C17:RCT.YELLO-08 has given himself a go_mp5_stock_heavy.
[16:39:45	]C17:RCT.YELLO-08 has gained a 'Heavy Stock' #3271.
[16:40:03	]C17:RCT.YELLO-57 used command '/ToggleRaise'.
[16:40:13	]C17:RCT.YELLO-57 has given himself a go_optic_eotech.
[16:40:13	]C17:RCT.YELLO-57 has gained a 'EOTech 553 (RDS)' #3272.
[16:40:18	]C17:RCT.YELLO-57 has lost a 'EOTech 553 (RDS)' #3272.
[16:40:37	]C17:RCT.YELLO-57 has given himself a go_mp5_stock_heavy.
[16:40:37	]C17:RCT.YELLO-57 has gained a 'Heavy Stock' #3273.
[16:40:41	]C17:RCT.YELLO-57 has lost a 'Heavy Stock' #3273.
[16:40:49	]C17:RCT.YELLO-57 has gained a '500mm Carbine Barrel' #3269.
[16:40:57	]C17:RCT.YELLO-57 has gained a '30rnd MP-magazine' #3039.
[16:40:57	]C17:RCT.YELLO-57 has lost a '30rnd MP-magazine' #3037.
[16:41:12	]C17:RCT.YELLO-57 has given himself a go_foregrip.
[16:41:12	]C17:RCT.YELLO-57 has gained a 'Battle Foregrip' #3274.
[16:41:13	]C17:RCT.YELLO-57 ran 'drop' on item 'MP5A3' (#3266)
