[15:05:00	]Shane Walsh has connected.
[18:03:08	]Sinyor Gordon has hit npc_headcrab_poison dealing 13 damage (CritChance was 0.42).
[18:03:10	]Sinyor Gordon has critically hit npc_headcrab_poison dealing 21 damage (CritChance was 0.42).
[18:03:11	]Wonder Of You (STEAM_0:0:210448252) has disconnected (timed out).
[18:03:13	]Sinyor Gordon has hit npc_headcrab_poison dealing 13 damage (CritChance was 0.42).
[18:03:16	]Hilbert Ritter has used a context menu option with the name: remove
[18:03:17	]Hilbert Ritter has used a context menu option with the name: remove
[18:03:26	]Hilbert Ritter has used a context menu option with the name: ignite
[18:03:31	]Hilbert Ritter has used a context menu option with the name: remove
[18:03:33	]Hilbert Ritter has spawned a 'NPC [3295][npc_vj_hl2_gman]'.
[18:03:54	]Hilbert Ritter has used a context menu option with the name: vj_pr_npc_slay
[18:04:00	]Hilbert Ritter has used a context menu option with the name: remove
[18:04:02	]Hilbert Ritter has used a context menu option with the name: remove
[18:04:03	]Sinyor Gordon has taken 2 damage from Sinyor Gordon.
[18:04:03	]Sinyor Gordon has taken 4 damage from Sinyor Gordon.
[18:04:03	]Sinyor Gordon has taken 6 damage from Sinyor Gordon.
[18:04:04	]Sinyor Gordon has taken 8 damage from Sinyor Gordon.
[18:04:04	]Hilbert Ritter has used a context menu option with the name: remove
[18:04:04	]Sinyor Gordon has taken 10 damage from Sinyor Gordon.
[18:04:04	]Sinyor Gordon has taken 12 damage from Sinyor Gordon.
[18:04:05	]Sinyor Gordon has taken 14 damage from Sinyor Gordon.
[18:04:05	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:05	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:06	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:06	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:06	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:07	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:07	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:07	]Sinyor Gordon is fully healed.
[18:04:07	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:08	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:08	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:08	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:09	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:09	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:09	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:10	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:10	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:10	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:11	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:11	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:11	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:12	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:12	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:12	]Sinyor Gordon is fully healed.
[18:04:12	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:13	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:13	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:13	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:14	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:14	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:14	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:15	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:15	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:15	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:16	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:16	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:17	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:17	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:17	]Sinyor Gordon is fully healed.
[18:04:17	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:17	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:18	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:18	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:18	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:19	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:19	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:19	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:20	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:20	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:20	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:21	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:21	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:21	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:22	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:22	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:22	]Sinyor Gordon is fully healed.
[18:04:22	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:23	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:23	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:23	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:24	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:24	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:24	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:25	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:25	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:25	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:26	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:26	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:26	]Hilbert Ritter has spawned a 'NPC [3293][npc_vj_hlr1a_houndeye]'.
[18:04:26	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:27	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:27	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:27	]Sinyor Gordon is fully healed.
[18:04:27	]Hilbert Ritter exited observer at their location.
[18:04:27	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:28	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:28	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:28	]Hilbert Ritter entered observer.
[18:04:28	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:29	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:29	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:29	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:30	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:30	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:30	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:31	]Sinyor Gordon has taken 15 damage from Sinyor Gordon.
[18:04:31	]Sinyor Gordon entered observer.
[18:04:32	]Sinyor Gordon is fully healed.
[18:04:34	]Sinyor Gordon has taken 10 damage from worldspawn.
[18:04:36	]Sinyor Gordon has taken 10 damage from worldspawn.
[18:04:37	]Sinyor Gordon is fully healed.
[18:04:38	]Sinyor Gordon exited observer at their location.
[18:04:39	]Sinyor Gordon entered observer.
[18:04:42	]Sinyor Gordon exited observer at their location.
[18:04:42	]Sinyor Gordon entered observer.
[18:04:43	]Sinyor Gordon exited observer at their location.
[18:04:44	]Sinyor Gordon entered observer.
[18:04:49	]Sinyor Gordon exited observer at their location.
[18:04:50	]Sinyor Gordon entered observer.
[18:04:50	]Sinyor Gordon exited observer at their location.
[18:04:51	]Sinyor Gordon entered observer.
[18:04:52	]Sinyor Gordon exited observer at their location.
[18:04:53	]Sinyor Gordon entered observer.
[18:04:58	]Sinyor Gordon exited observer at their location.
[18:05:03	]Sinyor Gordon entered observer.
[18:05:04	]Sinyor Gordon exited observer at their location.
[18:05:08	]Hilbert Ritter has spawned a 'Entity [3293][ix_discscanner]'.
[18:05:11	]Hilbert Ritter has spawned a 'Entity [3293][ix_scanner]'.
[18:05:13	]Sinyor Gordon (STEAM_0:1:525389834) has disconnected.
[18:05:15	]Hilbert Ritter is fully healed.
[18:06:14	]Mark Zanburg has gone afk.
[18:06:45	]Mark Zanburg used command '/ExitAct'.
[18:06:49	]Mark Zanburg is no longer afk. Total time spent AFK: 330
[18:07:27	]Mark Zanburg used command '/ActSit'.
[18:07:36	]Mark Zanburg used command '/ExitAct'.
[18:07:44	][ME] Mark Zanburg: GÜlümser.
[18:07:53	][ME] Hilbert Ritter: Sivili tarar, bir fotoğraf çeker
[18:08:12	]Mark Zanburg used command '/ActSit'.
[18:08:40	]Hilbert Ritter entered observer.
[18:08:45	]Mark Zanburg used command '/ExitAct'.
[18:08:50	]Hilbert Ritter exited observer at their location.
[18:09:26	]Victorian created the character 'Sfdsf'
[18:09:26	]Sfdsf has gained a 'Açık Gri Kol Bandı' #68220.
[18:09:26	]Sfdsf has gained a '#66702 Kimlik Kartı' #68221.
[18:09:27	]Victorian loaded the character 'Sfdsf'
[18:09:29	]Theodore Abernathy has gone afk.
[18:09:30	]Sfdsf entered observer.
[18:09:53	][IT] Mark Zanburg: E
[18:10:18	]Sfdsf exited observer at their location.
[18:10:26	]Sfdsf used command '/CharSetModel fd models/Lamarr.mdl'.
[18:10:37	]Mark Zanburg rolled 14 out of 20.
[18:10:37	]Mark Zanburg used command '/Roll'.
[18:11:04	]Sfdsf used command '/CharSetModel fd models/Zombie/Classic_torso.mdl'.
[18:11:56	][ME] Mark Zanburg: Kapıyı tutar.
[18:12:05	]Sfdsf entered observer.
[18:12:12	]Sfdsf exited observer at their location.
[18:13:16	]Mark Zanburg has taken 5 damage from Sfdsf.
[18:13:16	]Sfdsf has damaged Mark Zanburg, dealing 5 with ix_hands
[18:13:24	]Sfdsf entered observer.
[18:13:27	]Sfdsf exited observer at their location.
[18:13:30	]Sfdsf entered observer.
[18:13:36	]Sfdsf exited observer at their location.
[18:13:42	]Sfdsf entered observer.
[18:13:59	]Sfdsf exited observer at their location.
[18:14:01	]Sfdsf has taken 23 damage from worldspawn.
[18:14:13	]Sfdsf entered observer.
[18:14:17	]Sfdsf exited observer at their location.
[18:14:31	][ME] Mark Zanburg: Kapıyı tutar.
[18:14:40	]Sfdsf entered observer.
[18:15:34	]Sfdsf exited observer at their location.
[18:15:37	]Sfdsf entered observer.
[18:15:37	]Sfdsf exited observer at their location.
[18:15:39	]Sfdsf entered observer.
[18:15:51	]Sfdsf exited observer at their location.
[18:15:53	]Sfdsf entered observer.
[18:16:08	][ME] Mark Zanburg: Kapıyı tutar.
[18:16:27	]Mark Zanburg used command '/ID'.
[18:17:24	][ME] Mark Zanburg: Kapıyı tutar.
[18:17:34	]Sfdsf exited observer at their location.
[18:17:39	]Sfdsf entered observer.
[18:17:54	]Victorian (STEAM_0:0:577700614) has disconnected.
[18:18:41	]Mark Zanburg opened the 'Büyük Metal Dolap' #6555 container.
[18:18:43	]Mark Zanburg closed the 'Büyük Metal Dolap' #6555 container.
[18:19:07	][IC] Mark Zanburg: Bir gün bunların hepsi kötü bir anı olarak kalacak.
[18:19:14	][IC] Mark Zanburg: Bu saçmalık!
[18:19:17	][IC] Mark Zanburg: Aaaaaaaah!
[18:19:21	][IC] Mark Zanburg: Bu... Neredeyse mantıklıydı.
[18:19:28	][IC] Mark Zanburg: Ben bunu daha iyi ifade edemezdim.
[18:19:33	][IC] Mark Zanburg: Ben bunu daha iyi ifade edemezdim.
[18:19:36	][IC] Mark Zanburg: *Sevinçle Bağırıyor!*.
[18:19:43	][IC] Mark Zanburg: *Sevinçle Bağırıyor!*.
[18:19:52	][IC] Mark Zanburg: *Öksürme*.
[18:19:54	][IC] Mark Zanburg: *Öksürme*.
[18:19:55	][IC] Mark Zanburg: *Öksürme*.
[18:19:56	][IC] Mark Zanburg: COUGH1.
[18:19:58	][IC] Mark Zanburg: *Öksürme*.
[18:20:03	][IC] Mark Zanburg: Bu çok işe yarayacak!
[18:20:07	][IC] Mark Zanburg: Bunu hak etmek için ne yaptım?
[18:20:12	][IC] Mark Zanburg: Vay, Déjà vu.
[18:20:17	][IC] Mark Zanburg: Aman Tanrım, her yerden geliyorlar!
[18:20:21	][IC] Mark Zanburg: Bu şekilde bitmemeliydi!
[18:20:27	][IC] Mark Zanburg: Nihayet!
[18:20:34	][IC] Mark Zanburg: *Acı* Karnımdan vuruldum!
[18:20:42	][IC] Mark Zanburg: Kokusunu alıyor musun? Bu özgürlük!
[18:20:54	]Theodore Abernathy is no longer afk. Total time spent AFK: 980
[18:20:58	][IC] Mark Zanburg: Tamam, hazırım.
[18:25:54	]Theodore Abernathy has gone afk.
[18:27:49	]Mark Zanburg has gone afk.
[18:31:19	]Mark Zanburg is fully healed.
[18:43:09	]Mark Zanburg is no longer afk. Total time spent AFK: 1215
[18:44:36	]Mersa (STEAM_0:0:188549543) has disconnected.
[18:58:34	]DavşanAbi has connected.
[19:03:07	]Victorian has connected.
[19:08:21	]DavşanAbi loaded the character 'Arif Sertkesen'
[19:08:29	]Arif Sertkesen entered observer.
[19:08:29	]Arif Sertkesen exited observer at their location.
[19:08:37	]Theodore Abernathy is no longer afk. Total time spent AFK: 2860
[19:08:37	]Theodore Abernathy ran SAM command 'goto' with arguments: 'arif'
[19:09:18	]Arif Sertkesen has disabled persistence for 'models/props_combine/headcrabcannister01a.mdl'.
[19:09:18	]Arif Sertkesen has used a context menu option with the name: persist_end
[19:09:19	]Arif Sertkesen has disabled persistence for 'models/props_combine/combine_intwallunit.mdl'.
[19:09:19	]Arif Sertkesen has used a context menu option with the name: persist_end
[19:09:20	]Arif Sertkesen has used a context menu option with the name: remove
[19:09:21	]Arif Sertkesen has used a context menu option with the name: remove
[19:09:42	]Arif Sertkesen has spawned 'models/props_combine/combine_barricade_short02a.mdl'.
[19:09:47	]Arif Sertkesen has enabled persistence for 'models/props_combine/combine_barricade_short02a.mdl'.
[19:09:47	]Arif Sertkesen has used a context menu option with the name: persist
[19:09:49	]Arif Sertkesen entered observer.
[19:09:51	]Arif Sertkesen exited observer at their location.
[19:09:54	]Arif Sertkesen entered observer.
[19:10:11	]Arif Sertkesen exited observer at their location.
[19:10:13	]Arif Sertkesen entered observer.
[19:10:34	]Arif Sertkesen exited observer at their location.
[19:10:38	]Arif Sertkesen has spawned 'models/props_docks/dock01_cleat01a.mdl'.
[19:10:52	]Theodore Abernathy exited observer at their location.
[19:10:59	]Theodore Abernathy has taken 5 damage from Arif Sertkesen.
[19:11:08	]Theodore Abernathy has taken 20 damage from Theodore Abernathy.
[19:11:08	]Theodore Abernathy has taken 10 damage from Theodore Abernathy.
[19:11:08	]Theodore Abernathy has taken 10 damage from Theodore Abernathy.
[19:11:08	]Theodore Abernathy has taken 10 damage from Theodore Abernathy.
[19:11:08	]Theodore Abernathy was knocked unconscious and is bleeding out.
[19:11:11	]Theodore Abernathy was killed while bleeding out.
[19:11:11	]prop_physics has killed Theodore Abernathy with prop_physics.
[19:11:11	]Theodore Abernathy has dropped: Kahverengi Deri Çizme (#67628); Kırık Klavye (#68193); 5x Plastik Çöp (#68176); Kırmızı Tulum (#67626); Açık Gri Kol Bandı (#67624); El Feneri (#68073); Kırmızı tulum pantolonu (#67627);
[19:11:16	]Theodore Abernathy ran SAM command 'goto' with arguments: 'arif'
[19:11:21	]Theodore Abernathy has gained level 10 in the Zanaatkarlık skill.
[19:11:21	]Theodore Abernathy used command '/RefundSkills theodore'.
[19:11:23	]Theodore Abernathy opened the 'Dropped Items' #6569 container.
[19:11:23	]Theodore Abernathy has taken 5 damage from Arif Sertkesen.
[19:11:25	]Theodore Abernathy has gained a 'Kırmızı tulum pantolonu' #67627 from a container with the name 'Dropped Items' #6569.
[19:11:25	]Theodore Abernathy has gained a 'Kahverengi Deri Çizme' #67628 from a container with the name 'Dropped Items' #6569.
[19:11:26	]Theodore Abernathy has gained a 'Kırmızı Tulum' #67626 from a container with the name 'Dropped Items' #6569.
[19:11:26	]Theodore Abernathy has taken 10 damage from Arif Sertkesen.
[19:11:26	]Theodore Abernathy has gained a 'Plastik Çöp' #68176 from a container with the name 'Dropped Items' #6569.
[19:11:26	]Theodore Abernathy has gained a 'El Feneri' #68073 from a container with the name 'Dropped Items' #6569.
[19:11:27	]Theodore Abernathy has gained a 'Açık Gri Kol Bandı' #67624 from a container with the name 'Dropped Items' #6569.
[19:11:27	]Theodore Abernathy has gained a 'Kırık Klavye' #68193 from a container with the name 'Dropped Items' #6569.
[19:11:28	]Theodore Abernathy closed the 'Dropped Items' #6569 container.
[19:11:30	]Arif Sertkesen entered observer.
[19:11:31	]Theodore Abernathy has used a context menu option with the name: rb655_dissolve
[19:11:32	]Theodore Abernathy entered observer.
[19:11:38	]Arif Sertkesen exited observer at their location.
[19:11:42	]Arif Sertkesen entered observer.
[19:11:49	]Arif Sertkesen exited observer at their location.
[19:11:52	]Theodore Abernathy exited observer at their location.
[19:11:53	]Arif Sertkesen entered observer.
[19:11:55	]Arif Sertkesen exited observer at their location.
[19:11:56	]Theodore Abernathy entered observer.
[19:11:57	]Arif Sertkesen entered observer.
[19:11:58	]Theodore Abernathy exited observer at their location.
[19:12:06	]Arif Sertkesen exited observer at their location.
[19:12:07	]Arif Sertkesen entered observer.
[19:12:09	]Theodore Abernathy entered observer.
[19:12:10	]Theodore Abernathy exited observer at their location.
[19:12:13	]Theodore Abernathy entered observer.
[19:12:14	]Arif Sertkesen exited observer at their location.
[19:12:18	]Theodore Abernathy exited observer at their location.
[19:12:21	]Theodore Abernathy entered observer.
[19:12:21	]Theodore Abernathy exited observer at their location.
[19:12:21	]Arif Sertkesen entered observer.
[19:12:22	]Theodore Abernathy entered observer.
[19:12:22	]Theodore Abernathy exited observer at their location.
[19:12:22	]Theodore Abernathy entered observer.
[19:12:22	]Theodore Abernathy exited observer at their location.
[19:12:23	]Theodore Abernathy entered observer.
[19:12:27	]Theodore Abernathy exited observer at their location.
[19:12:28	]Arif Sertkesen exited observer at their location.
[19:12:31	]Arif Sertkesen entered observer.
[19:12:37	]Theodore Abernathy entered observer.
[19:12:39	]Theodore Abernathy exited observer at their location.
[19:12:42	]Theodore Abernathy ran SAM command 'hp' with arguments: '^' '100'
[19:12:42	]Arif Sertkesen exited observer at their location.
[19:12:44	]Theodore Abernathy is fully healed.
[19:12:44	]Theodore Abernathy entered observer.
[19:12:46	]Theodore Abernathy exited observer at their location.
[19:12:49	]Theodore Abernathy entered observer.
[19:12:49	]Theodore Abernathy exited observer at their location.
[19:12:58	]Theodore Abernathy used command '/RemoveLootSpawner 50'.
[19:12:59	]Arif Sertkesen entered observer.
[19:13:00	]Theodore Abernathy entered observer.
[19:13:00	]Theodore Abernathy exited observer at their location.
[19:13:04	]Theodore Abernathy entered observer.
[19:13:04	]Theodore Abernathy exited observer at their location.
[19:13:06	]Theodore Abernathy entered observer.
[19:13:07	]Arif Sertkesen has used a context menu option with the name: remove
[19:13:08	]Arif Sertkesen has used a context menu option with the name: remove
