[00:58:30	]Szaliwun has connected.
[16:07:56	]Akash Ghandi has gained a 'Złom' #31887.
[16:07:57	]Akash Ghandi ran 'take' on item 'Złom' (#31330)
[16:07:57	]Akash Ghandi has gained a 'Złom' #31330.
[16:07:58	]Akash Ghandi ran 'take' on item 'Złom' (#31911)
[16:07:58	]Akash Ghandi has gained a 'Złom' #31911.
[16:08:44	]Akash Ghandi opened the 'Schowek w Slumsach' stash.
[16:08:50	]Akash Ghandi has taken 35 zetony from their 'Schowek w Slumsach' stash (0 zetony left).
[16:08:51	]Akash Ghandi closed the 'Schowek w Slumsach' stash.
[16:09:06	]Akash Ghandi has taken 15 damage from worldspawn.
[16:09:12	]Anna White ran 'Write' on item 'THE AURORA BAR ZAPRASZA!' (#6260)
[16:09:12	]Akash Ghandi has taken 15 damage from worldspawn.
[16:09:19	]Anna White ran 'Write' on item 'ODDAJ SWOJĄ KREW JUŻ DZIŚ!' (#3448)
[16:09:57	]Akash Ghandi has gained level 12 in the Prędkość skill.
[16:10:42	]Akash Ghandi has taken 5 damage from npc_headcrab_fast.
[16:10:52	]Akash Ghandi has taken 5 damage from npc_headcrab_fast.
[16:10:55	]Akash Ghandi was knocked unconscious and is bleeding out.
[16:11:28	]Akash Ghandi has dropped: Nożyczki (#31352); 3x Kawałki szkła (#31910); Skrzynka z narzędziami (#31210); 8x Złom (#31887); 8x Złom (#31330); Latarka (#21549); 5x Pudełko gwoździ (#31904); 8x Plastik (#31331); 8x Plastik (#31261); Nożyczki (#31351); 8x Przewody (#31905); 8x Kawałki szkła (#31244); 6x Szmaty (#31083); 8x Plastik (#31906); Czarny uniform (#31046); Nożyczki (#31253); 8x Złom (#31222); 7x Plastik (#31923); Czarne luźne spodnie (#31047); 8x Plastik (#31223); 6x Złom (#31916); Buty z brązowej skóry (#31048); 5x Patyk (#31054); 8x Złom (#31911);
[16:11:28	]Akash Ghandi was just killed due to: accepting their death
[16:13:45	]Akash Ghandi opened the 'Schowek w Slumsach' stash.
[16:13:49	]Akash Ghandi ran 'split' on item 'Przewody' (#31256)
[16:13:49	]Akash Ghandi has gained a 'Przewody' #31964.
[16:13:53	]Akash Ghandi ran 'split' on item 'Plastik' (#31880)
[16:13:53	]Akash Ghandi has gained a 'Plastik' #31965.
[16:13:58	]Akash Ghandi closed the 'Schowek w Slumsach' stash.
[16:14:41	]Akash Ghandi has gained a 'Części do komputerów' #31966.
[16:15:21	]Akash Ghandi has gained a 'Części do komputerów' #31967.
[16:15:49	]Akash Ghandi has gained a 'Zniszczona lampka' #31968.
[16:17:55	]Anna White has acquired his ration, gaining 0 credits, 0 wages and a underclass_ration ration.
[16:17:58	]Akash Ghandi has gained a 'Pluszak żółwia' #31969.
[16:18:08	]Anna White ran 'take' on item 'Racja żywnościowa podklasy' (#31970)
[16:18:08	]Anna White has gained a 'Racja żywnościowa podklasy' #31970.
[16:18:15	]Akash Ghandi has gained a 'Puste opakowanie' #31971.
[16:18:35	]C24:i4.UNION-8 has turned a ration dispenser off.
[16:18:42	]Akash Ghandi has gained a 'Plastikowa skrzynka' #31972.
[16:18:46	]C24:i4.UNION-8 has turned a ration dispenser on.
[16:18:51	]Akash Ghandi has performed the 'Wytwórz Rozłóż plastikową skrzynkę' action, gaining 30 experience in crafting.
[16:18:53	]Akash Ghandi has performed the 'Wytwórz Rozłóż opakowanie' action, gaining 20 experience in crafting.
[16:18:54	]Akash Ghandi has gained a 'Szmaty' #31973.
[16:18:56	]Akash Ghandi has performed the 'Wytwórz Rozłóż pluszowego żółwia' action, gaining 20 experience in crafting.
[16:19:29	]Akash Ghandi has gained a 'Plastikowe wiadro' #31974.
[16:19:44	]Vas has connected.
[16:19:56	]Akash Ghandi has performed the 'Wytwórz Rozłóż plastikowe wiadro' action, gaining 30 experience in crafting.
[16:20:22	]Akash Ghandi has gained a 'Puste opakowanie' #31975.
[16:20:43	]Akash Ghandi has performed the 'Wytwórz Rozłóż opakowanie' action, gaining 20 experience in crafting.
[16:21:09	]Vas loaded the character 'Mount Dew'
[16:22:31	]Akash Ghandi has gained a 'Pusty kanister' #31976.
[16:23:14	]Mount Dew is fully healed.
[16:23:15	]Mount Dew used command '/ActSit 5'.
[16:23:49	]Akash Ghandi has gained a 'Pusta butelka po piwie' #31977.
[16:24:02	]Akash Ghandi has gained a 'Pusta ampułka regeneracyjna' #31978.
[16:24:03	]Akash Ghandi opened the 'Kosz' #232 container.
[16:24:05	]Akash Ghandi closed the 'Kosz' #232 container.
[16:24:15	]Akash Ghandi has performed the 'Wytwórz Rozłóż butelkę po piwie' action, gaining 20 experience in crafting.
[16:24:15	]Akash Ghandi has gained a 'Kawałki szkła' #31979.
[16:24:18	]Akash Ghandi has performed the 'Wytwórz Rozłóż pustą ampułkę leczniczą' action, gaining 20 experience in crafting.
[16:24:31	]Akash Ghandi has performed the 'Wytwórz Latarka domowej roboty' action, gaining 50 experience in crafting.
[16:24:31	]Akash Ghandi has gained a 'Latarka' #31980.
[16:25:19	]Akash Ghandi has gained a 'Puste opakowanie' #31981.
[16:26:33	]C24:i4.UNION-8 ran 'drop' on item 'Worek z tkaniny' (#31850)
[16:26:33	]C24:i4.UNION-8 has lost a 'Worek z tkaniny' #31850.
[16:26:36	]C24:i4.UNION-8 ran 'take' on item 'Worek z tkaniny' (#31850)
[16:26:36	]C24:i4.UNION-8 has gained a 'Worek z tkaniny' #31850.
[16:27:16	]C24:i4.UNION-8 used command '/Doorkick'.
[16:27:38	]Akash Ghandi opened the 'Kosz' #251 container.
[16:27:40	]Akash Ghandi closed the 'Kosz' #251 container.
[16:27:55	]Akash Ghandi has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[16:28:08	]Akash Ghandi ran 'take' on item 'Racja żywnościowa' (#31982)
[16:28:08	]Akash Ghandi has gained a 'Racja żywnościowa' #31982.
[16:28:11	]C24:i4.UNION-8 used command '/ID'.
[16:28:17	]Akash Ghandi ran 'Open' on item 'Racja żywnościowa' (#31982)
[16:28:17	]Akash Ghandi has gained a 'Syntetyczna papka' #31983.
[16:28:17	]Akash Ghandi has gained a 'Woda Breena' #31984.
[16:28:17	]Akash Ghandi has gained a 'Kupon na 15 Kredytów' #31985.
[16:28:18	]Anna White used command '/ID'.
[16:28:18	]Akash Ghandi ran 'Use' on item 'Kupon na 15 Kredytów' (#31985)
[16:28:20	]Akash Ghandi has used a coupon at a ration dispenser, gaining 15 credits.
[16:28:39	]Mount Dew przeszedł w tryb AFK.
[16:29:54	]Mount Dew nie jest już AFK. Całkowity czas spędzony AFK:  370
[16:29:59	]Mount Dew used command '/ExitAct'.
[16:30:16	]Mount Dew opened the 'Kosz' #283 container.
[16:30:18	]Mount Dew has transferred a 'Pusta puszka po wodzie Breen'a' #31483 to a container with the name 'Kosz' #283.
[16:30:20	]Mount Dew has transferred a 'Pusty słoik' #31484 to a container with the name 'Kosz' #283.
[16:30:20	]Mount Dew closed the 'Kosz' #283 container.
[16:31:11	]Akash Ghandi has gained a 'Pusty kartonik po mleku' #31986.
[16:32:15	]Akash Ghandi has gained a 'Zepsuta klawiatura' #31987.
[16:32:18	][IC] Anna White: Tfuj tatuś.
[16:32:23	]Akash Ghandi opened the 'Schowek w Slumsach' stash.
[16:32:26	]Akash Ghandi has lost a 'Zepsuta klawiatura' #31987.
[16:32:26	]Akash Ghandi has transferred a 'Zepsuta klawiatura' #31987 to a container with the name 'Schowek w Slumsach' #2126.
[16:32:29	]Akash Ghandi closed the 'Schowek w Slumsach' stash.
[16:32:32	]Akash Ghandi opened the 'Schowek w Slumsach' stash.
[16:32:37	]Akash Ghandi has given 35 zetony to their 'Schowek w Slumsach' stash (35 zetony stored now).
[16:32:39	]Akash Ghandi closed the 'Schowek w Slumsach' stash.
[16:33:43	]Akash Ghandi ran 'Consume' on item 'Woda Breena' (#31984)
[16:33:44	]Akash Ghandi has gained a 'Pusta puszka po wodzie Breen'a' #31988.
[16:34:04	]C24:i4.UNION-8 wyrzucił(-a) 2 z 20 (+0 od Percepcja).
[16:34:04	]C24:i4.UNION-8 used command '/Roll perception'.
[16:34:23	]C24:i4.UNION-8 wyrzucił(-a) 80 z 100 (+0 od Medycyna).
[16:34:23	]C24:i4.UNION-8 used command '/SkillRoll medicine'.
[16:35:00	]Szaliwun has connected.
[16:35:13	]Akash Ghandi has gained a 'Obdarta szuflada' #31989.
[16:35:31	]Akash Ghandi ran 'take' on item 'Okulary' (#16127)
[16:35:31	]Akash Ghandi has gained a 'Okulary' #16127.
[16:35:57	]Akash Ghandi has performed the 'Wytwórz Rozłóż puszkę wody Breena' action, gaining 20 experience in crafting.
[16:35:59	]Akash Ghandi has performed the 'Wytwórz Rozłóż obdartą szufladę' action, gaining 40 experience in crafting.
[16:35:59	]Akash Ghandi has gained a 'Pudełko gwoździ' #31990.
[16:35:59	]Akash Ghandi has gained a 'Połamana deska' #31991.
[16:36:01	]Akash Ghandi has performed the 'Wytwórz Rozłóż opakowanie' action, gaining 20 experience in crafting.
[16:36:04	]Akash Ghandi has performed the 'Wytwórz Rozłóż pusty karton po mleku' action, gaining 25 experience in crafting.
[16:36:53	]Akash Ghandi opened the 'Duża, publiczna metalowa szafa' #1889 container.
[16:36:55	]Akash Ghandi closed the 'Duża, publiczna metalowa szafa' #1889 container.
[16:36:56	]Akash Ghandi opened the 'Duża, publiczna metalowa szafa' #1889 container.
[16:37:00	]Akash Ghandi has taken 11 zetony from 'Duża, publiczna metalowa szafa' #1889 (0 zetony left).
[16:37:01	]Akash Ghandi closed the 'Duża, publiczna metalowa szafa' #1889 container.
[16:37:30	]Akash Ghandi has gained a 'Akumulator' #31992.
[16:37:58	]Akash Ghandi has gained a 'Pusty kubek po kawie' #31993.
[16:38:38	]Akash Ghandi has performed the 'Wytwórz Rozłóż plastikowy kubek po kawie' action, gaining 20 experience in crafting.
[16:38:50	]Akash Ghandi has gained level 13 in the Prędkość skill.
[16:38:59	]Anna White przeszedł w tryb AFK.
[16:39:12	]Akash Ghandi has taken 5 damage from npc_headcrab.
[16:39:53	]Akash Ghandi has taken 5 damage from npc_headcrab_fast.
[16:40:03	]Szaliwun (STEAM_0:1:49395145) has disconnected (timed out).
[16:42:21	]Akash Ghandi used the ''Barnaba'' smuggler.
[16:42:23	]Akash Ghandi has gained 3 zetony.
[16:42:23	]Akash Ghandi sold a 'comp_wood' to the ''Barnaba'' smuggler.
[16:42:24	]Akash Ghandi has gained 3 zetony.
[16:42:24	]Akash Ghandi sold a 'comp_wood' to the ''Barnaba'' smuggler.
[16:42:26	]Akash Ghandi has gained 12 zetony.
[16:42:26	]Akash Ghandi sold a 'comp_nails_screws' to the ''Barnaba'' smuggler.
[16:42:28	]Akash Ghandi has gained 2 zetony.
[16:42:28	]Akash Ghandi sold a 'comp_glass' to the ''Barnaba'' smuggler.
[16:42:30	]Akash Ghandi has gained 3 zetony.
[16:42:30	]Akash Ghandi sold a 'comp_cloth' to the ''Barnaba'' smuggler.
[16:42:31	]Akash Ghandi has gained 3 zetony.
[16:42:31	]Akash Ghandi sold a 'comp_cloth' to the ''Barnaba'' smuggler.
[16:42:31	]Akash Ghandi has gained 3 zetony.
[16:42:31	]Akash Ghandi sold a 'comp_cloth' to the ''Barnaba'' smuggler.
[16:42:32	]Akash Ghandi has gained 3 zetony.
[16:42:32	]Akash Ghandi sold a 'comp_cloth' to the ''Barnaba'' smuggler.
[16:42:32	]Akash Ghandi has gained 3 zetony.
[16:42:32	]Akash Ghandi sold a 'comp_cloth' to the ''Barnaba'' smuggler.
[16:42:34	]Akash Ghandi has gained 2 zetony.
[16:42:34	]Akash Ghandi sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[16:42:34	]Akash Ghandi has gained 2 zetony.
[16:42:34	]Akash Ghandi sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[16:42:35	]Akash Ghandi has gained 2 zetony.
[16:42:35	]Akash Ghandi sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[16:42:35	]Akash Ghandi has gained 2 zetony.
[16:42:35	]Akash Ghandi sold a 'comp_plastic' to the ''Barnaba'' smuggler.
[16:42:46	]Akash Ghandi used the ''Barnaba'' smuggler.
[16:42:48	][LOOC] C24:i4.UNION-8: dobra zaraz zadzwonie
[16:42:54	]Akash Ghandi bought a 'ing_vinegar' from the ''Barnaba'' smuggler for delivery to 3.
[16:42:54	]Akash Ghandi has lost 12 zetony.
[16:42:58	]Akash Ghandi bought a 'ing_vinegar' from the ''Barnaba'' smuggler for delivery to 3.
[16:42:58	]Akash Ghandi has lost 12 zetony.
[16:43:00	]Akash Ghandi bought a 'ing_flour' from the ''Barnaba'' smuggler for delivery to 3.
[16:43:00	]Akash Ghandi has lost 12 zetony.
[16:43:00	]Akash Ghandi bought a 'ing_flour' from the ''Barnaba'' smuggler for delivery to 3.
[16:43:00	]Akash Ghandi has lost 12 zetony.
[16:45:12	]PAN joda has connected.
[16:45:38	]Akash Ghandi opened the 'Schowek w Slumsach' stash.
[16:45:47	]Akash Ghandi closed the 'Schowek w Slumsach' stash.
[16:46:37	]PAN joda loaded the character 'Jones Johnson'
[16:46:57	]Akash Ghandi has gained a 'Plastikowe wiadro' #31994.
[16:47:37	]C24:i4.UNION-8 used command '/PTCreate'.
[16:47:38	]C24:i4.UNION-8 used command '/PTCreate 1'.
[16:47:44	]Akash Ghandi has performed the 'Wytwórz Rozłóż plastikowe wiadro' action, gaining 30 experience in crafting.
[16:47:44	]Akash Ghandi has gained a 'Plastik' #31995.
[16:47:48	]C24:i4.UNION-8 used command '/ActStand 4'.
[16:47:54	]Akash Ghandi ran 'drop' on item 'Części do komputerów' (#31967)
[16:47:54	]Akash Ghandi has lost a 'Części do komputerów' #31967.
[16:47:55	]Akash Ghandi ran 'drop' on item 'Części do komputerów' (#31966)
[16:47:55	]Akash Ghandi has lost a 'Części do komputerów' #31966.
[16:47:55	]Akash Ghandi ran 'drop' on item 'Zepsuta klawiatura' (#31987)
[16:47:55	]Akash Ghandi has lost a 'Zepsuta klawiatura' #31987.
[16:47:56	]Akash Ghandi ran 'drop' on item 'Zniszczona lampka' (#31968)
[16:47:56	]Akash Ghandi has lost a 'Zniszczona lampka' #31968.
[16:47:57	]Akash Ghandi ran 'drop' on item 'Pusty kanister' (#31976)
[16:47:57	]Akash Ghandi has lost a 'Pusty kanister' #31976.
[16:47:59	]Akash Ghandi ran 'combine' on item 'Walizka' (#31043)
[16:48:17	]Akash Ghandi ran 'Use' on item 'Mikser do chemii' (#31370)
[16:48:20	]Mount Dew ran 'Write' on item 'Kasyno Fortune Palace' (#7323)
[16:48:24	]Akash Ghandi has performed the 'Wytwórz Ekstrakcja akumulatora samochodowego' action, gaining 40 experience in medicine.
[16:48:24	]Akash Ghandi has gained a 'Chemikalia nierafinowane' #31996.
[16:48:33	]Jones Johnson ran 'drop' on item 'Akumulator' (#31334)
[16:48:33	]Jones Johnson has lost a 'Akumulator' #31334.
[16:48:34	]Jones Johnson ran 'drop' on item 'Patyk' (#31214)
[16:48:34	]Jones Johnson has lost a 'Patyk' #31214.
[16:48:37	]Jones Johnson ran 'drop' on item 'Akumulator' (#31341)
[16:48:37	]Jones Johnson has lost a 'Akumulator' #31341.
[16:48:39	]Jones Johnson ran 'drop' on item 'II Spotkanie Izby' (#29220)
[16:48:39	]Jones Johnson has lost a 'II Spotkanie Izby' #29220.
[16:48:46	]Pogus has connected.
[16:49:21	]Akash Ghandi opened the 'Schowek w Slumsach' stash.
[16:49:23	]Pogus loaded the character 'Binjamin Hazan'
[16:49:23	]Akash Ghandi ran 'combine' on item 'Chemikalia nierafinowane' (#31898)
[16:49:25	]Akash Ghandi closed the 'Schowek w Slumsach' stash.
[16:49:28	]Filmani (STEAM_0:1:123211715) has disconnected.
[16:49:28	]Binjamin Hazan is fully healed.
[16:50:09	]Pogus loaded the character 'C24:RCT.UNION-3'
[16:50:45	]Jones Johnson ran SAM command 'asay' with arguments: 'jak morzna zostać kombintem ??'
[16:52:24	]C24:i4.UNION-8 used command '/ExitAct'.
[16:54:07	]Dave has connected.
[16:54:25	][IC] C24:i4.UNION-8: <:: Szukasz kłopotów. ::>
[16:54:30	][IC] Jones Johnson: Nie.
[16:54:47	][IC] C24:i4.UNION-8: <:: To nie zakradaj się tak. ::>
[16:54:54	][IC] Jones Johnson: Oki.
[16:54:59	]Anna White nie jest już AFK. Całkowity czas spędzony AFK:  1255
[16:55:14	]C24:RCT.UNION-3 used command '/Radio UNION-3 10-8; 10-14'.
[16:55:22	][LOOC] Mount Dew: masz bana
[16:55:30	]C24:i4.UNION-8 used command '/Radio U-3; Interlock PT-1'.
[16:55:33	]Jones Johnson ran 'Write' on item 'Nowość' (#7248)
[16:55:37	]C24:RCT.UNION-3 used command '/Radio 10-4'.
[16:55:48	]C24:i4.UNION-8 used command '/Radio 10-20, PCS2'.
[16:55:49	]Jones Johnson ran 'Write' on item '         HARDWARE WAREHOUSE' (#7580)
[16:55:57	]C24:RCT.UNION-3 used command '/PTJoin 1'.
[16:56:38	]C24:i4.UNION-8 used command '/ActStand 4'.
[16:56:52	]Jones Johnson ran 'drop' on item 'Papieros' (#29142)
[16:56:52	]Jones Johnson has lost a 'Papieros' #29142.
[16:56:53	]Jones Johnson ran 'drop' on item 'Papieros' (#29145)
[16:56:53	]Jones Johnson has lost a 'Papieros' #29145.
[16:56:54	]Jones Johnson ran 'drop' on item 'Papieros' (#29146)
[16:56:54	]Jones Johnson has lost a 'Papieros' #29146.
[16:56:56	]Jones Johnson ran 'drop' on item 'Papieros' (#29141)
[16:56:56	]Jones Johnson has lost a 'Papieros' #29141.
[16:57:03	]Jones Johnson ran 'drop' on item 'Paczka papierosów Kombinatu' (#29138)
[16:57:03	]Jones Johnson has lost a 'Paczka papierosów Kombinatu' #29138.
[16:57:06	]Jones Johnson ran 'drop' on item 'Papieros' (#29140)
[16:57:06	]Jones Johnson has lost a 'Papieros' #29140.
[16:57:08	]Jones Johnson ran 'drop' on item 'Papieros' (#29144)
[16:57:08	]Jones Johnson has lost a 'Papieros' #29144.
[16:57:44	]Jones Johnson has gained a 'Puste opakowanie' #31997.
[16:57:49	]Jones Johnson ran 'drop' on item 'Puste opakowanie' (#31997)
[16:57:49	]Jones Johnson has lost a 'Puste opakowanie' #31997.
[16:58:04	]Jones Johnson has gained a 'Donica' #31998.
[16:58:09	]Jones Johnson opened the 'Kosz' #232 container.
[16:58:13	]Jones Johnson closed the 'Kosz' #232 container.
[16:58:29	]Jones Johnson ran 'take' on item 'II Spotkanie Izby' (#29220)
[16:58:29	]Jones Johnson has gained a 'II Spotkanie Izby' #29220.
[16:58:41	]Jones Johnson used command '/ActArrest'.
[16:58:43	]Jones Johnson used command '/ExitAct'.
[16:58:45	]Mount Dew ran 'take' on item 'Akumulator' (#31341)
[16:58:45	]Mount Dew has gained a 'Akumulator' #31341.
[16:58:47	]Mount Dew ran 'take' on item 'Akumulator' (#31334)
[16:58:47	]Mount Dew has gained a 'Akumulator' #31334.
[16:59:19	]Mount Dew opened the 'Kosz' #283 container.
[16:59:21	]Mount Dew has transferred a 'Akumulator' #31341 to a container with the name 'Kosz' #283.
[16:59:22	]Mount Dew has transferred a 'Akumulator' #31334 to a container with the name 'Kosz' #283.
[16:59:22	]Mount Dew closed the 'Kosz' #283 container.
[16:59:30	]C24:i4.UNION-8 used command '/ExitAct'.
[16:59:38	]C24:i4.UNION-8 used command '/ActStand 4'.
[16:59:47	]Jones Johnson used command '/ActSit'.
[16:59:48	]Jones Johnson used command '/ExitAct'.
[16:59:57	]Mensu (STEAM_0:0:31675788) has disconnected.
[16:59:59	]Jones Johnson used command '/ActSit'.
[17:00:07	]Jones Johnson used command '/ExitAct'.
[17:00:13	]Jones Johnson used command '/ActSit'.
[17:00:17	]Dave loaded the character 'Zachariasz Rabinovitz'
[17:00:36	]Zachariasz Rabinovitz opened the 'Szafka na dokumenty' #1372 container.
[17:00:39	]Zachariasz Rabinovitz closed the 'Szafka na dokumenty' #1372 container.
[17:00:49	]Dave (STEAM_0:0:83086785) has disconnected.
[17:00:54	]Jones Johnson used command '/ExitAct'.
[17:01:09	]Jones Johnson used command '/CharFallOver'.
[17:01:13	]Jones Johnson used command '/CharFallOver'.
[17:01:13	]Shady Prism has connected.
[17:01:13	]Jones Johnson used command '/CharGetUp'.
[17:01:14	]Jones Johnson used command '/CharGetUp'.
[17:01:15	]Jones Johnson used command '/CharGetUp'.
[17:01:48	][IC] Jones Johnson: Co ty robis ??
[17:01:52	][IC] Jones Johnson: Robisz.
[17:02:13	]Jones Johnson used command '/CharFallOver'.
[17:02:17	]Jones Johnson used command '/CharGetUp'.
[17:02:17	]Jones Johnson used command '/CharGetUp'.
[17:02:21	]Jones Johnson used command '/CharGetUp'.
[17:02:39	]Jones Johnson used command '/CharDesc Jones Johnson zrost (5'10) ma okulary ubrany na nibistkoma nibiskie oczy  '.
[17:02:43	]Jones Johnson used command '/ActWindow'.
[17:02:47	]Jones Johnson used command '/ExitAct'.
[17:02:55	]Jones Johnson used command '/ActWindow'.
[17:03:03	]Jones Johnson used command '/ExitAct'.
[17:03:13	]Jones Johnson used command '/CharFallOver'.
[17:03:35	]Jones Johnson used command '/CharGetUp'.
[17:03:48	]Shady Prism (STEAM_0:0:155545777) has disconnected.
[17:04:03	]Jones Johnson used command '/ActSit'.
[17:04:05	]Yuri "Killa" Tarkov has connected.
[17:04:07	]Jones Johnson used command '/ExitAct'.
[17:04:15	]Jones Johnson used command '/ActStand'.
[17:04:19	]Jones Johnson used command '/ExitAct'.
[17:04:59	]Yuri "Killa" Tarkov loaded the character 'C24:i2.XRAY-10'
[17:05:07	]Jones Johnson ran 'Write' on item '            THE AURORA BAR ZAPRASZA!' (#28366)
[17:05:39	]Jones Johnson has gained a 'Patyk' #31999.
[17:05:45	]Jones Johnson ran 'drop' on item 'Patyk' (#31999)
[17:05:45	]Jones Johnson has lost a 'Patyk' #31999.
[17:05:52	]Jones Johnson used command '/CharFallOver'.
[17:05:54	]Jones Johnson used command '/CharGetUp'.
[17:05:55	]Jones Johnson used command '/CharGetUp'.
