[15:04:36	]Shane Walsh has connected.
[16:15:24	]C24:i4.HELIX-86 has performed the 'Use Bandaj Rulosu' action, gaining 7 experience in medicine.
[16:15:24	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:24	]C24:CpT.KING-1 entered observer.
[16:15:24	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66087)
[16:15:24	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:25	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66087)
[16:15:25	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:27	]C24:i4.HELIX-86 ran 'give' on item 'Ağrı Kesici' (#65829)
[16:15:27	]C24:i4.HELIX-86 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[16:15:28	]C24:i4.HELIX-86 ran 'give' on item 'Ağrı Kesici' (#65829)
[16:15:28	]C24:i4.HELIX-86 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[16:15:38	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66087)
[16:15:38	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:38	]C24:i4.HELIX-86 ran 'give' on item 'Bandaj Rulosu' (#66087)
[16:15:38	]Fyodor Tarkovsky was bandaged by C24:i4.HELIX-86 for 18 HP.
[16:15:43	]C24:i4.HELIX-86 ran 'give' on item 'Ağrı Kesici' (#65830)
[16:15:43	]C24:i4.HELIX-86 has performed the 'Use Ağrı Kesici' action, gaining 25 experience in medicine.
[16:15:47	]Hilbert Ritter exited observer at their location.
[16:15:49	]C24:i4.HELIX-86 ran 'drop' on item 'Şarjör Çantası' (#41445)
[16:15:49	]C24:i4.HELIX-86 has lost a 'Şarjör Çantası' #41445.
[16:15:49	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65775.
[16:15:49	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65776.
[16:15:49	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65791.
[16:15:49	]C24:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #65778.
[16:15:53	]C24:i4.HELIX-86 ran 'take' on item 'Şarjör Çantası' (#41445)
[16:15:53	]C24:i4.HELIX-86 has gained a 'Şarjör Çantası' #41445.
[16:15:53	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65775.
[16:15:53	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65776.
[16:15:53	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65791.
[16:15:53	]C24:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #65778.
[16:15:56	]Fyodor Tarkovsky used command '/CharGetUp'.
[16:16:01	]S10/OWS.GHOST-81 has spawned 'models/props_junk/PushCart01a.mdl'.
[16:16:04	]S10/OWS.GHOST-81 has spawned 'models/props_junk/wood_crate001a.mdl'.
[16:16:06	]C24:i4.HELIX-86 used command '/Radio Fyodor diye birisini buldum'.
[16:16:12	]C24:i4.HELIX-86 used command '/Radio Nexusa geliyorum.'.
[16:16:12	]S10/OWS.GHOST-81 has fired a toolgun with the name: unbreakable
[16:16:15	]S10/OWS.GHOST-81 has enabled persistence for 'models/props_junk/wood_crate001a.mdl'.
[16:16:15	]S10/OWS.GHOST-81 has used a context menu option with the name: persist
[16:16:16	]S10/OWS.GHOST-81 has enabled persistence for 'models/props_junk/pushcart01a.mdl'.
[16:16:16	]S10/OWS.GHOST-81 has used a context menu option with the name: persist
[16:16:16	][LOOC] Fyodor Tarkovsky: abicim orda prop olmamsı gerekiyor failrp
[16:16:19	]S10/OWS.GHOST-81 has spawned 'models/props_junk/plasticbucket001a.mdl'.
[16:16:24	]Fyodor Tarkovsky is no longer unconscious from critical wounds.
[16:16:25	][IC] S10/OWS.GHOST-12: <:: Yaptım artık. ::>
[16:16:25	][LOOC] C24:i4.HELIX-86: aga ne failrp si aq
[16:16:26	]S10/OWS.GHOST-81 has enabled persistence for 'models/props_junk/plasticbucket001a.mdl'.
[16:16:26	]S10/OWS.GHOST-81 has used a context menu option with the name: persist
[16:16:29	]Fyodor Tarkovsky is no longer unconscious from critical wounds.
[16:16:34	]Fyodor Tarkovsky was just knocked out due to: hit by stunstick owned by C24:i4.HELIX-86
[16:16:36	][LOOC] S10/ORD.HURRICANE-36: bekle
[16:16:38	][LOOC] S10/ORD.HURRICANE-36: gel
[16:16:40	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:16:40	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:16:41	][IC] S10/OWS.GHOST-12: <:: Ok. ::>
[16:16:44	]Fyodor Tarkovsky used command '/CharGetUp'.
[16:16:45	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:16:47	][LOOC] S10/ORD.HURRICANE-36: cantalarını tak
[16:16:47	]Hilbert Ritter entered observer.
[16:16:54	][IC] S10/OWS.GHOST-12: <:: Seni neden kırmızı görüyorum. ::>
[16:16:56	][LOOC] S10/ORD.HURRICANE-36: iki tane cantan olacak
[16:16:56	]Hilbert Ritter exited observer at their location.
[16:16:58	]Hilbert Ritter entered observer.
[16:17:01	]Hilbert Ritter ran SAM command 'menu' with arguments: ''
[16:17:03	]S10/OWS.GHOST-81 exited observer at their location.
[16:17:05	]Enistein has unloaded their "S10/OWS.GHOST-81" character.
[16:17:07	][LOOC] S10/ORD.HURRICANE-36: cünkü maske taktığın için sklar mavi ben kırmızı gözüküyom
[16:17:09	]Enistein loaded the character 'Theodore Abernathy'
[16:17:12	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:17:12	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:17:13	]Theodore Abernathy entered observer.
[16:17:14	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:17:16	][LOOC] S10/ORD.HURRICANE-36: iki tane cantan olacak
[16:17:18	][LOOC] S10/ORD.HURRICANE-36: cantalarını tak
[16:17:21	][ME] C24:i4.HELIX-86: Kişinin durumuna bakar
[16:17:26	][IT] C24:i4.HELIX-86: Durumu?
[16:17:28	][IT] Fyodor Tarkovsky: öldü
[16:17:34	][IC] S10/OWS.GHOST-12: <:: Taktım. ::>
[16:17:38	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:17:38	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:17:38	][LOOC] C24:i4.HELIX-86: ayağına sıktım nası ölüyon
[16:17:42	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:17:44	][LOOC] S10/ORD.HURRICANE-36: ?
[16:17:45	][LOOC] C24:i4.HELIX-86: bandajda var
[16:17:46	][LOOC] Fyodor Tarkovsky: yooo baya 7 kurşun sıktın amk 
[16:17:46	]Hilbert Ritter exited observer at their location.
[16:17:46	][LOOC] S10/ORD.HURRICANE-36: takmaıssın
[16:17:47	]Hilbert Ritter entered observer.
[16:17:48	]Hilbert Ritter exited observer at their location.
[16:17:48	]Hilbert Ritter entered observer.
[16:17:49	]Hilbert Ritter exited observer at their location.
[16:17:49	]Hilbert Ritter entered observer.
[16:17:49	][LOOC] S10/ORD.HURRICANE-36: takmamıssın
[16:17:49	]Hilbert Ritter exited observer at their location.
[16:17:49	]Hilbert Ritter entered observer.
[16:17:50	]Hilbert Ritter exited observer at their location.
[16:17:50	]Hilbert Ritter entered observer.
[16:17:50	]Hilbert Ritter exited observer at their location.
[16:17:50	]Hilbert Ritter entered observer.
[16:17:50	]Hilbert Ritter exited observer at their location.
[16:17:51	][IC] S10/OWS.GHOST-12: <:: Nasıl. ::>
[16:17:51	]Hilbert Ritter entered observer.
[16:17:52	]Hilbert Ritter exited observer at their location.
[16:17:52	]Hilbert Ritter entered observer.
[16:17:53	]Hilbert Ritter exited observer at their location.
[16:17:53	][IC] S10/OWS.GHOST-12: <:: Bekle. ::>
[16:17:53	]Hilbert Ritter entered observer.
[16:17:53	][LOOC] Fyodor Tarkovsky: cerrahi işlem uygulanmadı
[16:17:54	]Hilbert Ritter exited observer at their location.
[16:17:54	]Hilbert Ritter entered observer.
[16:17:54	]Hilbert Ritter exited observer at their location.
[16:17:55	]Hilbert Ritter entered observer.
[16:17:55	]Hilbert Ritter exited observer at their location.
[16:17:56	]Hilbert Ritter entered observer.
[16:17:57	]Hilbert Ritter exited observer at their location.
[16:17:58	]Hilbert Ritter entered observer.
[16:17:58	]Hilbert Ritter exited observer at their location.
[16:17:58	][LOOC] S10/ORD.HURRICANE-36: büyük küçük iki tane çantan var
[16:17:59	]Hilbert Ritter entered observer.
[16:18:01	][LOOC] Fyodor Tarkovsky: kurşunlar içerde 
[16:18:03	][LOOC] C24:i4.HELIX-86: tamamda failrp diyon normalde senin direkt yere düşmen lazım
[16:18:03	][LOOC] S10/ORD.HURRICANE-36: onları sürükleyip takacaksın
[16:18:08	][LOOC] S10/ORD.HURRICANE-36: sağ tarafta kendini görüyorsun
[16:18:08	]Theodore Abernathy has spawned 'models/props_junk/TrashDumpster01a.mdl'.
[16:18:10	][LOOC] C24:i4.HELIX-86: sıktığım gibi
[16:18:15	][IC] S10/OWS.GHOST-12: <:: Bu sefer taktım. ::>
[16:18:16	][LOOC] C24:i4.HELIX-86: yani
[16:18:17	][IC] S10/OWS.GHOST-12: <:: Gözüküyo. ::>
[16:18:18	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:18:18	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:18:20	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:18:23	][LOOC] Fyodor Tarkovsky: aga orda prop olmaması gerekiyor normalde
[16:18:24	][LOOC] S10/ORD.HURRICANE-36: olm
[16:18:26	][LOOC] S10/ORD.HURRICANE-36: takmamıssın
[16:18:34	][LOOC] Fyodor Tarkovsky: unutmuşlar silmeyi
[16:18:35	][LOOC] C24:i4.HELIX-86: aga koymuşlar demekki ama yani bi sebebten
[16:18:36	][IC] S10/OWS.GHOST-12: <:: Gözüküyo. ::>
[16:18:38	][LOOC] S10/ORD.HURRICANE-36: envanterinde iki tane çanta var bak
[16:18:40	][LOOC] C24:i4.HELIX-86: aga tamam ama o an
[16:18:41	][LOOC] S10/ORD.HURRICANE-36: küçük ve büyük
[16:18:44	][LOOC] S10/ORD.HURRICANE-36: onları sürükleyerek
[16:18:46	]Theodore Abernathy created a 'Çöp Konteyneri' container.
[16:18:46	]Theodore Abernathy has used a context menu option with the name: wncontainer_create
[16:18:49	][LOOC] C24:i4.HELIX-86: senin genede rp ye uyman lazım şuan
[16:18:51	][LOOC] S10/ORD.HURRICANE-36: sağ taraftaki çanta yerlerine götürüp bırakcan
[16:18:54	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:18:54	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:18:59	][LOOC] Fyodor Tarkovsky: o rolun tekrarlanması gerekiyor
[16:19:00	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:19:02	]C24:CpT.KING-1 exited observer at their location.
[16:19:03	][LOOC] Fyodor Tarkovsky: yaptığın şey failrp
[16:19:04	][IC] S10/OWS.GHOST-12: <:: Yaptım. ::>
[16:19:04	]C24:CpT.KING-1 entered observer.
[16:19:06	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:19:06	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:19:07	]Theodore Abernathy has spawned 'models/props_junk/MetalBucket02a.mdl'.
[16:19:07	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:19:10	][LOOC] S10/ORD.HURRICANE-36: Yapmamıssın
[16:19:11	][LOOC] S10/ORD.HURRICANE-36: neyi yaptın
[16:19:13	][LOOC] S10/ORD.HURRICANE-36: ?
[16:19:13	]Theodore Abernathy has enabled persistence for 'models/props_junk/metalbucket02a.mdl'.
[16:19:13	]Theodore Abernathy has used a context menu option with the name: persist
[16:19:14	][LOOC] C24:i4.HELIX-86: aga başkasını çağır sorak ne failrp si
[16:19:14	]C24:CpT.KING-1 exited observer at their location.
[16:19:15	]C24:CpT.KING-1 entered observer.
[16:19:20	][LOOC] S10/ORD.HURRICANE-36: Türkçe biliyor musun
[16:19:22	]Theodore Abernathy has spawned 'models/props_junk/meathook001a.mdl'.
[16:19:22	][IC] S10/OWS.GHOST-12: <:: Nasıl gözükmüyo. ::>
[16:19:22	][LOOC] C24:i4.HELIX-86: ne yapmışımda failrp oluyo
[16:19:24	][LOOC] Fyodor Tarkovsky: kurucuylayım zaten şuan
[16:19:27	][IC] S10/OWS.GHOST-12: <:: Biliyorum. ::>
[16:19:33	]C24:CpT.KING-1 exited observer at their location.
[16:19:33	]Theodore Abernathy has enabled persistence for 'models/props_junk/meathook001a.mdl'.
[16:19:33	]Theodore Abernathy has used a context menu option with the name: persist
[16:19:34	][IC] S10/OWS.GHOST-12: <:: Götürüyorum. ::>
[16:19:36	][LOOC] Fyodor Tarkovsky: neyse tamam öldüm zaten delik deşik ettin amk
[16:19:37	][LOOC] C24:i4.HELIX-86: başkasınada sorabiliriz yani
[16:19:44	][LOOC] S10/ORD.HURRICANE-36: envanterinde büyük ve küçük canta var onları sürükleyerek sağ taraftaki çanta yerlerine götürcen
[16:19:45	]C24:CpT.KING-1 has given himself a flashlight.
[16:19:45	]C24:CpT.KING-1 has gained a 'El Feneri' #67897.
[16:19:45	][LOOC] C24:i4.HELIX-86: aga ölmemen gerekiyor
[16:19:46	][LOOC] S10/ORD.HURRICANE-36: o kadar zor değil
[16:19:47	]Fyodor Tarkovsky has dropped: Eldivenler (#63881); El Feneri (#63882); Eskimiş Kahverengi Ayakkabı (#63875); Bir Fincan Kahve (#67892); Simit (#67873); Boonie Şapkası (#63880); Siyah Hava Ceketi (#67865); Siyah pantolon (#67866);
[16:19:47	]Fyodor Tarkovsky ran SAM command 'slay' with arguments: 'fyodor'
[16:19:48	]Theodore Abernathy has spawned 'models/props_lab/kennel_physics.mdl'.
[16:19:53	][LOOC] C24:i4.HELIX-86: bruh
[16:19:55	][IC] S10/OWS.GHOST-12: <:: Heh oldu. ::>
[16:19:59	]C24:i4.HELIX-86 used command '/Radio Kaptan'.
[16:20:00	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:20:00	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:20:00	][IC] S10/OWS.GHOST-12: <:: Sanırım. ::>
[16:20:01	]Sinyor Gordon loaded the character 'Joe Rock'
[16:20:01	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:20:04	][LOOC] S10/ORD.HURRICANE-36: büyüğüde tak
[16:20:10	]C24:i4.HELIX-86 used command '/Radio Burda Fyodor diye birisini buldum'.
[16:20:15	]C24:CpT.KING-1 entered observer.
[16:20:18	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:20:18	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:20:19	]S10/OWS.GHOST-12 ran 'combine' on item 'Küçük Çanta' (#67882)
[16:20:24	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:20:27	]C24:i4.HELIX-86 used command '/Radio hücrede ve durmadığı için ayağına sıktım ve adam öldü.'.
[16:20:29	][IC] S10/OWS.GHOST-12: <:: Büyük olmuyo. ::>
[16:20:30	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:20:30	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:20:31	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:20:36	]Theodore Abernathy has fired a toolgun with the name: remover
[16:20:40	][LOOC] S10/ORD.HURRICANE-36: altta bos bolme var hani küçüğün altında
[16:20:40	]C24:i4.HELIX-86 used command '/Radio Ne yapayım?'.
[16:20:42	]Theodore Abernathy has fired a toolgun with the name: remover
[16:20:42	]Theodore Abernathy has fired a toolgun with the name: remover
[16:20:42	][LOOC] S10/ORD.HURRICANE-36: oraya götürcen
[16:20:43	]Theodore Abernathy has fired a toolgun with the name: remover
[16:20:43	]Theodore Abernathy has fired a toolgun with the name: remover
[16:20:45	]Theodore Abernathy has fired a toolgun with the name: remover
[16:20:46	]Theodore Abernathy has fired a toolgun with the name: remover
[16:20:51	]Theodore Abernathy has fired a toolgun with the name: remover
[16:20:52	]Theodore Abernathy has fired a toolgun with the name: remover
[16:20:53	]C24:i4.HELIX-86 opened the 'Dropped Items' #6520 container.
[16:20:55	]C24:CpT.KING-1 used command '/Radio Ne yapıyorsan yap bana neden soruyorsun i4?'.
[16:20:58	][IC] S10/OWS.GHOST-12: <:: Tamam onun bi altına götürüyom. ::>
[16:21:01	]S10/ORD.HURRICANE-36 is admin-searching S10/OWS.GHOST-12's inventory.
[16:21:01	]S10/ORD.HURRICANE-36 has used a context menu option with the name: ixviewinventory
[16:21:01	]C24:i4.HELIX-86 closed the 'Dropped Items' #6520 container.
[16:21:03	]S10/ORD.HURRICANE-36 has closed S10/OWS.GHOST-12's inventory.
[16:21:04	]S10/OWS.GHOST-12 ran 'combine' on item 'Küçük Çanta' (#67882)
[16:21:06	]Theodore Abernathy exited observer at their location.
[16:21:06	]C24:i4.HELIX-86 opened the 'Dropped Items' #6520 container.
[16:21:06	]C24:i4.HELIX-86 closed the 'Dropped Items' #6520 container.
[16:21:08	]C24:i4.HELIX-86 opened the 'Dropped Items' #6520 container.
[16:21:08	]C24:i4.HELIX-86 closed the 'Dropped Items' #6520 container.
[16:21:08	][LOOC] S10/ORD.HURRICANE-36: götür
[16:21:09	]Hilbert Ritter exited observer at their location.
[16:21:10	]Hilbert Ritter has taken 11 damage from worldspawn.
[16:21:11	]Hilbert Ritter entered observer.
[16:21:11	]C24:CpT.KING-1 exited observer at their location.
[16:21:12	]C24:CpT.KING-1 entered observer.
[16:21:12	]C24:i4.HELIX-86 opened the 'Dropped Items' #6520 container.
[16:21:14	]C24:CpT.KING-1 exited observer at their location.
[16:21:15	][IC] S10/OWS.GHOST-12: <:: Götürdüm olmadı. ::>
[16:21:16	]Theodore Abernathy has fired a toolgun with the name: remover
[16:21:17	]Theodore Abernathy has fired a toolgun with the name: remover
[16:21:17	]C24:i4.HELIX-86 closed the 'Dropped Items' #6520 container.
[16:21:20	]S10/ORD.HURRICANE-36 used command '/CharFallOver 1'.
[16:21:20	]S10/ORD.HURRICANE-36 has gained a '30rnd Pulse-Şarjörü' #16724.
[16:21:20	]Hilbert Ritter exited observer at their location.
[16:21:21	]C24:i4.HELIX-86 opened the 'Dropped Items' #6520 container.
[16:21:23	]C24:i4.HELIX-86 closed the 'Dropped Items' #6520 container.
[16:21:26	][LOOC] S10/ORD.HURRICANE-36: nasıl olmadı
[16:21:28	]C24:CpT.KING-1 entered observer.
[16:21:29	]Hilbert Ritter entered observer.
[16:21:29	]Hilbert Ritter exited observer at their location.
[16:21:30	]C24:CpT.KING-1 exited observer at their location.
[16:21:30	][LOOC] S10/ORD.HURRICANE-36: dalga geçmiyorsun demi
[16:21:34	][LOOC] S10/ORD.HURRICANE-36: gel yayın aç
[16:21:36	][IC] Hilbert Ritter: Çok hoş oldu la.
[16:21:36	][IC] S10/OWS.GHOST-12: <:: Hayır gerçek. ::>
[16:21:41	][IC] S10/OWS.GHOST-12: <:: Niye olmuyo. ::>
[16:21:42	]C24:i4.HELIX-86 opened the 'Dropped Items' #6520 container.
[16:21:42	]C24:i4.HELIX-86 closed the 'Dropped Items' #6520 container.
[16:21:45	]C24:i4.HELIX-86 opened the 'Dolap' #6417 container.
[16:21:45	]C24:i4.HELIX-86 closed the 'Dolap' #6417 container.
[16:21:46	]C24:i4.HELIX-86 opened the 'Dolap' #6417 container.
[16:21:46	]C24:i4.HELIX-86 closed the 'Dolap' #6417 container.
[16:21:47	]C24:i4.HELIX-86 opened the 'Dropped Items' #6520 container.
[16:21:48	]Hilbert Ritter has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[16:21:48	]Hilbert Ritter has used a context menu option with the name: ixusableentitycreate
[16:21:50	]C24:i4.HELIX-86 closed the 'Dropped Items' #6520 container.
[16:21:50	]C24:i4.HELIX-86 opened the 'Dropped Items' #6520 container.
[16:21:50	]C24:i4.HELIX-86 closed the 'Dropped Items' #6520 container.
[16:21:51	]Hilbert Ritter has spawned a usable entity class 'ix_chair' with model 'models/props_c17/furniturechair001a.mdl'.
[16:21:51	]Hilbert Ritter has used a context menu option with the name: ixusableentitycreate
[16:21:52	]C24:i4.HELIX-86 opened the 'Dropped Items' #6520 container.
[16:21:52	]Hilbert Ritter used command '/ActSit 4'.
[16:21:54	]C24:i4.HELIX-86 closed the 'Dropped Items' #6520 container.
[16:21:55	]Hilbert Ritter used command '/ActSit 4'.
[16:21:59	]Hilbert Ritter used command '/ActSit 4'.
[16:21:59	]C24:CpT.KING-1 entered observer.
[16:22:00	][LOOC] S10/ORD.HURRICANE-36: dc gel yayın aç
[16:22:07	]C24:CpT.KING-1 has disabled persistence for 'models/props_urban/fence_cover001_128.mdl'.
[16:22:07	]C24:CpT.KING-1 has used a context menu option with the name: persist_end
[16:22:08	]Hilbert Ritter entered observer.
[16:22:08	]C24:CpT.KING-1 has used a context menu option with the name: remove
[16:22:09	][IC] S10/OWS.GHOST-12: <:: Dur bekle. ::>
[16:22:12	]Joe Rock entered observer.
[16:22:12	]Hilbert Ritter exited observer at their location.
[16:22:14	]Hilbert Ritter entered observer.
[16:22:15	]Hilbert Ritter exited observer at their location.
[16:22:17	]Hilbert Ritter entered observer.
[16:22:18	]Hilbert Ritter exited observer at their location.
[16:22:20	]Hilbert Ritter entered observer.
[16:22:20	]C24:CpT.KING-1 exited observer at their location.
[16:22:21	]Theodore Abernathy entered observer.
[16:22:21	]C24:CpT.KING-1 has spawned 'models/props_urban/fence_cover001_256.mdl'.
[16:22:22	]C24:CpT.KING-1 has spawned 'models/props_urban/fence_cover001_128.mdl'.
[16:22:25	]Hilbert Ritter has used a context menu option with the name: ixpropviewowner
[16:22:28	]C24:CpT.KING-1 has spawned 'models/props_interiors/toilet.mdl'.
[16:22:29	]S10/OWS.GHOST-12 ran 'combine' on item 'Ammunition Pouch' (#67890)
[16:22:32	]Joe Rock exited observer at their location.
[16:22:56	]C24:CpT.KING-1 has spawned 'models/mosi/fallout4/props/fortifications/junkwall01.mdl'.
[16:22:58	]C24:CpT.KING-1 entered observer.
[16:23:02	]C24:CpT.KING-1 has spawned 'models/mosi/fallout4/props/fortifications/chainlink01.mdl'.
[16:23:06	]C24:CpT.KING-1 exited observer at their location.
[16:23:08	]C24:CpT.KING-1 has spawned 'models/mosi/fallout4/props/fortifications/bos/barricadeplatebend02.mdl'.
[16:23:11	]C24:CpT.KING-1 entered observer.
[16:23:12	]C24:CpT.KING-1 exited observer at their location.
[16:23:13	]C24:CpT.KING-1 entered observer.
[16:23:13	]C24:CpT.KING-1 exited observer at their location.
[16:23:14	]Hilbert Ritter exited observer at their location.
[16:23:14	]C24:CpT.KING-1 has spawned 'models/mosi/fallout4/props/fortifications/junkwalltallfree01.mdl'.
