[15:08:05	]Ender has connected.
[16:59:06	][IC] C45:i4.HELIX-86: <:: Aktif bir tehtit yani olağan ve adamda illegal eşya silah varmıydı? ::>
[16:59:13	][IC] C45:RCT.YELLO-32: <:: 10-4. ::>
[16:59:19	][IC] C45:RCT.YELLO-32: <:: Sivilleri öldürdüğünü gördüm. ::>
[16:59:22	][IC] C45:i4.HELIX-86: <:: O zaman. ::>
[16:59:23	][IC] C45:RCT.YELLO-32: <:: Bana saldırıldı. ::>
[16:59:28	]C45:i4.HELIX-86 used command '/Amputate'.
[16:59:29	]C45:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #52496.
[16:59:29	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #53173.
[16:59:34	][IC] C24:i5.UNION-61: <:: Bi sus amına koyayım. ::>
[16:59:35	][IC] C45:RCT.YELLO-32: <:: Arkadaşı wilson bulunmalı ve ampute edilmeli. ::>
[16:59:35	][IC] C45:i4.HELIX-86: <:: Şüpheli, hukuki hükmü almaya hazırlanın! ::>
[16:59:40	]C24:i5.UNION-61 has gained a '17rnd Usp-Şarjörü' #52003.
[16:59:40	]C24:i5.UNION-61 has lost a '17rnd Usp-Şarjörü' #60609.
[16:59:41	]Connor Grayson ran 'drop' on item 'Buzdolabı Kapağı' (#65704)
[16:59:41	]Connor Grayson has lost a 'Buzdolabı Kapağı' #65704.
[16:59:42	][IC] C45:RCT.YELLO-32: <:: SUS AMINA KOYDUĞUMUN. ::>
[16:59:43	]C45:RCT.YELLO-32 has critically hit Herald Zenman dealing 8 damage (CritChance was 0.94).
[16:59:43	]Herald Zenman has taken 7 damage from C45:RCT.YELLO-32.
[16:59:44	][IC] C45:i4.HELIX-86: <:: ATEŞ. ::>
[16:59:46	]C45:i4.HELIX-86 has critically hit Herald Zenman in the head dealing 0 damage (CritChance was 0.92).
[16:59:46	]C45:i4.HELIX-86 has critically hit Herald Zenman in the head dealing 210 damage (CritChance was 0.92).
[16:59:46	]C45:i4.HELIX-86 has killed Herald Zenman with player.
[16:59:46	]Herald Zenman has dropped: Talep Cihazı (#65633); Açık Gri Kol Bandı (#64267);
[16:59:49	][IC] C45:RCT.YELLO-32: <:: Haha. ::>
[16:59:50	]C45:i4.HELIX-86 has gained a '17rnd Usp-Şarjörü' #52496.
[16:59:50	]C45:i4.HELIX-86 has lost a '17rnd Usp-Şarjörü' #53173.
[16:59:51	][IC] C45:RCT.YELLO-32: <:: Haha. ::>
[16:59:51	]C24:i5.UNION-61 opened the 'Dropped Items' #6310 container.
[16:59:54	]C24:i5.UNION-61 has gained a 'Talep Cihazı' #65633 from a container with the name 'Dropped Items' #6310.
[16:59:55	][IC] C45:i4.HELIX-86: <:: Güzel. ::>
[16:59:55	]C24:i5.UNION-61 closed the 'Dropped Items' #6310 container.
[16:59:56	]C45:RCT.YELLO-32 opened the 'Dropped Items' #6310 container.
[16:59:56	]Krandlin has unloaded their "Herald Zenman" character.
[16:59:57	]C24:i5.UNION-61 ran 'drop' on item 'Talep Cihazı' (#65633)
[16:59:57	]C24:i5.UNION-61 has lost a 'Talep Cihazı' #65633.
[16:59:58	]C45:RCT.YELLO-32 closed the 'Dropped Items' #6310 container.
[17:00:00	][IC] C45:i4.HELIX-86: <:: Alın bu ibneyi. ::>
[17:00:01	]C24:i5.UNION-61 destroyed a 'Talep Cihazı' #65633.
[17:00:01	]Krandlin loaded the character 'C45:RCT.YELLO-62'
[17:00:06	][IC] C45:i4.HELIX-86: <:: Çöpe atın amına koyim. ::>
[17:00:08	][IC] S10/OWS.GHOST-93: <:: Target has failed! ::>
[17:00:10	][IC] C45:RCT.YELLO-32: <:: 10-4. ::>
[17:00:14	][IC] S10/OWS.GHOST-93: <:: Haha. ::>
[17:00:16	][LOOC] C45:RCT.YELLO-62: sonunda amq
[17:00:29	]Ellie Williams has unloaded their "C24:i5.UNION-61" character.
[17:00:33	]Ellie Williams loaded the character 'Tommy Black'
[17:00:38	]C45:i4.HELIX-86 used command '/Radio 10-7'.
[17:00:43	]Shane Walsh has unloaded their "C45:i4.HELIX-86" character.
[17:00:46	][IC] C45:RCT.YELLO-32: <:: 10-2. ::>
[17:00:54	][Y] Tommy Black: SK'lar!
[17:00:54	][IC] C45:RCT.YELLO-32: <:: Adam nereye gitti aq. ::>
[17:01:06	][LOOC] C45:RCT.YELLO-62: ceset bi süreden sonra gidiyo
[17:01:35	][IC] Tommy Black: Efendimi.
[17:01:36	][IC] C45:RCT.YELLO-32: <:: Ne var. ::>
[17:01:39	][IC] Tommy Black: B bloğun önünde.
[17:01:42	][IC] Tommy Black: Bunu buldfum.
[17:01:44	]Tommy Black ran 'drop' on item 'Identity Card Creation Device' (#65598)
[17:01:44	]Tommy Black has lost a 'Identity Card Creation Device' #65598.
[17:01:56	][IC] Tommy Black: Kart çıkarma aleti galiba bilmiyorum.
[17:01:59	]Connor Grayson opened the 'Dropped Items' #6309 container.
[17:01:59	]Connor Grayson closed the 'Dropped Items' #6309 container.
[17:02:00	]Connor Grayson opened the 'Dropped Items' #6309 container.
[17:02:06	][IC] C45:RCT.YELLO-32: <:: Bu bizim itemlerden. ::>
[17:02:10	][IC] Tommy Black: Evet.
[17:02:12	]Connor Grayson closed the 'Dropped Items' #6309 container.
[17:02:15	][IC] Tommy Black: B bloğun önünde.
[17:02:22	]Connor Grayson ran 'take' on item 'Kırık TV Monitörü' (#65516)
[17:02:22	]Connor Grayson has gained a 'Kırık TV Monitörü' #65516.
[17:02:32	][IC] C45:RCT.YELLO-32: <:: Etrafta biri varmıydı? ::>
[17:02:32	][IC] Tommy Black: Bulduğum gibi getirdiim bayadır beklıyorum.
[17:02:41	][IC] Tommy Black: Iş birlikçiliğimden dolayı ödü alıcak mıyım.
[17:02:45	][IC] Tommy Black: Ödül.
[17:02:50	][LOOC] Tommy Black: ödül*
[17:02:58	]C45:RCT.YELLO-62 ran 'take' on item 'Identity Card Creation Device' (#65598)
[17:02:58	]C45:RCT.YELLO-62 has gained a 'Identity Card Creation Device' #65598.
[17:03:01	]C45:RCT.YELLO-62 opened the 'Kanıt Deposu #3' #5727 container.
[17:03:02	][IC] Tommy Black: Efendim.
[17:03:03	]Connor Grayson ran 'take' on item 'Çiğ Headcrab Eti' (#64486)
[17:03:03	]Connor Grayson has gained a 'Çiğ Headcrab Eti' #64486.
[17:03:05	]C45:RCT.YELLO-32 used the 'Tedarikçi' vendor.
[17:03:07	][IC] Tommy Black: Iş birlikçiliğimden dolayı ödü alıcak mıyım.
[17:03:08	]Connor Grayson ran 'take' on item 'Çiğ Headcrab Eti' (#65250)
[17:03:08	]Connor Grayson has gained a 'Çiğ Headcrab Eti' #65250.
[17:03:10	]C45:RCT.YELLO-62 has transferred a 'Identity Card Creation Device' #65598 to a container with the name 'Kanıt Deposu #3' #5727.
[17:03:13	]C45:RCT.YELLO-62 closed the 'Kanıt Deposu #3' #5727 container.
[17:03:13	]C45:RCT.YELLO-62 opened the 'Kanıt Deposu #3' #5727 container.
[17:03:14	]C45:RCT.YELLO-62 closed the 'Kanıt Deposu #3' #5727 container.
[17:03:17	][LOOC] C45:RCT.YELLO-32: tablet yok aq
[17:03:19	]Connor Grayson ran 'take' on item 'Çiğ Headcrab Eti' (#65249)
[17:03:19	]Connor Grayson has gained a 'Çiğ Headcrab Eti' #65249.
[17:03:23	][IC] C45:RCT.YELLO-32: <:: Ver. ::>
[17:03:25	][LOOC] Tommy Black: tableti ollan 4 kred iyollasın la qwe
[17:03:26	][IC] C45:RCT.YELLO-32: <:: 3 puan. ::>
[17:03:31	]Tommy Black used command '/ID'.
[17:03:33	][IC] C45:RCT.YELLO-32: <:: Doğrula. ::>
[17:03:33	][IC] Tommy Black: Buyrun.
[17:03:42	][LOOC] Tommy Black: missclik
[17:03:48	][IC] Tommy Black: Iş var mıydı bir de.
[17:03:50	]Connor Grayson has gained a 'Bilgisayar Parçaları' #65710.
[17:03:56	][IC] Tommy Black: Anlaşıldı efendim.
[17:04:10	]C45:RCT.YELLO-62 used command '/Radio deneme'.
[17:04:11	]Connor Grayson ran 'take' on item 'Çivi Kutusu' (#65712)
[17:04:11	]Connor Grayson has gained a 'Çivi Kutusu' #65712.
[17:04:13	][IC] C45:RCT.YELLO-32: <:: Recruit. ::>
[17:04:14	]Tommy Black opened the 'Çöp Konteyneri' #5552 container.
[17:04:15	]Connor Grayson ran 'take' on item 'Demir' (#65713)
[17:04:15	]Connor Grayson has gained a 'Demir' #65713.
[17:04:16	]Tommy Black has gained a 'Plastik Çöp' #63168 from a container with the name 'Çöp Konteyneri' #5552.
[17:04:17	]Tommy Black closed the 'Çöp Konteyneri' #5552 container.
[17:04:18	][IC] C45:RCT.YELLO-32: <:: Ne zaman geldin skya. ::>
[17:04:30	]Tommy Black has gained a 'Boş Sağlık Şişesi' #65714.
[17:04:30	]Tommy Black has gained a 'Ahşap Çubuk' #65715.
[17:04:34	][IC] C45:RCT.YELLO-32: <:: Tamamdr. ::>
[17:04:48	]Tommy Black ran 'take' on item 'Boş Kavanoz' (#64448)
[17:04:48	]Tommy Black has gained a 'Boş Kavanoz' #64448.
[17:04:50	][IC] C45:RCT.YELLO-32: <:: 4 gün oldu herhalde. ::>
[17:04:53	]Tommy Black ran 'take' on item 'Boş Paket Servis' (#65392)
[17:04:53	]Tommy Black has gained a 'Boş Paket Servis' #65392.
[17:04:55	]Tommy Black ran 'take' on item 'Boş Kavanoz' (#63267)
[17:04:55	]Tommy Black has gained a 'Boş Kavanoz' #63267.
[17:04:55	]C45:RCT.YELLO-62 used the 'Tedarikçi' vendor.
[17:05:05	]C45:RCT.YELLO-62 has gained level 15 in the Hız skill.
[17:05:11	]Connor Grayson ran 'take' on item 'Bilgisayar Parçaları' (#63185)
[17:05:11	]Connor Grayson has gained a 'Bilgisayar Parçaları' #63185.
[17:05:19	]Tommy Black has gained a 'Kova' #65717.
[17:05:22	]Tommy Black opened the 'çöp Konteynırı' #5482 container.
[17:05:24	]Tommy Black has gained a 'Cam kırıkları' #57522 from a container with the name 'çöp Konteynırı' #5482.
[17:05:25	]Tommy Black closed the 'çöp Konteynırı' #5482 container.
[17:05:26	]Tommy Black opened the 'çöp Konteynırı' #5481 container.
[17:05:28	]Tommy Black closed the 'çöp Konteynırı' #5481 container.
[17:05:40	]Tommy Black has gained a 'Dayanıksız Metal Boru' #65718.
[17:05:40	]Tommy Black has gained a 'Boş Şarap Şişesi' #65719.
[17:05:54	]Tommy Black has gained a 'Kırık Klavye' #65720.
[17:05:54	]Tommy Black has gained a 'Buzdolabı Kapağı' #65721.
[17:05:59	]C45:RCT.YELLO-32 used command '/Radio iki dakika 10-7'.
[17:06:05	]C45:RCT.YELLO-62 used command '/Radio 10-4'.
[17:06:12	]Shane Walsh has gone afk.
[17:06:17	]Tommy Black has gained a 'Boş Sağlık Şişesi' #65722.
[17:06:40	]Connor Grayson ran 'take' on item 'Çivi Kutusu' (#65724)
[17:06:40	]Connor Grayson has gained a 'Çivi Kutusu' #65724.
[17:06:48	]Connor Grayson ran 'drop' on item 'Kırık Klavye' (#63940)
[17:06:48	]Connor Grayson has lost a 'Kırık Klavye' #63940.
[17:06:50	]Connor Grayson ran 'take' on item 'Kırık Klavye' (#63940)
[17:06:50	]Connor Grayson has gained a 'Kırık Klavye' #63940.
[17:06:52	]Connor Grayson ran 'drop' on item 'Kırık Klavye' (#63940)
[17:06:52	]Connor Grayson has lost a 'Kırık Klavye' #63940.
[17:06:54	]Connor Grayson ran 'take' on item 'Arıtıcı' (#65725)
[17:06:54	]Connor Grayson has gained a 'Arıtıcı' #65725.
[17:07:01	][IC] Tommy Black: Efendiim.
[17:07:02	]Connor Grayson ran 'take' on item 'Bilgisayar Parçaları' (#64209)
[17:07:02	]Connor Grayson has gained a 'Bilgisayar Parçaları' #64209.
[17:07:06	][IC] Tommy Black: Bütün çöpleri topadım.
[17:07:13	][IC] Tommy Black: Tamamdır.
[17:07:23	]Connor Grayson ran 'drop' on item 'Daire Anahtarı' (#47076)
[17:07:23	]Connor Grayson has lost a 'Daire Anahtarı' #47076.
[17:07:24	]Connor Grayson ran 'drop' on item 'Boş Kupa' (#65705)
[17:07:24	]Connor Grayson has lost a 'Boş Kupa' #65705.
[17:07:25	]Connor Grayson ran 'drop' on item 'Boş Kupa' (#65703)
[17:07:25	]Connor Grayson has lost a 'Boş Kupa' #65703.
[17:07:29	]Tommy Black has gained a 'Plastik Kap' #65727.
[17:07:30	]Connor Grayson ran 'take' on item 'Tıbbi Direnişçi Üniforması' (#64180)
[17:07:30	]Connor Grayson has gained a 'Tıbbi Direnişçi Üniforması' #64180.
[17:07:37	]Connor Grayson ran 'take' on item 'Bilgisayar Parçaları' (#64173)
[17:07:37	]Connor Grayson has gained a 'Bilgisayar Parçaları' #64173.
[17:07:38	]Tommy Black opened the 'Çöp Konteyneri' #5552 container.
[17:07:40	]Tommy Black has transferred a 'Buzdolabı Kapağı' #65721 to a container with the name 'Çöp Konteyneri' #5552.
[17:07:41	]Tommy Black has transferred a 'Plastik Kap' #65727 to a container with the name 'Çöp Konteyneri' #5552.
[17:07:42	]Tommy Black has transferred a 'Kırık Klavye' #65720 to a container with the name 'Çöp Konteyneri' #5552.
[17:07:43	]Tommy Black has transferred a 'Boş Sağlık Şişesi' #65722 to a container with the name 'Çöp Konteyneri' #5552.
[17:07:44	]Tommy Black closed the 'Çöp Konteyneri' #5552 container.
[17:07:54	]Tommy Black opened the 'Çöp Konteyneri' #5552 container.
[17:07:56	]S10/OWS.GHOST-93 used command '/SC tac-5'.
[17:07:56	]Tommy Black has transferred a 'Boş Sağlık Şişesi' #65714 to a container with the name 'Çöp Konteyneri' #5552.
[17:07:57	]Tommy Black has transferred a 'Cam kırıkları' #57522 to a container with the name 'Çöp Konteyneri' #5552.
[17:07:58	]Tommy Black has transferred a 'Dayanıksız Metal Boru' #65718 to a container with the name 'Çöp Konteyneri' #5552.
[17:07:59	]S10/OWS.GHOST-93 used command '/Radio Kısa süreli 10-7'.
[17:07:59	]Tommy Black has transferred a 'Kova' #65717 to a container with the name 'Çöp Konteyneri' #5552.
[17:08:00	]Tommy Black has transferred a 'Boş Kavanoz' #63267 to a container with the name 'Çöp Konteyneri' #5552.
[17:08:01	]Tommy Black has transferred a 'Boş Paket Servis' #65392 to a container with the name 'Çöp Konteyneri' #5552.
[17:08:02	]Tommy Black has transferred a 'Boş Kavanoz' #64448 to a container with the name 'Çöp Konteyneri' #5552.
[17:08:04	]Tommy Black has transferred a 'Demir' #65474 to a container with the name 'Çöp Konteyneri' #5552.
[17:08:05	]Tommy Black has transferred a 'Boş Şarap Şişesi' #65719 to a container with the name 'Çöp Konteyneri' #5552.
[17:08:06	]Tommy Black has transferred a 'Ahşap Çubuk' #65715 to a container with the name 'Çöp Konteyneri' #5552.
[17:08:08	]Tommy Black closed the 'Çöp Konteyneri' #5552 container.
[17:08:23	][IC] Tommy Black: Hepsini attm.
[17:08:27	]Tommy Black used command '/ID'.
[17:08:35	][IC] Tommy Black: 180 e çok az kaldı.
[17:08:36	][IC] Tommy Black: Haha.
[17:08:41	][IC] Tommy Black: Hayırlı güner dilerim.
[17:09:11	][LOOC] Tommy Black: 2 ne pezeveng qwewq
[17:09:16	]C45:RCT.YELLO-32 used command '/Radio 10-8'.
[17:09:21	][IC] C45:RCT.YELLO-32: <:: Ne var. ::>
[17:09:22	][LOOC] C45:RCT.YELLO-62: PUŞTLUK
[17:09:24	][LOOC] Tommy Black: osurcam pğoırt pıort
[17:10:28	]Connor Grayson has taken 21 damage from worldspawn.
[17:10:30	]C45:RCT.YELLO-62 used the 'Tedarikçi' vendor.
[17:10:33	]C45:RCT.YELLO-62 used the 'Tedarikçi' vendor.
[17:10:47	]Connor Grayson ran 'drop' on item 'Tıbbi Direnişçi Üniforması' (#64180)
[17:10:47	]Connor Grayson has lost a 'Tıbbi Direnişçi Üniforması' #64180.
[17:10:56	]Connor Grayson opened the 'Dropped Items' #6309 container.
[17:11:02	]Connor Grayson closed the 'Dropped Items' #6309 container.
[17:11:17	]S10/OWS.GHOST-93 used command '/Radio 10-8'.
[17:11:35	]Connor Grayson ran 'take' on item 'Askeri Sınıf Devre Kartı' (#65729)
[17:11:35	]Connor Grayson has gained a 'Askeri Sınıf Devre Kartı' #65729.
[17:11:38	]Connor Grayson ran 'take' on item 'Arıtıcı' (#65299)
[17:11:38	]Connor Grayson has gained a 'Arıtıcı' #65299.
[17:11:39	]Ender has unloaded their "S10/OWS.GHOST-93" character.
[17:11:49	]Connor Grayson ran 'drop' on item 'Askeri Sınıf Devre Kartı' (#65729)
[17:11:49	]Connor Grayson has lost a 'Askeri Sınıf Devre Kartı' #65729.
[17:11:51	]Ender loaded the character 'Wilson Dawson'
[17:11:51	]Connor Grayson ran 'take' on item 'Askeri Sınıf Devre Kartı' (#65729)
[17:11:51	]Connor Grayson has gained a 'Askeri Sınıf Devre Kartı' #65729.
[17:12:17	]Tommy Black has gained level 31 in the Hız skill.
[17:12:21	]Tommy Black ran 'Unlock' on item 'Daire Anahtarı' (#64499)
[17:12:25	]Tommy Black ran 'Lock' on item 'Daire Anahtarı' (#64499)
[17:12:32	]Tommy Black opened the 'Büyük Kutu' #6202 container.
[17:12:32	]Wilson Dawson has gained level 18 in the Hız skill.
[17:12:35	]Tommy Black closed the 'Büyük Kutu' #6202 container.
[17:12:35	]Tommy Black opened the 'Büyük Kutu' #6203 container.
[17:12:37	]Tommy Black has gained a 'Boş Benzin Bidonu' #65451 from a container with the name 'Büyük Kutu' #6203.
[17:12:38	]Tommy Black closed the 'Büyük Kutu' #6203 container.
[17:12:40	]Wilson Dawson opened the 'Kişisel Depo' stash.
[17:12:42	]C45:RCT.YELLO-62 used command '/Radio 2 dakikalığına 10-7 rasyonumu alıcam'.
[17:12:43	]Wilson Dawson closed the 'Kişisel Depo' stash.
[17:12:45	]Tommy Black ran 'drop' on item 'Boş Benzin Bidonu' (#65451)
[17:12:45	]Tommy Black has lost a 'Boş Benzin Bidonu' #65451.
[17:12:47	]Wilson Dawson opened the 'Kişisel Depo' stash.
[17:12:49	]Wilson Dawson has lost a 'Büyük Çanta' #65587.
[17:12:49	]Wilson Dawson has transferred a 'Büyük Çanta' #65587 to a container with the name 'Kişisel Depo' #6104.
[17:12:50	]Wilson Dawson closed the 'Kişisel Depo' stash.
[17:12:50	]C45:RCT.YELLO-62 ran 'Consume' on item 'Tuzlu Yer Fıstığı' (#58636)
[17:12:50	]C45:RCT.YELLO-62 has gained a 'Boş Kavanoz' #65730.
[17:12:51	]Tommy Black ran 'take' on item 'Boş Benzin Bidonu' (#65451)
[17:12:51	]Tommy Black has gained a 'Boş Benzin Bidonu' #65451.
[17:12:56	]C45:RCT.YELLO-62 ran 'Consume' on item 'Metropolice Takviyeleri' (#59433)
[17:12:56	]C45:RCT.YELLO-62 extended their level 3 long boost in Güç.
[17:13:06	]Tommy Black ran 'drop' on item 'Boş Benzin Bidonu' (#65451)
[17:13:06	]Tommy Black has lost a 'Boş Benzin Bidonu' #65451.
[17:13:06	]Wilson Dawson has transferred a 'Stunstick' #62105 to a container with the name 'Kişisel Depo' #6286.
[17:13:13	]Wilson Dawson opened the 'Kişisel Depo' stash.
[17:13:16	]Wilson Dawson has lost a 'Büyük Çanta' #65332.
[17:13:16	]Wilson Dawson has transferred a 'Büyük Çanta' #65332 to a container with the name 'Kişisel Depo' #6104.
[17:13:16	]Tommy Black opened the 'Orta Dosya Dolabı' #6196 container.
[17:13:19	]Tommy Black ran 'combine' on item 'Plastik Çöp' (#64327)
[17:13:22	]Wilson Dawson has lost a 'Büyük Çanta' #65554.
[17:13:22	]Wilson Dawson has transferred a 'Büyük Çanta' #65554 to a container with the name 'Kişisel Depo' #6104.
[17:13:34	]Tommy Black closed the 'Orta Dosya Dolabı' #6196 container.
[17:13:35	]Wilson Dawson has lost a 'Combine Filter' #62089.
[17:13:35	]Wilson Dawson has transferred a 'Combine Filter' #62089 to a container with the name 'Kişisel Depo' #6104.
[17:13:36	]Wilson Dawson closed the 'Kişisel Depo' stash.
[17:13:47	]Tommy Black opened the 'Buzdolabı' #6204 container.
[17:13:50	]Tommy Black closed the 'Buzdolabı' #6204 container.
[17:13:52	]C45:RCT.YELLO-62 used the 'Sivil Koruma Tedarikçisi' vendor.
[17:13:55	]C45:RCT.YELLO-32 used command '/Radio 10-4'.
[17:13:58	]C45:RCT.YELLO-62 has gained a 'Lastik Kelepçe' #65731.
[17:14:09	]C45:RCT.YELLO-62 ran 'take' on item '20 Kredi Kuponu' (#65697)
[17:14:09	]C45:RCT.YELLO-62 has gained a '20 Kredi Kuponu' #65697.
[17:14:10	]Wilson Dawson ran 'Consume' on item 'Köpüklü Breen Suyu' (#64857)
[17:14:15	]C45:RCT.YELLO-62 ran 'Use' on item '20 Kredi Kuponu' (#65697)
[17:14:17	]C45:RCT.YELLO-62 has used a coupon at a ration dispenser, gaining 20 credits.
[17:14:20	]C45:RCT.YELLO-62 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[17:14:20	]Wilson Dawson has gained level 1 in the Tıp skill.
[17:14:30	]Ellie Williams (STEAM_0:0:674670748) has disconnected.
[17:14:32	]C45:RCT.YELLO-32 used command '/Radio rasyon alacağım 10-7 2 dakikalığına'.
[17:14:33	]C45:RCT.YELLO-62 ran 'Open' on item 'Sivil Koruma Rasyonu' (#65733)
[17:14:33	]C45:RCT.YELLO-62 has gained a 'Metropolice Takviyeleri' #65734.
[17:14:33	]C45:RCT.YELLO-62 has gained a 'Soda Bob Brawn' #65735.
[17:14:33	]C45:RCT.YELLO-62 has gained a '20 Kredi Kuponu' #65736.
[17:14:48	]C45:RCT.YELLO-62 ran 'Use' on item '20 Kredi Kuponu' (#65736)
[17:14:50	]C45:RCT.YELLO-62 has used a coupon at a ration dispenser, gaining 20 credits.
[17:14:56	]C45:RCT.YELLO-62 ran 'Consume' on item 'Soda Bob Brawn' (#65735)
[17:14:56	]C45:RCT.YELLO-62 has updated their Algı long boost target to 1 (current : 5).
[17:14:56	]C45:RCT.YELLO-62 extended their level 2 long boost in Çeviklik.
[17:15:04	]C45:RCT.YELLO-62 has warped from Default to Default.
[17:15:19	]C45:RCT.YELLO-62 has warped from Default to Default.
[17:15:23	]C45:RCT.YELLO-32 ran 'Equip' on item 'Combine PDA' (#61957)
[17:15:35	][IC] Wilson Dawson: SK'lar!
[17:15:36	][Y] Wilson Dawson: SK'lar!
[17:15:38	][Y] Wilson Dawson: SK'lar!
[17:15:39	]C45:RCT.YELLO-32 has acquired his ration, gaining 0 credits, 0 wages and a civil_protection_ration ration.
[17:15:39	][Y] Wilson Dawson: SK'lar!
[17:15:40	][Y] Wilson Dawson: SK'lar!
[17:15:41	][Y] Wilson Dawson: SK'lar!
[17:15:45	][Y] Wilson Dawson: SK'lar!
[17:15:52	]C45:RCT.YELLO-32 ran 'take' on item 'Sivil Koruma Rasyonu' (#65737)
[17:15:52	]C45:RCT.YELLO-32 has gained a 'Sivil Koruma Rasyonu' #65737.
[17:15:54	]C45:RCT.YELLO-32 ran 'Open' on item 'Sivil Koruma Rasyonu' (#65737)
[17:15:55	]C45:RCT.YELLO-32 has gained a 'Metropolice Takviyeleri' #65738.
[17:15:55	]C45:RCT.YELLO-32 has gained a 'Soda Bob Brawn' #65739.
[17:15:55	]C45:RCT.YELLO-32 has gained a '20 Kredi Kuponu' #65740.
[17:15:56	]C45:RCT.YELLO-32 ran 'Consume' on item 'Metropolice Takviyeleri' (#65738)
[17:15:56	]C45:RCT.YELLO-32 has gained a level 3 long boost in Güç.
[17:15:57	]C45:RCT.YELLO-32 ran 'Consume' on item 'Soda Bob Brawn' (#65739)
[17:15:57	]C45:RCT.YELLO-32 has gained a level 1 long boost in Algı.
[17:15:57	]C45:RCT.YELLO-32 has gained a level 2 long boost in Çeviklik.
[17:15:59	]C45:RCT.YELLO-32 ran 'Use' on item '20 Kredi Kuponu' (#65740)
[17:16:01	]C45:RCT.YELLO-32 ran 'Use' on item '20 Kredi Kuponu' (#65740)
[17:16:03	]C45:RCT.YELLO-32 has used a coupon at a ration dispenser, gaining 20 credits.
[17:16:13	][IC] Wilson Dawson: Iş alabilirmiym.
[17:16:13	]Connor Grayson ran 'take' on item 'Kırık Bilgisayar' (#65741)
[17:16:19	][IC] Wilson Dawson: Tm.
[17:16:25	]Connor Grayson ran 'Consume' on item 'Yapay Macun' (#65674)
[17:16:31	]Connor Grayson ran 'take' on item 'Kırık Bilgisayar' (#65741)
[17:16:31	]Connor Grayson has gained a 'Kırık Bilgisayar' #65741.
[17:16:38	]Connor Grayson ran 'Use' on item 'Çalışma Tezgahı' (#63681)
[17:16:41	]Wilson Dawson is fully healed.
[17:16:45	]Wilson Dawson opened the 'Çöp Konteyneri' #5552 container.
[17:16:51	]Wilson Dawson closed the 'Çöp Konteyneri' #5552 container.
[17:17:08	]C45:RCT.YELLO-32 ran 'split' on item 'Dezenfekte Bandaj Rulosu' (#65642)
[17:17:08	]C45:RCT.YELLO-32 has gained a 'Dezenfekte Bandaj Rulosu' #65743.
[17:17:09	]C45:RCT.YELLO-32 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#65642)
[17:17:09	]C45:RCT.YELLO-32 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 22 experience in medicine.
[17:17:09	]C45:RCT.YELLO-32 was disinfected by C45:RCT.YELLO-32 for 102 seconds.
[17:17:09	]C45:RCT.YELLO-32 was bandaged by C45:RCT.YELLO-32 for 17 HP.
[17:17:10	]C45:RCT.YELLO-32 ran 'use' on item 'Dezenfekte Bandaj Rulosu' (#65642)
[17:17:10	]C45:RCT.YELLO-32 has performed the 'Use Dezenfekte Bandaj Rulosu' action, gaining 2 experience in medicine.
